# N(H) (cm^-2)	Tdust[K]	PEheating	H2 vib deexc.	H2 form	dust-gas coll.	OI cooling	CII  cooling	CO  cooling	CI  cooling
2.4725993714201345e-6	9.833298702938061e-6
7.474234314099696e22	30.331005910158158	-2.760419504053421e-52	1.9077197434392922e-23	1.2237679898562455e-22	8.000707748844098e-22	-4.9826740290173656e-23	-8.765002359139506e-26	-1.0201495122501413e-21	-1.2636301105913497e-26
7.779261514728732e22	30.204058664023876	-1.4356671888822887e-53	1.908719865309436e-23	1.2236775577878662e-22	7.700637684988368e-22	-4.992645588236356e-23	-8.807469754147962e-26	-1.0015263869449378e-21	-1.267696687108289e-26
8.084288715528549e22	30.08182881128788	-6.364528718328076e-55	1.9095611262389072e-23	1.2232915200698818e-22	7.421461873640822e-22	-4.993683775339405e-23	-8.843280179622427e-26	-9.831968258394159e-22	-1.2711349846429132e-26
8.389315916481872e22	29.96416748120636	-2.3973576089733842e-56	1.9103659733616851e-23	1.2234569763746617e-22	7.15260436824104e-22	-4.993728486914811e-23	-8.877620026468039e-26	-9.66208040057804e-22	-1.2744284424402496e-26
8.694343117563819e22	29.850458223938944	-1.33585957656611e-57	1.9110838210740674e-23	1.2231988816380953e-22	6.897037736862219e-22	-4.9894524856345506e-23	-8.908310121239107e-26	-9.499178182186627e-22	-1.2773698263027337e-26
8.87735943825894e22	29.784668180465697	-2.413397843378034e-58	1.9110754868740474e-23	1.2233498667799458e-22	6.694202393755346e-22	-4.959137302998127e-23	-8.907951299851293e-26	-9.36683078865712e-22	-1.2773322185749862e-26
9.18238663954272e22	29.678160139799118	-9.885168747461412e-60	1.912104742334583e-23	1.2232640007864615e-22	6.511270095136135e-22	-4.977041388663192e-23	-8.952062242466117e-26	-9.254875805013773e-22	-1.2815604011755198e-26
9.487413840942363e22	29.575277308642864	-4.147839978629473e-61	1.9126753659081517e-23	1.2233420798594622e-22	6.284298695667382e-22	-4.966567484923323e-23	-8.976569698057946e-26	-9.111619791688839e-22	-1.2839056834164861e-26
9.792441042441257e22	29.475959682255983	-2.2751949278171115e-62	1.9131874933199575e-23	1.2232773941616788e-22	6.0673473739443475e-22	-4.953558078844024e-23	-8.998596427098534e-26	-8.973953898028587e-22	-1.2860146545567213e-26
1.0097468244030299e23	29.37974131822586	-1.164977284531296e-63	1.9136672376420353e-23	1.2241117078530875e-22	5.858679095762111e-22	-4.9396835349604465e-23	-9.019262453050312e-26	-8.843415551313216e-22	-1.287993717011828e-26
1.0402495445702019e23	29.287612348020076	-5.057465243770527e-65	1.914085546277107e-23	1.223239210120209e-22	5.659357161059342e-22	-4.923047557446868e-23	-9.03729572840053e-26	-8.716638673588149e-22	-1.2897153276666822e-26
1.0707522647449513e23	29.198060646101833	-1.9089475707472105e-66	1.9144795080810872e-23	1.224015089299044e-22	5.46880301218705e-22	-4.906035690904883e-23	-9.054306024081874e-26	-8.596268402371824e-22	-1.2913429252393858e-26
1.1012549849265512e23	29.111458833009003	-1.0525912373994737e-67	1.914828650020107e-23	1.223274928349254e-22	5.285651413955558e-22	-4.8873028890877284e-23	-9.069388426578791e-26	-8.479905044204035e-22	-1.2927851341432036e-26
1.1317577051144276e23	29.028233983755115	-5.466350096104289e-69	1.9151534337401246e-23	1.2235712792834028e-22	5.109268953408888e-22	-4.868155171767374e-23	-9.083437587847881e-26	-8.368789303813937e-22	-1.2941255164622847e-26
1.1622604253081722e23	28.9474840811491	-2.486207776474698e-70	1.915456845386969e-23	1.223971309063754e-22	4.940244745479528e-22	-4.8487487950290675e-23	-9.096572209847135e-26	-8.262666893321285e-22	-1.2953845657668604e-26
1.1927631455070387e23	28.869209130614994	-8.6412927223853e-72	1.9157205585593458e-23	1.2233255589658397e-22	4.7781696943579655e-22	-4.8279124152111807e-23	-9.107991731627902e-26	-8.159566249933048e-22	-1.2964742645222866e-26
1.2232658657107992e23	28.793411714494226	-4.791540840645775e-73	1.9159707063701052e-23	1.223842170625322e-22	4.621355271789881e-22	-4.8072858318705606e-23	-9.11883857221923e-26	-8.06128453143832e-22	-1.297508216665312e-26
1.2537685859181681e23	28.720089252471922	-2.5202178059515197e-74	1.9161865585330763e-23	1.2233241206977288e-22	4.471173854262806e-22	-4.785542488257481e-23	-9.128197230329272e-26	-7.965772706763232e-22	-1.298404041953128e-26
1.2720702180434499e23	28.677121442794796	-3.7602285170791097e-75	1.916024492621392e-23	1.2232744011245814e-22	4.350184048481017e-22	-4.755061183760161e-23	-9.121164531019427e-26	-7.887424181616586e-22	-1.2977252528014212e-26
1.3025729382572921e23	28.607726009376346	-1.4378161911774502e-76	1.9165181196184737e-23	1.2237596032932903e-22	4.240636328248184e-22	-4.7519774605475494e-23	-9.142590581956602e-26	-7.82258721111608e-22	-1.299776274045985e-26
1.3330756584751133e23	28.540936464071272	-7.87920432142806e-78	1.9166765113221626e-23	1.22333042384774e-22	4.105605979757654e-22	-4.7292595242776154e-23	-9.149468240972121e-26	-7.73534956007214e-22	-1.300431031145424e-26
1.363578378696118e23	28.476037168204783	-4.063590304627899e-79	1.9168384819632326e-23	1.2232804908734348e-22	3.974986534832202e-22	-4.707707650570593e-23	-9.156505700120968e-26	-7.652868594001295e-22	-1.3011057231681798e-26
1.3940810989200264e23	28.412960702657703	-1.8272718319751205e-80	1.916987966472679e-23	1.223434381896079e-22	3.848554489141958e-22	-4.686316051468715e-23	-9.163004158034072e-26	-7.573606004583191e-22	-1.3017253472710045e-26
1.4245838191465325e23	28.351359735779464	-6.402139226558625e-82	1.917121078572881e-23	1.2238075160743215e-22	3.726450770790776e-22	-4.664835379869303e-23	-9.168795097224946e-26	-7.497041226784045e-22	-1.3022757261937157e-26
1.455086539374775e23	28.2922352155447	-3.5341224071865016e-83	1.9172294256925417e-23	1.223440031687123e-22	3.6086149095448654e-22	-4.642739137473982e-23	-9.173504972737043e-26	-7.422353538922828e-22	-1.3027267111847283e-26
1.4733881715118504e23	28.25796525979042	-6.453078119686538e-84	1.917050956854624e-23	1.2232930546961312e-22	3.5142399442267077e-22	-4.615398204879671e-23	-9.165738806251477e-26	-7.36078726896691e-22	-1.301982897771715e-26
1.5038908917436685e23	28.20189688587189	-2.732894931133543e-85	1.9174016714967435e-23	1.224132300338529e-22	3.4293935063090044e-22	-4.609110806841959e-23	-9.181003608843321e-26	-7.310142199791289e-22	-1.3034443633186322e-26
1.534393611977731e23	28.14718712377548	-1.0550181353241335e-86	1.9175028945528266e-23	1.2237762282806348e-22	3.3219223302897976e-22	-4.588778372380595e-23	-9.185408723337765e-26	-7.243797926789865e-22	-1.3038566215774076e-26
1.564896332213505e23	28.094477361679075	-5.763938712990222e-88	1.9175794755283255e-23	1.2234149090941202e-22	3.218517854758084e-22	-4.5677949024926534e-23	-9.188739870991866e-26	-7.178727111050245e-22	-1.304175136357607e-26
1.5953990524506992e23	28.043360614895818	-2.9587538654242805e-89	1.9176306515186452e-23	1.2232957346266988e-22	3.120389398182996e-22	-4.5461174238757156e-23	-9.190967084638394e-26	-7.114767978576533e-22	-1.3043908194451312e-26
1.6259017726891537e23	27.993719683051108	-1.31866198466335e-90	1.9176966172332877e-23	1.2239490764261423e-22	3.024128488193532e-22	-4.5260882600927867e-23	-9.193843416300586e-26	-7.05474748498111e-22	-1.3046670789336714e-26
1.6564044929290836e23	27.945554772779342	-4.673795104759293e-92	1.9177449942308723e-23	1.223343252940253e-22	2.9316864641885826e-22	-4.5057775202160213e-23	-9.195946648756255e-26	-6.99614544408627e-22	-1.3048647799437883e-26
1.686907213169706e23	27.89986442762613	-2.575829160988327e-93	1.917790421325543e-23	1.2232979379954198e-22	2.842087584349417e-22	-4.486041168538854e-23	-9.197925180417304e-26	-6.9399320527787285e-22	-1.3050525826618732e-26
1.7174099334115167e23	27.855107123613358	-1.3448974290477738e-94	1.9178421808789036e-23	1.2238423427965438e-22	2.7565056370572868e-22	-4.4673944243159454e-23	-9.200183166354933e-26	-6.886640017473103e-22	-1.3052689630424526e-26
1.7479126536540605e23	27.81113153910637	-6.2543646517606256e-96	1.917881536291202e-23	1.223901904834002e-22	2.6734260056481797e-22	-4.4487303653022975e-23	-9.201897986259172e-26	-6.834826691470486e-22	-1.3054287023916888e-26
1.7784153738974596e23	27.769611982753503	-2.0739749206057967e-97	1.9179322566573935e-23	1.223478982081646e-22	2.5909840726843713e-22	-4.431395161916028e-23	-9.204105581663976e-26	-6.7860744398355885e-22	-1.305631164992088e-26
1.8089180941413536e23	27.72860863661766	-1.1524703879656593e-98	1.9179347642990833e-23	1.223762964577983e-22	2.5161884408361628e-22	-4.411994458135404e-23	-9.204215680342283e-26	-6.73610516031516e-22	-1.305650747067252e-26
1.8394208143857332e23	27.689563394784926	-6.107523104684871e-100	1.9179532240982067e-23	1.223290973294107e-22	2.4412486324295683e-22	-4.3941547884822825e-23	-9.205016843401945e-26	-6.689353674806687e-22	-1.3057212321224603e-26
1.8699235346302345e23	27.65151897996664	-2.9416945269972514e-101	1.918004269396421e-23	1.2238019936976733e-22	2.3676332799716445e-22	-4.3788052175643144e-23	-9.207245044096069e-26	-6.646867034319541e-22	-1.3059288546975924e-26
1.9004262548754902e23	27.614474564135076	-1.0422487282382598e-102	1.9179865424559647e-23	1.2240233192229498e-22	2.3004427826071664e-22	-4.360208200342573e-23	-9.206471472234522e-26	-6.6015471730382225e-22	-1.3058647223671014e-26
1.9309289751210613e23	27.579640140533446	-5.177557692247074e-104	1.91798539032263e-23	1.223259392622627e-22	2.2339347204420876e-22	-4.3431588304070625e-23	-9.206416338880209e-26	-6.559238484208463e-22	-1.3058562832763247e-26
1.9614316953668538e23	27.54528153043985	-2.783599411663499e-105	1.91799798237388e-23	1.2231659842143997e-22	2.170472154531287e-22	-4.327488349359197e-23	-9.206964396981215e-26	-6.519658579691933e-22	-1.3059048287888987e-26
1.9919344156127296e23	27.51239873301983	-1.3792523519982663e-106	1.9180006535775084e-23	1.2238240212935182e-22	2.1085324415590808e-22	-4.3118639460300315e-23	-9.207084926066362e-26	-6.481126343168628e-22	-1.3059183989099078e-26
2.0224371358588442e23	27.481068038463594	-5.3206785265948514e-108	1.9180074035012673e-23	1.223477458860021e-22	2.0489713510622828e-22	-4.2970307263946975e-23	-9.207374815240009e-26	-6.444526341060601e-22	-1.3059434878402977e-26
2.0529398561052753e23	27.449899371072654	-5.924789256871082e-110	1.9180069175945978e-23	1.2234806186486131e-22	1.9926871531226675e-22	-4.2823683800679035e-23	-9.2073552391355e-26	-6.409040430692608e-22	-1.305919956879172e-26
2.0834425763515145e23	27.42080699136853	0.	1.9179959869479452e-23	1.222914840905087e-22	1.937401042090245e-22	-4.267683177296616e-23	-9.206874585698672e-26	-6.374408487414431e-22	-1.3058712215283488e-26
2.113945296597897e23	27.39235081768036	0.	1.918000803221533e-23	1.2238665799988868e-22	1.884781913508854e-22	-4.254425229353362e-23	-9.207088730335764e-26	-6.342321052417818e-22	-1.305916225549572e-26
2.1444480168441954e23	27.364495936632157	0.	1.9179936915023547e-23	1.2232522532144884e-22	1.8341145172428795e-22	-4.241024909877753e-23	-9.206774457946805e-26	-6.310888437343786e-22	-1.3058615498079274e-26
2.17495073709035e23	27.338641666412354	0.	1.9179766672226786e-23	1.223203324343097e-22	1.7851984126123596e-22	-4.2276207807102693e-23	-9.20603250207725e-26	-6.280210296101982e-22	-1.3057899238150378e-26
2.2054534573362818e23	27.313136512219906	0.	1.9179729800716618e-23	1.2232338291791317e-22	1.7389764886934601e-22	-4.2154568268355824e-23	-9.205871258478544e-26	-6.251767390638328e-22	-1.305774087586011e-26
2.235956177581844e23	27.28910941064358	0.	1.917962046242823e-23	1.2237281834780823e-22	1.693873152671479e-22	-4.203408632680021e-23	-9.205397032692129e-26	-6.224169736209558e-22	-1.3057298476454143e-26
2.2664588978275703e23	27.26590337741375	0.	1.9179541659070366e-23	1.2231589159786702e-22	1.651221190129977e-22	-4.192010185504166e-23	-9.205048263214206e-26	-6.1980499513370285e-22	-1.3056942400351608e-26
2.2969616180737594e23	27.244350666217507	0.	1.917942001543892e-23	1.2234508962408114e-22	1.6103349992914771e-22	-4.1808784509586507e-23	-9.204519802161063e-26	-6.172896888612323e-22	-1.3056437777717443e-26
2.3274643383193872e23	27.222972207427027	0.	1.9179344092594109e-23	1.2231992386384356e-22	1.5721112067332987e-22	-4.170467081358523e-23	-9.204187353793752e-26	-6.149247982960841e-22	-1.3056106999750776e-26
2.3579670585648942e23	27.202674511909485	0.	1.9179221512451187e-23	1.2230657227495877e-22	1.5345182674263157e-22	-4.1602752840681097e-23	-9.203650797537882e-26	-6.126475822688493e-22	-1.3055586115469665e-26
2.3884697788101324e23	27.18377125740051	0.	1.9178990933821515e-23	1.2229699266334027e-22	1.4996004428013997e-22	-4.1499488737156725e-23	-9.20265684746635e-26	-6.104162938765422e-22	-1.3052594880157265e-26
2.4189724990545955e23	27.164884250018744	0.	1.9178922021606912e-23	1.2231297758157932e-22	1.4660929194644568e-22	-4.140969513008077e-23	-9.202356600364257e-26	-6.084003657980607e-22	-1.305230614433443e-26
2.449475219298378e23	27.14796474933624	0.	1.9178711114508556e-23	1.2226624203902923e-22	1.4335800492374473e-22	-4.1316781822711684e-23	-9.201433855939695e-26	-6.064034156666622e-22	-1.3051405156623813e-26
2.4799779395414588e23	27.13155299949646	0.	1.9178658891348176e-23	1.2225665846537415e-22	1.4035258670977053e-22	-4.12367788915078e-23	-9.201204313730335e-26	-6.0461413089304905e-22	-1.3051175612456267e-26
2.5104806597849884e23	27.115888460695743	0.	1.9178548297980743e-23	1.2226602831497007e-22	1.3747809556199613e-22	-4.115807355485816e-23	-9.20072216561217e-26	-6.028921370431632e-22	-1.305071599143905e-26
2.540983380028326e23	27.101223113417625	0.	1.917842023806526e-23	1.2230383236928042e-22	1.347497861127233e-22	-4.1082799542104435e-23	-9.20016635224104e-26	-6.0126145507789e-22	-1.305019122569763e-26
2.571486100272086e23	27.08776299205422	0.	1.9178296745121582e-23	1.2233408555833858e-22	1.32197997015756e-22	-4.101203317151646e-23	-9.199630115417012e-26	-5.997339529690204e-22	-1.3049687879883622e-26
2.6019888205152106e23	27.07533716583252	0.	1.917816770925243e-23	1.2223468426824335e-22	1.2986672645896386e-22	-4.094506748398263e-23	-9.199061166973208e-26	-5.983013030743738e-22	-1.3049107887499811e-26
2.6324915407582815e23	27.0635907651186	0.	1.9178129879393505e-23	1.2225632599816864e-22	1.276592623825995e-22	-4.0887187584567824e-23	-9.198896895603912e-26	-5.970225095801915e-22	-1.3048954133176317e-26
2.662994261001266e23	27.05240123134851	0.	1.917804997898428e-23	1.2225614760581136e-22	1.2560254878956702e-22	-4.083119943804549e-23	-9.198548366723379e-26	-5.958122939275216e-22	-1.3048618401398243e-26
2.693496981244196e23	27.042212503373623	0.	1.9177923119951176e-23	1.2224078740264146e-22	1.2367790515729764e-22	-4.0776821767073373e-23	-9.197994673991429e-26	-5.94666298308898e-22	-1.3048084313344848e-26
2.723999701487014e23	27.03241773080826	0.	1.9177869927577943e-23	1.2226930447974564e-22	1.2188301205348116e-22	-4.073038934362807e-23	-9.197763752923736e-26	-5.9365850290941925e-22	-1.304786247761212e-26
2.7545024217296975e23	27.02432933393866	0.	1.9177716022820165e-23	1.2225114480282847e-22	1.2022750905165303e-22	-4.068266434665237e-23	-9.197092112195072e-26	-5.926790006678562e-22	-1.3047215982454855e-26
2.7850051419723802e23	27.018428251475093	0.	1.917770736330185e-23	1.2226779224084588e-22	1.1877978322222556e-22	-4.064656064089512e-23	-9.197054854345295e-26	-5.918797340956404e-22	-1.3047180952338174e-26
2.8155078622153274e23	27.012526867330074	0.	1.9177821033961037e-23	1.2225239318758894e-22	1.1764180994176152e-22	-4.0620796687223486e-23	-9.197549551885728e-26	-5.912451499638624e-22	-1.3047650313869917e-26
2.8460105824584564e23	27.006626691818237	0.	1.9177864739743398e-23	1.2225163913724177e-22	1.1655143831467268e-22	-4.0595299826413846e-23	-9.197739787371369e-26	-5.906549275870334e-22	-1.3047830841695295e-26
2.8765133027015884e23	27.000725709915162	0.	1.9177824306014843e-23	1.2225241770610787e-22	1.1551861172939484e-22	-4.0569312998625604e-23	-9.197563546212358e-26	-5.900997309550668e-22	-1.3047661112554734e-26
2.9070160229445677e23	26.994824728012084	0.	1.9177714973292946e-23	1.2226783140734832e-22	1.1453260444867014e-22	-4.054362637481558e-23	-9.197087486194549e-26	-5.895885121740302e-22	-1.304720699323222e-26
2.9375187431872152e23	26.99156888613105	0.	1.917746781382328e-23	1.2223887191254771e-22	1.1364052719138875e-22	-4.051460181229841e-23	-9.196009146588408e-26	-5.890781836437896e-22	-1.304617373248933e-26
2.9680214634299173e23	26.988741054952143	0.	1.9177470395348426e-23	1.2223886064809737e-22	1.130536450244961e-22	-4.0502505485027787e-23	-9.196020321348328e-26	-5.888080957485884e-22	-1.3046183685612565e-26
2.9985241836726487e23	26.986659431278703	0.	1.917743171391985e-23	1.2223391058461495e-22	1.1257180473630157e-22	-4.0492107783376364e-23	-9.195851498576039e-26	-5.8859776592491025e-22	-1.3046018062458432e-26
3.029026903915384e23	26.985508883237838	0.	1.9177405434897927e-23	1.222395637842052e-22	1.1221562113975967e-22	-4.0486214510259206e-23	-9.195737179285005e-26	-5.884801648309918e-22	-1.3045911855844365e-26
3.0442782640367414e23	26.98499924604781	0.	1.917734417740446e-23	1.2223881848754328e-22	1.120506050299328e-22	-4.048219772713954e-23	-9.195470234610133e-26	-5.884234716807081e-22	-1.3045656445963407e-26
3.048091104067063e23	26.985	0.	1.9176916460184622e-23	1.2229976940403857e-22	1.1225046439441719e-22	-4.047669741005036e-23	-9.193705675200566e-26	-5.885517779953623e-22	-1.3044466829726782e-26
