# N(H) (cm^-2)	Tdust[K]	PEheating	H2 vib deexc.	H2 form	dust-gas coll.	OI cooling	CII  cooling	CO  cooling	CI  cooling
2.4693077696805617e-10	9.446600048882235e-10
9.033725161080734e22	4.27071672296524	-2.0546662729083925e-64	1.3913287723902402e-23	1.2133234473264625e-22	-8.233346051510575e-22	-5.939537337801958e-28	-1.0741155077435911e-27	-4.374187560916003e-23	-1.4923656562461663e-27
9.33875225606322e22	4.262765095949173	-5.867346336549054e-66	1.3914360794281914e-23	1.2136587149619924e-22	-8.2472512503193915e-22	-5.886853196289046e-28	-1.0758092613409595e-27	-4.300114452777983e-23	-1.4932212472351473e-27
9.643779351072765e22	4.25481359565258	-2.723627559971645e-67	1.391576619510219e-23	1.2140722267420133e-22	-8.261031232163386e-22	-5.8440523592727e-28	-1.0780309045427559e-27	-4.2328679284902883e-23	-1.4943405349466208e-27
9.948806446104875e22	4.246861841678619	-1.1929446180886865e-68	1.391616094834918e-23	1.2138125183278518e-22	-8.271626996661181e-22	-5.7822271076325e-28	-1.0786557204102695e-27	-4.163890330371722e-23	-1.4946698914265196e-27
1.025383354114939e23	4.239682660996914	-4.641399454555819e-70	1.3916703774833957e-23	1.213329730919725e-22	-8.282691127878926e-22	-5.726220302959577e-28	-1.0795146112531378e-27	-4.099922461131139e-23	-1.4950884307891107e-27
1.0558860636214996e23	4.231969003751874	-1.2324077619358337e-71	1.3917337521575322e-23	1.2138927222100478e-22	-8.293134758455337e-22	-5.674633325844009e-28	-1.080519596658526e-27	-4.04022200354195e-23	-1.495609012432523e-27
1.086388773129154e23	4.225255094438792	-5.749100961981554e-73	1.391789825246183e-23	1.213599245545984e-22	-8.303977469426126e-22	-5.623845851496369e-28	-1.0814080639809877e-27	-3.9835346461102646e-23	-1.4960453080071494e-27
1.116891482638143e23	4.218541500031948	-2.5503972200226392e-74	1.3918345886909117e-23	1.213329773605265e-22	-8.313288346169163e-22	-5.572985658513944e-28	-1.0821180781795883e-27	-3.929369092106933e-23	-1.496399171918257e-27
1.1473941921483487e23	4.211827779769898	-1.0247474104191238e-75	1.3918968911191464e-23	1.2138879408161606e-22	-8.323153706089521e-22	-5.527853509195981e-28	-1.0831076327857337e-27	-3.8791267606535696e-23	-1.49690194341048e-27
1.1778969016594278e23	4.206076039671898	-3.0341445900996643e-77	1.3919187247476715e-23	1.2135329360667012e-22	-8.33174131058543e-22	-5.476561148654605e-28	-1.0834541774870877e-27	-3.829326423013433e-23	-1.4970729447232314e-27
1.2083996111716486e23	4.199400276526809	-1.2026235340167628e-78	1.3919527962139473e-23	1.2133167520778294e-22	-8.339584554137928e-22	-5.4297399334847785e-28	-1.083995426505559e-27	-3.782741607437457e-23	-1.4973431286727928e-27
1.2389023206841917e23	4.193686618804932	-5.395816040570768e-80	1.391978282148717e-23	1.2136396623060833e-22	-8.348243649261776e-22	-5.383120725671014e-28	-1.0844007805304604e-27	-3.738046704679281e-23	-1.4975502160017821e-27
1.2694050301980914e23	4.187972898542881	-2.225020456192615e-81	1.392005299998338e-23	1.2138802293829772e-22	-8.355819801859526e-22	-5.338634438669755e-28	-1.0848308701763217e-27	-3.695623544985925e-23	-1.4977818737208368e-27
1.2877066559059781e23	4.1849445649422705	-2.1456218463294395e-82	1.3919484865435445e-23	1.2136241042988161e-22	-8.360743981639498e-22	-5.298557297519896e-28	-1.083927116809377e-27	-3.6672504616249906e-23	-1.4973124991933744e-27
1.3182093654201885e23	4.179487297296524	-9.989561971735585e-84	1.3920496620822095e-23	1.2139274655582802e-22	-8.367508058087622e-22	-5.271251973421802e-28	-1.0855362780580522e-27	-3.6320365533163015e-23	-1.4981219878826529e-27
1.3487120749352635e23	4.17401148378849	-4.412934045154433e-85	1.3920608184081204e-23	1.2139248567223203e-22	-8.374281504801915e-22	-5.228083786539209e-28	-1.0857138220257665e-27	-3.5938395365308767e-23	-1.4982123081422654e-27
1.3792147844502726e23	4.168803505241871	-1.759950502268799e-86	1.3920565573882943e-23	1.2139826179918032e-22	-8.380588748935026e-22	-5.183584152530349e-28	-1.0856462499871868e-27	-3.55658609481686e-23	-1.4981878136446702e-27
1.4097174939653555e23	4.164059856653213	-5.089994312636656e-88	1.3920815219272132e-23	1.2140252852787224e-22	-8.387506362935054e-22	-5.146170151400479e-28	-1.0860433526931675e-27	-3.52250517319767e-23	-1.4983770936299688e-27
1.4402202034809302e23	4.15958404314518	-2.0765175856953708e-89	1.392073672677421e-23	1.2136252989774045e-22	-8.39283873964609e-22	-5.1040362648096025e-28	-1.0859181535985046e-27	-3.48826358194408e-23	-1.4983130293505002e-27
1.4707229129964055e23	4.1541083534061904	-9.297554572193455e-91	1.392109387881823e-23	1.2137455708162692e-22	-8.399235909669835e-22	-5.071467110618179e-28	-1.0864867079617132e-27	-3.457722128230553e-23	-1.4985928179577237e-27
1.4890245387052239e23	4.151422741413116	-1.369455927623111e-91	1.392009367243896e-23	1.2139396429720044e-22	-8.402509459351892e-22	-5.030097588308783e-28	-1.0848953394779751e-27	-3.433886823844747e-23	-1.497799593759972e-27
1.5195272482206923e23	4.147946904737502	-3.7072805319742306e-93	1.3920731848669086e-23	1.2142699659153279e-22	-8.407690583140781e-22	-5.004869588906326e-28	-1.0859109913796705e-27	-3.40694223056993e-23	-1.498322246849234e-27
1.5500299577365425e23	4.143471114397049	-1.721210676583256e-94	1.392075985482147e-23	1.2135586424048674e-22	-8.4118687912854865e-22	-4.9696487662530895e-28	-1.0859549062961586e-27	-3.378161542471169e-23	-1.4983323342206306e-27
1.5805326672524303e23	4.138995300769806	-7.591620304475027e-96	1.3920930090589866e-23	1.213704629990067e-22	-8.417674315036541e-22	-4.938260099928141e-28	-1.0862259845997046e-27	-3.3512884494317903e-23	-1.4984590525780592e-27
1.611035376768438e23	4.135259743630886	-3.013513617807354e-97	1.3920793899100788e-23	1.2137015952627096e-22	-8.422508420043147e-22	-4.90252306435127e-28	-1.0860091538523622e-27	-3.3240313488847414e-23	-1.4983501876598865e-27
1.641538086284359e23	4.131043673753738	-8.513474316554705e-99	1.3920829919042538e-23	1.213699026633757e-22	-8.427017492690094e-22	-4.871059609759894e-28	-1.086066478868585e-27	-3.29871679563292e-23	-1.498378997128127e-27
1.672040795800113e23	4.127567737162114	-3.5915186887995e-100	1.392058663081932e-23	1.2139677802123874e-22	-8.431205974032771e-22	-4.83576005162032e-28	-1.0856795863410818e-27	-3.273074240497232e-23	-1.4982045872030854e-27
1.702543505315806e23	4.123546023309231	-1.6063089023315558e-101	1.3920583916671767e-23	1.2137706769663302e-22	-8.435286766380953e-22	-4.805834554531542e-28	-1.085674949659645e-27	-3.2496022570886994e-23	-1.4981936668957552e-27
1.733046214831333e23	4.120308116555214	-6.576120112588186e-103	1.392057617592756e-23	1.214032323116364e-22	-8.439993598918305e-22	-4.776880298133723e-28	-1.085662951041624e-27	-3.2270508498679516e-23	-1.498196035100801e-27
1.7635489243467113e23	4.117070209801197	-2.1013412987154025e-104	1.392054435171383e-23	1.2133992146370083e-22	-8.443702118916598e-22	-4.748509396117151e-28	-1.0856114991887014e-27	-3.20528877174312e-23	-1.4981497321329913e-27
1.7940516338621095e23	4.113664544701576	-7.532616942615933e-106	1.392076517106506e-23	1.2141640081124636e-22	-8.448211743770536e-22	-4.725527694874085e-28	-1.0859636642466557e-27	-3.1855963868225224e-23	-1.4983403898640178e-27
1.8245543433770702e23	4.110188792467117	-3.4140435933249005e-107	1.3920714111292308e-23	1.2141588376548195e-22	-8.45205649254428e-22	-4.698762128218298e-28	-1.0858822034722448e-27	-3.165435944309297e-23	-1.4982916945575695e-27
1.8550570528917745e23	4.1073564894795425	-1.4331153626141258e-108	1.3920246007873112e-23	1.2139615661579199e-22	-8.454660478632138e-22	-4.665796551742972e-28	-1.0851377400373012e-27	-3.14410784612508e-23	-1.4979418827879758e-27
1.8733586786005393e23	4.105027490854264	-1.445309841607808e-109	1.39198447788222e-23	1.214142066555777e-22	-8.456719666173666e-22	-4.644444335177431e-28	-1.0844994965319298e-27	-3.131126045289263e-23	-1.4976020541144818e-27
1.903861388114741e23	4.102551616117358	-6.345809972274822e-111	1.392010945690214e-23	1.2136308170525053e-22	-8.460299210101029e-22	-4.62547570976547e-28	-1.0849197795040218e-27	-3.1144776083076817e-23	-1.4978075281814215e-27
1.9343640976289934e23	4.099537931859493	-2.8398919238907603e-112	1.3919775831362622e-23	1.2132482204894175e-22	-8.462153288944955e-22	-4.597230786805872e-28	-1.0843890256219024e-27	-3.095750940146906e-23	-1.4975403031369963e-27
1.964866807143321e23	4.096600050210953	-1.098401700938763e-113	1.3920001605040186e-23	1.2145638214685638e-22	-8.466415461782322e-22	-4.57929336977823e-28	-1.0847494443182787e-27	-3.0803257639193725e-23	-1.4977237712729397e-27
1.9953695166570307e23	4.0940621182918555	-9.62882214609216e-116	1.3919659413443858e-23	1.213526001650354e-22	-8.468785097933149e-22	-4.552602150178605e-28	-1.0842040871200964e-27	-3.062941079104045e-23	-1.4974484898862639e-27
2.0258722261708217e23	4.091824211537838	0.	1.3919883598816e-23	1.213636685013375e-22	-8.472482212338598e-22	-4.536195037063462e-28	-1.0845605060509244e-27	-3.048820801262379e-23	-1.4976246617648985e-27
2.0563749356845905e23	4.089586426645518	0.	1.3919644367324077e-23	1.2136236869022317e-22	-8.47435549847986e-22	-4.512853950227129e-28	-1.084180247138402e-27	-3.0331961290409096e-23	-1.4974378914974947e-27
2.0746765613926224e23	4.087487121343612	0.	1.391929165159673e-23	1.2135264542846154e-22	-8.475868369426275e-22	-4.495776787636416e-28	-1.0836195780859356e-27	-3.023163700308153e-23	-1.4971546042884472e-27
2.105179270905582e23	4.08500565391779	0.	1.3919282188396694e-23	1.2135262499262443e-22	-8.478307820134974e-22	-4.4774788116112095e-28	-1.0836045337740477e-27	-3.0095664162180615e-23	-1.49714701120217e-27
2.135681980418326e23	4.082767747163773	0.	1.391913907545777e-23	1.2136194524347774e-22	-8.480772513011475e-22	-4.457722034145385e-28	-1.0833772499701354e-27	-2.99594105610697e-23	-1.4970350961262416e-27
2.16618468993194e23	4.080529718756676	0.	1.391909991851717e-23	1.213623129954928e-22	-8.4832806947441e-22	-4.44038399832675e-28	-1.0833150064788808e-27	-2.983350241537373e-23	-1.4970025329115655e-27
2.1966873994443477e23	4.079291933596134	0.	1.3918838050892413e-23	1.2137747594993331e-22	-8.485081890999025e-22	-4.420133485080479e-28	-1.0828992590665956e-27	-2.9703029934606495e-23	-1.4967981599926912e-27
2.2271901089567516e23	4.077054026842117	0.	1.3918987225066874e-23	1.2136146556494073e-22	-8.487011544042664e-22	-4.407231708238932e-28	-1.0831360500849883e-27	-2.959636882480315e-23	-1.49691512684875e-27
2.2576928184688357e23	4.074816180795431	0.	1.3918938687461457e-23	1.2139011528519434e-22	-8.489489818767639e-22	-4.391797226110726e-28	-1.083059134343541e-27	-2.9485988231884626e-23	-1.4968775149355246e-27
2.2881955279804815e23	4.073578334718943	0.	1.3918855009426022e-23	1.21370001160154e-22	-8.491856529427619e-22	-4.376449131448988e-28	-1.0829259862323613e-27	-2.937909293016551e-23	-1.4968042004115235e-27
2.3186982374922495e23	4.071340306520462	0.	1.3918570447911077e-23	1.2132818299896208e-22	-8.49240909010932e-22	-4.358534796267858e-28	-1.082473934668873e-27	-2.92681858238923e-23	-1.4965772697227364e-27
2.3492009470038494e23	4.07	0.	1.39187541166299e-23	1.2136799908756388e-22	-8.495624763803353e-22	-4.348749970371865e-28	-1.082765714748802e-27	-2.9182901518661074e-23	-1.4967220134804475e-27
2.3797036565150335e23	4.068000121235847	0.	1.3918507340982245e-23	1.21394349523405e-22	-8.496417817897728e-22	-4.332722001997617e-28	-1.08237440685385e-27	-2.908323366376985e-23	-1.496531566059948e-27
2.4102063660258217e23	4.066626586198807	0.	1.3918284715323812e-23	1.2136272339148506e-22	-8.49806301170205e-22	-4.317694774085282e-28	-1.082020647657021e-27	-2.898927165182083e-23	-1.4963530472972244e-27
2.4407090755378924e23	4.065388679444791	0.	1.391825065827102e-23	1.2136318519635512e-22	-8.499570444392895e-22	-4.306267877882183e-28	-1.0819665966223264e-27	-2.8908141060285337e-23	-1.4963256752214717e-27
2.4712117850485538e23	4.064	0.	1.3917967855332321e-23	1.2133915354616617e-22	-8.500128424483233e-22	-4.291509733690863e-28	-1.0815178331012937e-27	-2.8820497964639205e-23	-1.4961026027029731e-27
2.5017144945587598e23	4.062912805348635	0.	1.3917991873334053e-23	1.2133361943364375e-22	-8.501838075610558e-22	-4.282171421562199e-28	-1.081555752844336e-27	-2.875066605600865e-23	-1.496115510533801e-27
2.5322172040686504e23	4.061674959123135	0.	1.3917971502894102e-23	1.2133217453298784e-22	-8.503052139349525e-22	-4.272706325715247e-28	-1.0815234308225912e-27	-2.868313076285881e-23	-1.4960991354719148e-27
2.5627199135789944e23	4.060437052369117	0.	1.391803242036107e-23	1.2135743010093688e-22	-8.50470151314487e-22	-4.265078423278443e-28	-1.081620239271657e-27	-2.8623318145735384e-23	-1.4961500997818035e-27
2.5932226230894353e23	4.059199145555496	0.	1.3917922627145647e-23	1.213570134902418e-22	-8.505808812459189e-22	-4.255332989851412e-28	-1.0814460774062481e-27	-2.8560157226792007e-23	-1.4960627330694422e-27
2.6237253326003426e23	4.058000015117228	0.	1.3918018087315647e-23	1.2136897296780708e-22	-8.507568018717786e-22	-4.249340982444088e-28	-1.0815974241851842e-27	-2.850999213610981e-23	-1.4961317358260879e-27
2.6542280421103684e23	4.057000120908023	0.	1.3917645155594114e-23	1.2134250007106867e-22	-8.507793917697315e-22	-4.23659755226141e-28	-1.0810058614245506e-27	-2.844345291964226e-23	-1.4958381739004244e-27
2.6847307516200957e23	4.056485425233841	0.	1.3917842061206557e-23	1.2138921488965256e-22	-8.509595304680204e-22	-4.233264515135195e-28	-1.0813184579087284e-27	-2.8405615288653395e-23	-1.4959995804995883e-27
2.7152334611299547e23	4.055247518479824	0.	1.3917883308001858e-23	1.2137978643284569e-22	-8.510331727255662e-22	-4.228033820890099e-28	-1.0813837298289763e-27	-2.836490034094638e-23	-1.4960280522568785e-27
2.7457361706397373e23	4.055	0.	1.3917451550333268e-23	1.213783877049452e-22	-8.510416230653248e-22	-4.21600908048361e-28	-1.0806994201771167e-27	-2.8307555552668496e-23	-1.4956997715200435e-27
2.7762388801491437e23	4.054449159026145	0.	1.3917625423717503e-23	1.2138847274469253e-22	-8.511259631712084e-22	-4.213884274782281e-28	-1.0809751379212334e-27	-2.828024041370372e-23	-1.4958378530369e-27
2.8067415896589495e23	4.0538959419727325	0.	1.391767704902641e-23	1.2134114961085553e-22	-8.512071616378441e-22	-4.210375338562082e-28	-1.0810563080236972e-27	-2.82514003674105e-23	-1.4958583546065499e-27
2.8372442991685378e23	4.053342724919318	0.	1.391739690255998e-23	1.2133209699284984e-22	-8.511832394903899e-22	-4.202268708330265e-28	-1.0806121899994147e-27	-2.821198148633241e-23	-1.495640260118016e-27
2.8677470086780932e23	4.0527895078659055	0.	1.39173503370979e-23	1.2133193897968996e-22	-8.512335136108838e-22	-4.198281879225221e-28	-1.0805383799067618e-27	-2.818636564051076e-23	-1.4956030938386893e-27
2.8982497181874137e23	4.052236290812492	0.	1.3917395940712434e-23	1.2137697978357566e-22	-8.513130550532842e-22	-4.196228740426696e-28	-1.0806110427799471e-27	-2.8168412713489007e-23	-1.495646299924294e-27
2.9287524276967084e23	4.051999879240989	0.	1.3917385231540255e-23	1.2138842722034498e-22	-8.513747161605124e-22	-4.193811880312018e-28	-1.0805942564709771e-27	-2.815170242241023e-23	-1.4956432086441267e-27
2.9592551372060474e23	4.052	0.	1.391738665272321e-23	1.2138842838868384e-22	-8.514029727926924e-22	-4.192084296052776e-28	-1.0805965087010658e-27	-2.813916778781498e-23	-1.4956443564452424e-27
2.989757846715451e23	4.051999909430742	0.	1.3917476892313357e-23	1.2139883494438427e-22	-8.514316702851634e-22	-4.192229346337312e-28	-1.0807397149669066e-27	-2.813410372267976e-23	-1.4957004369836188e-27
3.0202605562249814e23	4.052	0.	1.3917413622213725e-23	1.2137228739896922e-22	-8.514115404750951e-22	-4.190506712938617e-28	-1.0806390498435782e-27	-2.812605260589814e-23	-1.4956605905941775e-27
3.035511910979594e23	4.052	0.	1.3917305454699742e-23	1.2132775970520405e-22	-8.513771789435947e-22	-4.188654898091952e-28	-1.0804671927681754e-27	-2.8120098964464145e-23	-1.4955669317624284e-27
3.043137588356967e23	4.052	0.	1.3917373822817334e-23	1.2133730102781287e-22	-8.513988949565227e-22	-4.189662014555371e-28	-1.0805756197848426e-27	-2.81227304102017e-23	-1.4956216277706827e-27
3.0469504270456256e23	4.052	0.	1.3917376282444007e-23	1.2133730159656956e-22	-8.513996763027692e-22	-4.1896892012954165e-28	-1.0805795186782472e-27	-2.812276613720098e-23	-1.4956235910432528e-27
3.050067218221695e23	4.05200012075901	0.	1.391773276766011e-23	1.2141687292727977e-22	-8.515129069154523e-22	-4.1953679778951036e-28	-1.0811632618301137e-27	-2.816426901483854e-23	-1.4959423607162255e-27
