# N(H) (cm^-2)	Tdust[K]	PEheating	H2 vib deexc.	H2 form	dust-gas coll.	OI cooling	CII  cooling	CO  cooling	CI  cooling
2.472646557100754e-6	0.00001006653777797383
1.1001654831487505e22	33.88317587924004	4.474731619351661e-27	2.0045457481436714e-28	4.531535690725012e-25	2.5755693922142844e-26	-3.869925456558266e-29	-8.864468183904206e-26	-9.487425600707413e-27	-2.832410250223365e-24
1.107092545868001e22	33.87396626925469	3.996966656581196e-27	2.0061690753977505e-28	4.529710597861851e-25	2.5732177033588077e-26	-3.9702984333887597e-29	-8.733391158262906e-26	-1.0018287015614866e-26	-2.832473909591735e-24
1.1140196084370314e22	33.86475665926933	3.565584640883564e-27	2.0078299539640265e-28	4.5280348615669195e-25	2.5708301843195367e-26	-4.075416813178858e-29	-8.620374969912392e-26	-1.0589243018292914e-26	-2.8323848625956596e-24
1.1209466708767925e22	33.855834794521336	3.176956600129859e-27	2.0095188315612054e-28	4.5263331165158845e-25	2.5684128418818688e-26	-4.1848848931210306e-29	-8.524390269544863e-26	-1.1202858972147733e-26	-2.8321179423910367e-24
1.1278737332078595e22	33.8473375646323	2.8275623939558484e-27	2.0112353096622322e-28	4.524922335328466e-25	2.566004253481762e-26	-4.298858808227351e-29	-8.444839686894646e-26	-1.1861919555289269e-26	-2.831707217756341e-24
1.1320299705664706e22	33.84181167244911	2.6451544061550995e-27	2.0122959679779587e-28	4.52418235652724e-25	2.5641085202119622e-26	-4.3706879926162417e-29	-8.410634580229303e-26	-1.2259791350545574e-26	-2.831353960484855e-24
1.1389570327635108e22	33.83288421520591	2.356831037983207e-27	2.014052951213588e-28	4.522965364578105e-25	2.5621110581550856e-26	-4.492059221094171e-29	-8.358595479014913e-26	-1.2980426321811588e-26	-2.830683021015741e-24
1.1458840949007153e22	33.824391570020474	2.0976147471946447e-27	2.0158178777094683e-28	4.521868301127012e-25	2.5596383845174734e-26	-4.617032449496345e-29	-8.319390409548817e-26	-1.375366335615549e-26	-2.829865515741286e-24
1.1528111569960587e22	33.815182841777805	1.872314076897013e-27	2.0176036383066428e-28	4.520906997541637e-25	2.557197955883309e-26	-4.7466734814855936e-29	-8.29700375190113e-26	-1.4556609851123864e-26	-2.8288965803833575e-24
1.1597382190638112e22	33.80655879580975	1.6708936235572514e-27	2.0193909321517117e-28	4.520184278813115e-25	2.554648099042394e-26	-4.879706150411247e-29	-8.285909664549951e-26	-1.5410328025110597e-26	-2.8278057780022317e-24
1.1666652811198214e22	33.79811766037345	1.4892929554377394e-27	2.021166447937094e-28	4.519284929834551e-25	2.5521743364935022e-26	-5.0151835658500784e-29	-8.283856615110712e-26	-1.632579474354859e-26	-2.8265618363637428e-24
1.1735923431800398e22	33.78979450587928	1.325888750687397e-27	2.022935913167454e-28	4.518775839545654e-25	2.54971846669318e-26	-5.15355696310211e-29	-8.290793250740877e-26	-1.7307093405583336e-26	-2.825217993273663e-24
1.1805194052598493e22	33.78212033426762	1.1820356428268555e-27	2.024693981727213e-28	4.517938869625608e-25	2.5472758857212825e-26	-5.2944325270321e-29	-8.307586995172301e-26	-1.833738587099262e-26	-2.8237135541435262e-24
1.1874464673722486e22	33.773790225207804	1.0552295600076581e-27	2.026443724355912e-28	4.517410666068104e-25	2.5449164000003908e-26	-5.438086750145125e-29	-8.333442433729159e-26	-1.9417855587365776e-26	-2.8221066351475298e-24
1.1943735295281354e22	33.76576997756958	9.408398130068194e-28	2.0281720602380498e-28	4.5168844955027405e-25	2.5424732786027714e-26	-5.583407851658735e-29	-8.365545289724886e-26	-2.0575205208430217e-26	-2.8203716899934597e-24
1.2013005917433255e22	33.75790543667972	8.378592035622759e-28	2.0298759365400997e-28	4.516270139118266e-25	2.5400802284384e-26	-5.730072968945859e-29	-8.403486563143286e-26	-2.181436533156322e-26	-2.8184971365718142e-24
1.2082276540311461e22	33.74946379709244	7.460038380354458e-28	2.0315588018625084e-28	4.515836581156993e-25	2.537714087126879e-26	-5.878317164472898e-29	-8.447513628379948e-26	-2.3130507640543816e-26	-2.8165070409818844e-24
1.2151547164046154e22	33.741746958732605	6.661893188981902e-28	2.0332237030130398e-28	4.515449436043243e-25	2.5352731309584252e-26	-6.028367300345223e-29	-8.498309581427225e-26	-2.449129337489641e-26	-2.8144167768353745e-24
1.2220817788702093e22	33.73407328894734	5.941388607875853e-28	2.034859738234757e-28	4.515155694363508e-25	2.5329433688595315e-26	-6.179147822718031e-29	-8.553335330061859e-26	-2.594725341069447e-26	-2.812198969030311e-24
1.2290088414423013e22	33.72639760816097	5.292258536571407e-28	2.0364656302383996e-28	4.514900065953023e-25	2.5306336071086768e-26	-6.330417454802168e-29	-8.612343851725318e-26	-2.7504435038324225e-26	-2.809847360216317e-24
1.2359359041332364e22	33.718723498264325	4.7084751513224215e-28	2.0380389995565237e-28	4.514607630441129e-25	2.5283400630246008e-26	-6.481817265800176e-29	-8.675022244680323e-26	-2.916924233267192e-26	-2.807348719681802e-24
1.2428629669580858e22	33.71104825758934	4.203051485105019e-28	2.0395892276410653e-28	4.514419718797104e-25	2.526056198949873e-26	-6.63416025580977e-29	-8.74224561127008e-26	-3.0882689110600634e-26	-2.80477051191461e-24
1.2497900299222946e22	33.7039362243414	3.749154696007342e-28	2.041107512259455e-28	4.51270153607417e-25	2.5237871046055775e-26	-6.786701987885118e-29	-8.812596575839966e-26	-3.2705521847113055e-26	-2.80207597702706e-24
1.2567170930365084e22	33.69669890761376	3.340042923817206e-28	2.04258816858392e-28	4.512484859902402e-25	2.5216190223437918e-26	-6.938197831813812e-29	-8.885330025752855e-26	-3.46500184377325e-26	-2.799206974986841e-24
1.2636441563133515e22	33.689122562192374	2.9720113476070968e-28	2.0440320925611398e-28	4.5122849502735815e-25	2.519455737175301e-26	-7.088810845148053e-29	-8.960461760348652e-26	-3.6724412724247563e-26	-2.7961790859898993e-24
1.2705712197659141e22	33.68221460133791	2.649287000561297e-28	2.045444531295508e-28	4.512088721595622e-25	2.517264138594499e-26	-7.238949373624625e-29	-9.038109253972568e-26	-3.888173179108542e-26	-2.793042797027357e-24
1.2774982834002034e22	33.6753073938489	2.363464150428113e-28	2.046823022226212e-28	4.511930681415086e-25	2.515184721935031e-26	-7.388183184449498e-29	-9.117777492792441e-26	-4.1140731637295655e-26	-2.7897830590116444e-24
1.2844253472241073e22	33.66839918258786	2.1056937180039803e-28	2.048163095521426e-28	4.511762032099848e-25	2.5131302287776874e-26	-7.535845040519422e-29	-9.199080333744306e-26	-4.3546648451714797e-26	-2.7863583064296023e-24
1.2913524112498883e22	33.66149197536706	1.873703940067296e-28	2.049464229326614e-28	4.511634476943301e-25	2.5111014560723403e-26	-7.681672076532753e-29	-9.281870656527469e-26	-4.610631319155307e-26	-2.7827625313264498e-24
1.2982794754897415e22	33.654585770845415	1.6677074761456277e-28	2.0507263713325625e-28	4.51145616127405e-25	2.5090990801503766e-26	-7.825495584220059e-29	-9.365867788494601e-26	-4.879378482914451e-26	-2.7790090651208074e-24
1.3052065399519494e22	33.6476785633564	1.4878256413415919e-28	2.0519567573393945e-28	4.511313257112409e-25	2.5071176433679377e-26	-7.967972558020361e-29	-9.450969578163302e-26	-5.156266612927657e-26	-2.775166990505676e-24
1.312133604639257e22	33.64124220767617	1.3255191024196159e-28	2.0531457226856596e-28	4.51117539581149e-25	2.505165409306056e-26	-8.107772333438319e-29	-9.536883310951127e-26	-5.450161190470172e-26	-2.7711375603727144e-24
1.3190606695631285e22	33.634863646745686	1.17938615375988e-28	2.0542926051143874e-28	4.511019698311678e-25	2.5033083041286595e-26	-8.244613643770339e-29	-9.623458985099153e-26	-5.761682563354355e-26	-2.766914539132764e-24
1.3259877347346914e22	33.627961646480486	1.048079679200986e-28	2.05539701116799e-28	4.510863860463603e-25	2.5014904540217963e-26	-8.378236465185935e-29	-9.710545285735738e-26	-6.091412586887081e-26	-2.7624933163749746e-24
1.3329148001645828e22	33.62182198476791	9.348365421403746e-29	2.056473874998482e-28	4.510779415203621e-25	2.499619505905937e-26	-8.510352510810193e-29	-9.797836782513462e-26	-6.425833881505057e-26	-2.758036443569965e-24
1.3398418658499729e22	33.61514252483845	8.327101582918923e-29	2.0575040043973494e-28	4.510603704277814e-25	2.4978892811216362e-26	-8.638360979270371e-29	-9.885015906701686e-26	-6.778921447026357e-26	-2.7533557628410405e-24
1.3467689318009138e22	33.608542504310606	7.407313814184173e-29	2.058491014894244e-28	4.510369688376058e-25	2.4961179082149744e-26	-8.762494479569996e-29	-9.972177174193201e-26	-7.151444683838856e-26	-2.7484702622971448e-24
1.3536959980270105e22	33.60240301462263	6.5806528454453e-29	2.059434791220666e-28	4.510194700164313e-25	2.494391165443178e-26	-8.88254523830261e-29	-1.0059168972814973e-25	-7.543745787970825e-26	-2.74337916828143e-24
1.3606230645374162e22	33.59626302433014	5.858867842797764e-29	2.0603457677501487e-28	4.509988450647067e-25	2.492752929585811e-26	-8.999741514043094e-29	-1.0145549227659458e-25	-7.944522390541399e-26	-2.7382058695610747e-24
1.3675501313309773e22	33.59073287338018	5.217020046869657e-29	2.061217588615545e-28	4.509785150293929e-25	2.491145596430738e-26	-9.113066156039853e-29	-1.0231244179287181e-25	-8.359990560045617e-26	-2.7328794659815683e-24
1.3744771984115515e22	33.58498354387283	4.638848580369465e-29	2.062045298195479e-28	4.509565265164324e-25	2.489658105539256e-26	-9.221671319763011e-29	-1.0316229161464732e-25	-8.795774716705944e-26	-2.7273415238490147e-24
1.3814042657869259e22	33.57884430414438	4.1190530479602405e-29	2.0628927263039827e-28	4.511396103410657e-25	2.48812387304451e-26	-9.333479463900906e-29	-1.0404055468886866e-25	-9.252636058667625e-26	-2.7219629306789006e-24
1.3883313334597108e22	33.57270406341553	3.6596926782975527e-29	2.063639102203735e-28	4.511143738575516e-25	2.486618542568553e-26	-9.433162454911928e-29	-1.0486973477405817e-25	-9.721666942263915e-26	-2.7160836772793527e-24
1.3952584014351754e22	33.56724378299713	3.257015245885698e-29	2.06435368443071e-28	4.51091251867776e-25	2.4851388285611465e-26	-9.529384203857716e-29	-1.0568478990826672e-25	-1.0198363055331778e-25	-2.7101340912032194e-24
1.4021854697102143e22	33.561424583435056	2.8941642124603494e-29	2.065027039114794e-28	4.5107123481328865e-25	2.4837876525158622e-26	-9.620640150255656e-29	-1.0648795693663178e-25	-1.0695181820763597e-25	-2.7039927219309242e-24
1.4063417108624923e22	33.557740739345554	2.690576275866577e-29	2.065402534437541e-28	4.5105515924263465e-25	2.4826497686342453e-26	-9.671706258868349e-29	-1.069622576526473e-25	-1.1008453915829239e-25	-2.7001350552108026e-24
1.4132687796321791e22	33.5522758744359	2.392627081178174e-29	2.0660188033315246e-28	4.510254453045734e-25	2.481592126097034e-26	-9.756046772986282e-29	-1.0773822680120457e-25	-1.1523081921710093e-25	-2.693813341393963e-24
1.4201958487054126e22	33.54690260186791	2.1242530338409856e-29	2.066592720990432e-28	4.509932644598079e-25	2.4803244102849428e-26	-9.834941616959027e-29	-1.0849736936047239e-25	-1.2056849658830993e-25	-2.6872978990467996e-24
1.4271229180862112e22	33.541531329035756	1.8830544898203723e-29	2.067123134003087e-28	4.509523904220673e-25	2.4791068897368095e-26	-9.908097268532372e-29	-1.0923701405022108e-25	-1.260903819958967e-25	-2.6805852700074125e-24
1.434049987777656e22	33.5361590565443	1.6675849954684227e-29	2.0676178242422217e-28	4.509145830947387e-25	2.4779205288238147e-26	-9.976511871066714e-29	-1.0995850259893284e-25	-1.3176482718094026e-25	-2.6737378424873814e-24
1.4409770577804434e22	33.53078678405285	1.4812706867349525e-29	2.068093064188244e-28	4.508755807278902e-25	2.476750259374465e-26	-1.0042570316365089e-28	-1.1065777829310822e-25	-1.3738909971114467e-25	-2.6669507942228956e-24
1.4479041280833581e22	33.52541451114416	1.313486170232451e-29	2.068530705851176e-28	4.5083895193953205e-25	2.4756128848462026e-26	-1.010345438190937e-28	-1.1133698326222857e-25	-1.4317676798618736e-25	-2.660009375559334e-24
1.4548311986879402e22	33.52004223865271	1.1627209508850098e-29	2.0689314455737923e-28	4.507997498833776e-25	2.474507879243282e-26	-1.0159195597686997e-28	-1.1199486892648296e-25	-1.4911706133701094e-25	-2.6529227594193616e-24
1.4617582695948562e22	33.51471773800626	1.0275208583857916e-29	2.0692962005576597e-28	4.50759243282776e-25	2.4734346095763997e-26	-1.0209849951582386e-28	-1.1263031307306534e-25	-1.5519814153189745e-25	-2.6457011643044318e-24
1.4686853408039213e22	33.510112308502194	9.1027219945252e-30	2.069647670687849e-28	4.507193401888256e-25	2.4723793133980028e-26	-1.0258793396698846e-28	-1.1324402359546774e-25	-1.6119976152153566e-25	-2.638580726346874e-24
1.47561241230343e22	33.50492542076111	8.057327340292823e-30	2.069971754512698e-28	4.506778414573645e-25	2.4714478470392473e-26	-1.0303848624932625e-28	-1.1383587156875862e-25	-1.6727017534287994e-25	-2.6314057317707487e-24
1.4825394840899015e22	33.49990269851685	7.11815749782489e-30	2.0702636280540064e-28	4.506357524318042e-25	2.4704645047755384e-26	-1.0344227294541687e-28	-1.1440465102640348e-25	-1.7345086876791036e-25	-2.6241264860013305e-24
1.4894665561619825e22	33.495298891603944	6.276201891661843e-30	2.070525842409633e-28	4.505917786801825e-25	2.4695303894769074e-26	-1.0380269521382957e-28	-1.149506826930262e-25	-1.7972743558555343e-25	-2.616763574555316e-24
1.4963936285175591e22	33.49069308817387	5.538257762498249e-30	2.0707745611599557e-28	4.505481291179068e-25	2.4686662416255817e-26	-1.041441849627592e-28	-1.1547587615795307e-25	-1.8594430914619274e-25	-2.6094804761383662e-24
1.5033207011473497e22	33.48608828318119	4.889606911684058e-30	2.0710103881554897e-28	4.505047484703954e-25	2.467813212602606e-26	-1.0446748014439078e-28	-1.1598094877893056e-25	-1.9210002717187083e-25	-2.602277790344218e-24
1.5102477740425429e22	33.48148248010874	4.307176958443231e-30	2.071221011049267e-28	4.504600271292416e-25	2.4669829724568006e-26	-1.0475335628403997e-28	-1.1646434314130785e-25	-1.9831855568136765e-25	-2.595025046013068e-24
1.5171748472002678e22	33.47687767529487	3.7855486033835356e-30	2.0714083821359812e-28	4.504146837643393e-25	2.4661735450078554e-26	-1.0500453623357161e-28	-1.1692623436356586e-25	-2.0458166294489342e-25	-2.5877398091819255e-24
1.5241019206169453e22	33.47227386784554	3.3232503473566105e-30	2.0715963925650303e-28	4.503134686191002e-25	2.4653624475135979e-26	-1.0525887856528545e-28	-1.1738012527510373e-25	-2.1082636045808527e-25	-2.5805941774750842e-24
1.5310289942863856e22	33.46766906285286	2.923014672546925e-30	2.071771903841799e-28	4.502692079494832e-25	2.464563682877075e-26	-1.05493927701568e-28	-1.1780771323264148e-25	-2.1686670102637447e-25	-2.5735751522918007e-24
1.5379560681952544e22	33.46306525504589	2.56409583144381e-30	2.0719286668996144e-28	4.5022436831159315e-25	2.4637817281390364e-26	-1.0570080959517296e-28	-1.18216100354414e-25	-2.2292153420487763e-25	-2.566554824533682e-24
1.544883142339645e22	33.45871720775962	2.2430700243943208e-30	2.072068945434889e-28	4.501787854693879e-25	2.463014826001954e-26	-1.0588289621215426e-28	-1.1860611021654054e-25	-2.2897399077193773e-25	-2.5595515547216786e-24
1.5518102167151192e22	33.45485464751721	1.9566517030838354e-30	2.072194659212779e-28	4.501332762790813e-25	2.4622966105509484e-26	-1.0604304416403588e-28	-1.1897844262002976e-25	-2.3500754094825674e-25	-2.552581275489606e-24
1.5587372913167744e22	33.45024984252453	1.7103634280020563e-30	2.0723324272844836e-28	4.500894099123991e-25	2.4616345697142896e-26	-1.0622282401224343e-28	-1.193415074065946e-25	-2.4078199058579557e-25	-2.545897752149297e-24
1.5656643661309344e22	33.44620419764519	1.4909319413290003e-30	2.0724598493204857e-28	4.500460050201668e-25	2.460878911108171e-26	-1.0638718549962011e-28	-1.1968937842868887e-25	-2.4650394723600743e-25	-2.5392798166809154e-24
1.5725914411521806e22	33.442366860151296	1.2950170383227708e-30	2.0725765730564137e-28	4.500016239870194e-25	2.460210520980314e-26	-1.0653550430086622e-28	-1.2002263482262375e-25	-2.521871305958719e-25	-2.532717688838442e-24
1.5795185163758037e22	33.4385297717601	1.1205624275993362e-30	2.072683859897006e-28	4.49957444825375e-25	2.459579605891409e-26	-1.0666967847293275e-28	-1.20341831345674e-25	-2.578180055513166e-25	-2.526221976636163e-24
1.5864455917968049e22	33.4346921851635	9.691659928172809e-31	2.0727992477587576e-28	4.499142893944695e-25	2.4589411763527907e-26	-1.068172444763124e-28	-1.2065355144022567e-25	-2.6324175870003522e-25	-2.5199559207424656e-24
1.5933726674049927e22	33.43085484737158	8.364257583930572e-31	2.072916852143381e-28	4.4987217282777575e-25	2.4583005383159675e-26	-1.0696896616211716e-28	-1.2095646847071987e-25	-2.6851351401507135e-25	-2.5138596564329518e-24
1.6002997431925043e22	33.42701750987768	7.182362092798342e-31	2.0730272074369048e-28	4.4983020171237345e-25	2.4576665062455783e-26	-1.0710992423297087e-28	-1.2124771486799127e-25	-2.7372226485555013e-25	-2.5078395658380552e-24
1.6072268191547729e22	33.42318067036569	6.133296572522749e-31	2.0731319342883547e-28	4.497882456928564e-25	2.4570375616061056e-26	-1.072426303886965e-28	-1.2152829063327915e-25	-2.7885732797862964e-25	-2.5019074841764366e-24
1.614153895287022e22	33.419342834591866	5.214979788879357e-31	2.073271230012456e-28	4.49873230169943e-25	2.4563789998268014e-26	-1.0742542280416555e-28	-1.2182270965473435e-25	-2.838539970225819e-25	-2.496310544515478e-24
1.621080971581285e22	33.41550549709797	4.424514283988247e-31	2.073358594969033e-28	4.497948900103668e-25	2.4557651073976305e-26	-1.0753447276661415e-28	-1.2207095154241412e-25	-2.885949788202891e-25	-2.490614092362693e-24
1.6280080480290558e22	33.41213452768326	3.7229861489213805e-31	2.0734744593373725e-28	4.497599090839533e-25	2.455125684460874e-26	-1.0768647996918208e-28	-1.223333531371886e-25	-2.9328073413179685e-25	-2.4851876670900288e-24
1.6349351246262998e22	33.408831817656754	3.1030139953227976e-31	2.0735847155023226e-28	4.497218737560765e-25	2.4545560263604246e-26	-1.0783040076067537e-28	-1.2258631564064568e-25	-2.9788581050755727e-25	-2.479844623972364e-24
1.6418622013687948e22	33.40499416920089	2.5574983517230808e-31	2.0736553400890465e-28	4.496426392386768e-25	2.4540316372632353e-26	-1.0791483902652417e-28	-1.2280618811015078e-25	-3.023851598939762e-25	-2.474398664422584e-24
1.6487892782530809e22	33.40192491745949	2.095224086457609e-31	2.073860307835148e-28	4.495550942614448e-25	2.4533084876407765e-26	-1.0820869792586186e-28	-1.231108968601222e-25	-3.0668486326984365e-25	-2.4698933688913524e-24
1.6557163552679209e22	33.39831880933047	1.6887155820324972e-31	2.0739698827111725e-28	4.495161967713986e-25	2.4527809950500084e-26	-1.0835414445003708e-28	-1.233419714893065e-25	-3.108410301522771e-25	-2.4649655293263872e-24
1.6626434324102493e22	33.39478418207169	1.3318980519225151e-31	2.074079816643073e-28	4.494778093179317e-25	2.452178544835105e-26	-1.085006064881095e-28	-1.2356899305744133e-25	-3.1492314727289482e-25	-2.460146732552194e-24
1.66957050967646e22	33.39171505847574	1.0200523353914847e-31	2.0741896573500233e-28	4.49439764244785e-25	2.451586019272563e-26	-1.0864740842139697e-28	-1.237917479786107e-25	-3.189281041044719e-25	-2.4554343391688576e-24
1.6764975870627268e22	33.3886454372406	7.556160928416605e-32	2.074312183968396e-28	4.494032703791696e-25	2.451046290015104e-26	-1.088150318214583e-28	-1.240159263729053e-25	-3.227342700526818e-25	-2.450948582445802e-24
1.683424664562213e22	33.38557556724548	5.279412692254171e-32	2.0744347060695087e-28	4.49372623905701e-25	2.450506368323887e-26	-1.0898346166522405e-28	-1.2423514081839445e-25	-3.264188369131287e-25	-2.446584973622008e-24
1.6903517421703342e22	33.38250669205189	3.301898181884338e-32	2.0745692415082046e-28	4.493330398626651e-25	2.4499552476760456e-26	-1.0917098079155222e-28	-1.2445994530192194e-25	-3.3005199049820626e-25	-2.4423831456693047e-24
1.6972788198842049e22	33.379435827016835	1.5969540900583276e-32	2.074678961634312e-28	4.492959027396717e-25	2.4494271286556905e-26	-1.0932044616688937e-28	-1.246636929674526e-25	-3.336016190491219e-25	-2.438143796202354e-24
1.7042058977008708e22	33.37636595702171	1.557140104708282e-33	2.074803064861934e-28	4.4926092826890185e-25	2.448885305299927e-26	-1.094931387158985e-28	-1.2487317184300686e-25	-3.370321220849611e-25	-2.434105022401694e-24
1.7111329756156527e22	33.37329608678817	-1.0489888556275293e-32	2.074935081010788e-28	4.492266992251342e-25	2.448336156171874e-26	-1.0967918825151641e-28	-1.2508323722395864e-25	-3.4031519100262515e-25	-2.430239808801466e-24
1.7180600536232075e22	33.37066966259479	-2.07504075752192e-32	2.0750604665157197e-28	4.491925310062676e-25	2.4477930737161323e-26	-1.098553299914305e-28	-1.252863766054032e-25	-3.4354835494995504e-25	-2.4264256144692642e-24
1.7249871317218357e22	33.368156346797946	-2.943697510204744e-32	2.0752441147401314e-28	4.49267304951992e-25	2.4472590879419142e-26	-1.1012035822823927e-28	-1.2552882060221866e-25	-3.467739506914351e-25	-2.423008477247075e-24
1.7319142099080173e22	33.36508647680283	-3.660407846683953e-32	2.0753046908530727e-28	4.4912995043402035e-25	2.4468516332465495e-26	-1.101988401627102e-28	-1.256815959949713e-25	-3.4986096847002704e-25	-2.4190258980303545e-24
1.7388412881809512e22	33.362762454926965	-4.236469187374147e-32	2.0754626140709794e-28	4.491665813051003e-25	2.4462790596479256e-26	-1.1042642209884267e-28	-1.2589816067393228e-25	-3.528345954451548e-25	-2.4156985230304803e-24
1.745768366534283e22	33.35994673657417	-4.7062360772546824e-32	2.0755652101724375e-28	4.491281150418467e-25	2.4458605096064643e-26	-1.1056914983084e-28	-1.2607365356360634e-25	-3.557426823402511e-25	-2.4121520173437203e-24
1.7526954449673648e22	33.35715764993429	-5.085041403507475e-32	2.0757069721882395e-28	4.490979422376323e-25	2.4453370244627548e-26	-1.1077400986740673e-28	-1.262768184180808e-25	-3.5866000578432377e-25	-2.4088921531511067e-24
1.7596225234780954e22	33.35485425329208	-5.380150396333998e-32	2.075809186931561e-28	4.490638247652275e-25	2.444854007353962e-26	-1.1091690232887553e-28	-1.264497602359741e-25	-3.6151898842550547e-25	-2.4054949474287342e-24
1.7665496020648366e22	33.3525528447628	-5.597203165886276e-32	2.075914528887271e-28	4.490902206568107e-25	2.444436588804776e-26	-1.110637549495883e-28	-1.2662014730535075e-25	-3.6423816906024488e-25	-2.40223055020363e-24
1.7734766807234753e22	33.35025044226646	-5.754333249795196e-32	2.07603584542121e-28	4.4899583058096835e-25	2.4440023561335205e-26	-1.1123985013543481e-28	-1.2680262504285214e-25	-3.6695026179216855e-25	-2.399134934132606e-24
1.7804037594522686e22	33.347949033558365	-5.859254640306699e-32	2.076136346195206e-28	4.489599525190166e-25	2.4435883308394824e-26	-1.113816285972727e-28	-1.2696831555779572e-25	-3.696277321269737e-25	-2.395993938274536e-24
1.787330838249972e22	33.34564489182085	-5.919068285960824e-32	2.0762333955228774e-28	4.489266188041479e-25	2.443177664505216e-26	-1.1151808720033152e-28	-1.2713079184000188e-25	-3.7229375201990325e-25	-2.3929013978791534e-24
1.7942579171154014e22	33.343343234598635	-5.939839446130051e-32	2.07632821532068e-28	4.488970065936028e-25	2.4427687077000187e-26	-1.1165144677922593e-28	-1.2728929564538077e-25	-3.7488536654182002e-25	-2.3898887488710075e-24
1.8011849960460594e22	33.3410408321023	-5.928499245142247e-32	2.0764087958544344e-28	4.488604697653615e-25	2.4423732474983735e-26	-1.1176288106123623e-28	-1.274351961800334e-25	-3.7739788938793464e-25	-2.3868901718189726e-24
1.8081120750395552e22	33.33873743590713	-5.890622466073647e-32	2.0764924799176975e-28	4.488330415437608e-25	2.4419747758525847e-26	-1.1187933291530923e-28	-1.2758302231847733e-25	-3.7991557624140247e-25	-2.383970101299833e-24
1.8150391540950151e22	33.33662352122367	-5.828031005890338e-32	2.0764871627419057e-28	4.486139081518161e-25	2.4416561907053078e-26	-1.118597791798655e-28	-1.27666767065123e-25	-3.82374284931951e-25	-2.3806465222409807e-24
1.8219662332117398e22	33.335089082956316	-5.750733785378318e-32	2.0766249085238e-28	4.48765729425356e-25	2.4412365727883264e-26	-1.1205702741713095e-28	-1.278507844200508e-25	-3.8489880210090893e-25	-2.3781390188812067e-24
1.8288933123887515e22	33.332831221938136	-5.659984091134824e-32	2.076693724460359e-28	4.487335984612653e-25	2.4409587292549534e-26	-1.1215078814144672e-28	-1.279828377699245e-25	-3.8727438950453607e-25	-2.37537769640807e-24
1.8358203916230484e22	33.3310202062726	-5.557680435047519e-32	2.076753603380195e-28	4.487065925523506e-25	2.4405886318563944e-26	-1.1223047927549582e-28	-1.2810766446698733e-25	-3.8963792235555613e-25	-2.3726326175612568e-24
1.8427474709125611e22	33.329226416766645	-5.445113321219079e-32	2.076725885914852e-28	4.484872124996666e-25	2.4403594778823805e-26	-1.121761309176382e-28	-1.281687737428425e-25	-3.9192747232511775e-25	-2.3694986100434564e-24
1.8496745502573087e22	33.32694971528277	-5.328163689693119e-32	2.0767693203502247e-28	4.484519317524959e-25	2.4400694184236292e-26	-1.1222973160477594e-28	-1.282791495658913e-25	-3.9423833065378923e-25	-2.366804136749242e-24
1.8566016296553038e22	33.325414407849316	-5.213745745490726e-32	2.0768219600686556e-28	4.484197911721526e-25	2.4397034434995279e-26	-1.122991824410679e-28	-1.28391458412868e-25	-3.963840046268054e-25	-2.3642899258038866e-24
1.8635287091033328e22	33.32331920909882	-5.102202577381616e-32	2.076881707353407e-28	4.483890289394781e-25	2.4394338508802333e-26	-1.123807894540529e-28	-1.2850509514926014e-25	-3.984028653565322e-25	-2.3619281181046127e-24
1.8704557885972726e22	33.321672268867495	-4.962994587442515e-32	2.076874190672207e-28	4.483521958107888e-25	2.439149618341667e-26	-1.123520870800584e-28	-1.2858227719341943e-25	-4.009297635981591e-25	-2.3590433097974868e-24
1.8773828681468731e22	33.3208646196532	-4.7900651391687755e-32	2.0767851822390985e-28	4.483070134350047e-25	2.4390043075112287e-26	-1.1218975574159096e-28	-1.286156144441519e-25	-4.040890916220494e-25	-2.355505123935701e-24
1.8843099477639634e22	33.31978182727843	-4.7294620605883016e-32	2.0769409486732757e-28	4.482958792810739e-25	2.4387455896705024e-26	-1.1243096664490503e-28	-1.287694405581448e-25	-4.0501697282138056e-25	-2.3543062689372517e-24
1.8912370274035504e22	33.31869905041158	-4.665673025083455e-32	2.0770791069953367e-28	4.482814200214149e-25	2.4384651632222553e-26	-1.126439775498172e-28	-1.2891164322282318e-25	-4.0601336886765236e-25	-2.3530414805026926e-24
1.8981641070667807e22	33.317614535585044	-4.598503737172816e-32	2.077195945108586e-28	4.48264384613338e-25	2.4382046949922943e-26	-1.128228452412958e-28	-1.2903962608800708e-25	-4.070800839942315e-25	-2.3516894747636275e-24
1.9050911867548715e22	33.3165315105915	-4.527868229391757e-32	2.0772966464125733e-28	4.48243024909963e-25	2.4379591847406367e-26	-1.1297555430637832e-28	-1.291573365278288e-25	-4.0822947741916403e-25	-2.3502737128188624e-24
1.9120182664691263e22	33.31544699576497	-4.453535171132643e-32	2.077377079036473e-28	4.48222088610337e-25	2.4377328270013855e-26	-1.1309560471334413e-28	-1.292619454751181e-25	-4.094643973937013e-25	-2.348770554045218e-24
1.918945346210946e22	33.3143644670248	-4.3753406578083376e-32	2.0774398205882045e-28	4.481999989074749e-25	2.4375228983376192e-26	-1.1318683542136909e-28	-1.2935549622739526e-25	-4.107967628054533e-25	-2.347188923326305e-24
