# N(H) (cm^-2)	Tdust[K]	PEheating	H2 vib deexc.	H2 form	dust-gas coll.	OI cooling	CII  cooling	CO  cooling	CI  cooling
2.4726462065260966e-10	9.910408820067411e-10
7.232683599190217e20	13.687788001097738	3.741432768448737e-23	6.89670902222921e-27	9.24508549490157e-25	-4.8111741877910596e-26	-6.219037633909593e-25	-4.0052475087536206e-23	-3.799527346188748e-27	-1.5899364335193953e-25
7.925390581273753e20	13.274890159487725	3.2037942733742466e-23	5.308389980565621e-27	8.393157296725343e-25	-4.366047278261265e-26	-4.2655915413474085e-25	-3.47458423786003e-23	-4.558846336700235e-27	-1.8024770794565078e-25
8.618097621092208e20	12.883796083927153	2.7552965358042886e-23	4.13405335674352e-27	7.742505417249975e-25	-3.9965320158931624e-26	-2.9722892944757933e-25	-3.0288770435058884e-23	-5.527989606079069e-27	-2.03140561251932e-25
9.310804742716393e20	12.508846072733402	2.3682827583548867e-23	3.2530746710156936e-27	7.240123754847678e-25	-3.677216549366794e-26	-2.0803931808043384e-25	-2.642167082286826e-23	-6.741559950384529e-27	-2.285806117756117e-25
1.000351195967797e21	12.14905637347698	2.035047619294346e-23	2.5860664118915324e-27	6.8436981292308315e-25	-3.40137720577339e-26	-1.4643117381724246e-25	-2.3073635559902098e-23	-8.242567761903976e-27	-2.5681109258549066e-25
1.0696219277624531e21	11.805231285095214	1.752429107239098e-23	2.077147498164622e-27	6.536827340256557e-25	-3.16705075963688e-26	-1.0430004356662656e-25	-2.0220948334845667e-23	-1.0085654705512119e-26	-2.8760843271039137e-25
1.1111843727194308e21	11.608636236071586	1.6104714516640615e-23	1.832154635696947e-27	6.387613126920624e-25	-3.0759075136671453e-26	-8.638379046943425e-26	-1.8781536497909638e-23	-1.136367979071149e-26	-3.0640867255262207e-25
1.1804551200880941e21	11.287005472779274	1.389496421225127e-23	1.4969512482118831e-27	6.173555192888088e-25	-2.864194407523785e-26	-6.250737990402495e-26	-1.6533035455945548e-23	-1.380977404632509e-26	-3.4191098776883056e-25
1.249725876816056e21	10.978483538269998	1.2011102425676745e-23	1.2365958544474968e-27	6.005122156844069e-25	-2.7041594033688505e-26	-4.576647352646196e-26	-1.460506996205463e-23	-1.6662153428027942e-26	-3.804999441948737e-25
1.3189966423014656e21	10.684092844486235	1.043956398402231e-23	1.0335428968617868e-27	5.868277608052118e-25	-2.5703811301637248e-26	-3.415622998247843e-26	-1.2985401307896193e-23	-1.991553476395268e-26	-4.212142521228461e-25
1.388267415720207e21	10.399926843881605	9.063497024711855e-24	8.736224063362523e-28	5.756230732152584e-25	-2.4503012547903424e-26	-2.5626274272379267e-26	-1.1556533830813191e-23	-2.354579214019368e-26	-4.660838710560546e-25
1.4575381966019232e21	10.125441758736967	7.862109908424002e-24	7.47082878663984e-28	5.663675391055561e-25	-2.3431569712661424e-26	-1.934546708954633e-26	-1.029766669406593e-23	-2.7491108216801066e-26	-5.153622135613875e-25
1.5268089843979507e21	9.860050514349712	6.815819315897705e-24	6.464918075384074e-28	5.577360814132043e-25	-2.247477196505078e-26	-1.469951215996757e-26	-9.187730509688535e-24	-3.165888223812988e-26	-5.692448333910547e-25
1.5960797785450813e21	9.607553447902204	5.949214323893663e-24	5.665771594679954e-28	5.517508545679304e-25	-2.1687758234511838e-26	-1.1408575652404932e-26	-8.25798807148709e-24	-3.5907683007371703e-26	-6.248523256225664e-25
1.6653505782475915e21	9.36321515262127	5.18797749341969e-24	5.0238347027016445e-28	5.461883766983053e-25	-2.096933361869058e-26	-8.902611229065312e-27	-7.42835596665342e-24	-4.013325232026584e-26	-6.852339879438288e-25
1.7346213830198294e21	9.126589230298997	4.519544385962419e-24	4.513277213280375e-28	5.414118268697047e-25	-2.0318696968664757e-26	-6.985368222877576e-27	-6.687026779705456e-24	-4.4146589515048203e-26	-7.506654494929462e-25
1.776183868565342e21	8.988445360660553	4.161988638883942e-24	4.251679875297404e-28	5.389810195896804e-25	-2.0115773485029332e-26	-6.063823851808499e-27	-6.283993055544775e-24	-4.64791171446485e-26	-7.9195119669580195e-25
1.8454546803886216e21	8.765755522131919	3.636645815086838e-24	3.882648332752827e-28	5.34837144683272e-25	-1.9434141616298676e-26	-4.834715200264822e-27	-5.680522520411736e-24	-5.012026523307754e-26	-8.63086624997e-25
1.9147254958968907e21	8.550554791450502	3.1742529759433753e-24	3.581940632431774e-28	5.312372069357903e-25	-1.894601338903443e-26	-3.872132089317777e-27	-5.135694764864814e-24	-5.34237582539558e-26	-9.391848520259838e-25
1.9839963146151178e21	8.342620457030833	2.7681912686493867e-24	3.3358698965056827e-28	5.279194163927464e-25	-1.8496657981392147e-26	-3.114706458647115e-27	-4.642941687323733e-24	-5.636775596184282e-26	-1.0200420348329755e-24
2.0532671361204342e21	8.142311379492284	2.4239559857353656e-24	3.1346094312092854e-28	5.2486416686397445e-25	-1.8106777217767793e-26	-2.534533417950396e-27	-4.211266227622264e-24	-5.892944015971115e-26	-1.1021672768627273e-24
2.1225379599120728e21	7.949921770095825	2.1247194503591262e-24	2.96872108365981e-28	5.219802792890924e-25	-1.7750740435371876e-26	-2.0746228802950392e-27	-3.822457822264276e-24	-6.112831745092745e-26	-1.1868792593073354e-24
2.191808785576619e21	7.764109677314758	1.8602446698657094e-24	2.830879392790945e-28	5.1875737655918215e-25	-1.7410364658457892e-26	-1.7005544906695812e-27	-3.464566882989401e-24	-6.30144730397139e-26	-1.2750593888807917e-24
2.261079612749789e21	7.584572793245316	1.6270463112665296e-24	2.715833435298337e-28	5.160278257173222e-25	-1.7087735981151093e-26	-1.3966574205394118e-27	-3.136096147444009e-24	-6.461484444919243e-26	-1.3661586528477531e-24
2.3303504411192294e21	7.411892482459546	1.4255854096855768e-24	2.6197228714803835e-28	5.1405382572611255e-25	-1.6793221561439514e-26	-1.1538964140594986e-27	-2.84066912872201e-24	-6.595739151265055e-26	-1.4574997730968162e-24
2.3996212702790093e21	7.246002859890461	1.2529186697619726e-24	2.538977777307514e-28	5.114714973168553e-25	-1.6521752650614623e-26	-9.58529394618824e-28	-2.5748781815665983e-24	-6.705764118392417e-26	-1.5470550964647242e-24
2.468892099902246e21	7.085909111261367	1.0997932680515996e-24	2.4702384192308807e-28	5.088882139781941e-25	-1.6254706902312283e-26	-7.957766079181901e-28	-2.3281896327811555e-24	-6.796274483408217e-26	-1.6372389280125812e-24
2.5381629296918334e21	6.931699748635292	9.643321938511404e-25	2.4112987159828075e-28	5.062891533857859e-25	-1.5992681329561948e-26	-6.601758443584111e-28	-2.099679237493791e-24	-6.869683989169605e-26	-1.72706582026297e-24
2.6074337593566896e21	6.783578408837318	8.451991654823274e-25	2.360449805128215e-28	5.036848658001512e-25	-1.5736924748754764e-26	-5.476742875602364e-28	-1.8893789249799787e-24	-6.928172993162404e-26	-1.8151559718925482e-24
2.676704588562515e21	6.642197520256043	7.4452611944033895e-25	2.316938356376719e-28	5.011780215059252e-25	-1.5506297594576062e-26	-4.5799689750247665e-28	-1.7041076992201843e-24	-6.973432100543734e-26	-1.8968911337347448e-24
2.745975417111656e21	6.506147440671921	6.549848979470324e-25	2.278793491060506e-28	4.988277292790308e-25	-1.527622303921869e-26	-3.826651950660921e-28	-1.5328650842170125e-24	-7.009006892700585e-26	-1.97623415842594e-24
2.8152462447465967e21	6.375446897566318	5.755481255520661e-25	2.245066503817106e-28	4.96219336889064e-25	-1.5048522669551238e-26	-3.194437625016762e-28	-1.375091538376168e-24	-7.037329667404966e-26	-2.0522660233165944e-24
2.8845170712138057e21	6.250095231294632	5.052279185409032e-25	2.214977190614577e-28	4.936564737513241e-25	-1.4822398125300856e-26	-2.6637145230526386e-28	-1.2301150126870981e-24	-7.059260940949006e-26	-2.124072227645436e-24
2.953787896261947e21	6.131905327439308	4.452883470858967e-25	2.1885969503755778e-28	4.912021007166602e-25	-1.4617313797373176e-26	-2.2388226985041847e-28	-1.1030707614019707e-24	-7.078108900103251e-26	-2.1885460241326626e-24
3.0230587196896245e21	6.018991709291935	3.92498268261836e-25	2.1649867217860025e-28	4.888432346643283e-25	-1.4418108054743916e-26	-1.887090571069462e-28	-9.884559439719858e-25	-7.096494173302307e-26	-2.2480413703948884e-24
3.092329541289758e21	5.910892324477434	3.4554235746441324e-25	2.1435575495951926e-28	4.864099150277588e-25	-1.422240313524505e-26	-1.5918764355566583e-28	-8.840371496378872e-25	-7.116152700540718e-26	-2.302885307925557e-24
3.1338920330534846e21	5.848267148494721	3.1991198767719244e-25	2.1316427321446162e-28	4.849840223501691e-25	-1.416808729949209e-26	-1.4390279480636849e-28	-8.262336331793277e-25	-7.130080454598658e-26	-2.3335187549418556e-24
3.2031628512489646e21	5.74912668544054	2.822056748933704e-25	2.113610180463455e-28	4.826629545880669e-25	-1.39349952845722e-26	-1.2256868851166037e-28	-7.402518023839721e-25	-7.156956344085116e-26	-2.3792521909477705e-24
3.2724336670846254e21	5.6544514902234075	2.486364223178998e-25	2.097100858012568e-28	4.8032302121000095e-25	-1.376603471104731e-26	-1.0469507182461605e-28	-6.625825330782609e-25	-7.191214264573842e-26	-2.4205015295537965e-24
3.3417044803641724e21	5.564172220140696	2.1881863996723248e-25	2.0820454386209444e-28	4.780901735791383e-25	-1.360707853387875e-26	-8.986920864546532e-29	-5.93043321987423e-25	-7.235840579696683e-26	-2.457635931021211e-24
3.410975290897792e21	5.479750958204269	1.9298016762100677e-25	2.0685849879735064e-28	4.759897622032778e-25	-1.3466212928097178e-26	-7.789755472774791e-29	-5.325309355157176e-25	-7.291908933634033e-26	-2.4897289576955597e-24
3.480246098567724e21	5.401193480610847	1.7050371329162765e-25	2.0565452629403963e-28	4.739692884018583e-25	-1.3339964896648492e-26	-6.817561743891916e-29	-4.797651105797362e-25	-7.36092811589046e-26	-2.5173692467026754e-24
3.5495169032785263e21	5.326612540721893	1.5045235463209338e-25	2.045540943187912e-28	4.720243157034117e-25	-1.322067377206724e-26	-6.002337213120451e-29	-4.325074432283423e-25	-7.445700793638525e-26	-2.5418350901388725e-24
3.618787704900747e21	5.255962470829487	1.3260565426352702e-25	2.0355127144308184e-28	4.701585387755236e-25	-1.3111541748450963e-26	-5.320137280749202e-29	-3.903295777173889e-25	-7.548390117944125e-26	-2.563311923557165e-24
3.688058503336164e21	5.189960106253624	1.1689445335127817e-25	2.0265005807656317e-28	4.683851057149545e-25	-1.3015426337298544e-26	-4.756922649519009e-29	-3.5318214839131576e-25	-7.67019446798535e-26	-2.5817770820041507e-24
3.729620980536913e21	5.153674244403839	1.0875599164587167e-25	2.021830947612893e-28	4.674338681535837e-25	-1.3005200249150308e-26	-4.485746775298603e-29	-3.3412602606649516e-25	-7.750356820760963e-26	-2.5909177032698838e-24
3.798891773878396e21	5.09490318107605	9.590966933765685e-26	2.0142893303594696e-28	4.657878895625091e-25	-1.2890759085987836e-26	-4.068357065641398e-29	-3.03742842387956e-25	-7.90527317724093e-26	-2.6052764868157646e-24
3.868162564017493e21	5.03964552116394	8.460341744677702e-26	2.007596452761314e-28	4.642728224183423e-25	-1.28236017755726e-26	-3.723343977654518e-29	-2.7700685546715984e-25	-8.083212033496403e-26	-2.6173816929795108e-24
3.937433351026999e21	4.9894057042002675	7.489338981468417e-26	2.0018928556652874e-28	4.628971577956733e-25	-1.277310565508305e-26	-3.449211001787052e-29	-2.541732484431275e-25	-8.281000525342288e-26	-2.6270990266278145e-24
4.0067041350801435e21	4.942426133692265	6.620703737972152e-26	1.996795169486169e-28	4.615986459954738e-25	-1.2727962039102037e-26	-3.216902155219536e-29	-2.336707279574337e-25	-8.505852673480093e-26	-2.635295883652046e-24
4.0759749162953437e21	4.898656025201082	5.845742917879023e-26	1.9922796083882605e-28	4.60383004135861e-25	-1.269047492609583e-26	-3.021059472526601e-29	-2.1530898320830276e-25	-8.759788488899185e-26	-2.6420604895489824e-24
4.1452456948445856e21	4.85807644753717	5.1561593367623453e-26	1.9883216031083676e-28	4.592638228892943e-25	-1.2660541346222516e-26	-2.857029067459231e-29	-1.9890650655121018e-25	-9.044718269003626e-26	-2.6474756531977787e-24
4.2145164709487056e21	4.8212381420135495	4.567343889515246e-26	1.9851304390839358e-28	4.582439374543494e-25	-1.2643925954883833e-26	-2.7312627119345934e-29	-1.849991284876464e-25	-9.350805763798087e-26	-2.6512734678698213e-24
4.2837872449306393e21	4.787170566439628	4.042318070110555e-26	1.9823971819453134e-28	4.5731339051511555e-25	-1.2632279950259867e-26	-2.627050509768957e-29	-1.725429209616704e-25	-9.689245264861508e-26	-2.6539936531472304e-24
4.3530580170745494e21	4.755456166416407	3.57317912130045e-26	1.9800716354015482e-28	4.564488938046001e-25	-1.2625883750240793e-26	-2.540890682861319e-29	-1.6134970785752306e-25	-1.0063111963374188e-25	-2.655694305022148e-24
4.422328787694546e21	4.725881117507816	3.1548386412515034e-26	1.978132375503522e-28	4.5566833757137815e-25	-1.2624970959485074e-26	-2.4709031205768067e-29	-1.5131964971048478e-25	-1.0474436156808204e-25	-2.6564208632306165e-24
4.4638912494474373e21	4.709764404535294	2.937462433916007e-26	1.97728231565989e-28	4.551179819095048e-25	-1.2646007032258546e-26	-2.4417654124910733e-29	-1.4619172008424941e-25	-1.0727937818525693e-25	-2.6563000936715016e-24
4.5331620183583223e21	4.684488321781158	2.597479558901259e-26	1.9759899168713653e-28	4.5455456558046275e-25	-1.2639272075227208e-26	-2.397097866279158e-29	-1.3804467375327017e-25	-1.119033666509178e-25	-2.6554251825455034e-24
4.6024327866657444e21	4.661633412778378	2.294204644937497e-26	1.9749965535214644e-28	4.539443128042815e-25	-1.2651525790983846e-26	-2.3636490419153615e-29	-1.307579331828283e-25	-1.1694149455363737e-25	-2.653719673102793e-24
4.6717035547374985e21	4.640144253730774	2.0316772576166602e-26	1.974376480795125e-28	4.532616859582042e-25	-1.2669477220799486e-26	-2.344114508501383e-29	-1.2451485418448678e-25	-1.2225608708809643e-25	-2.651151808008862e-24
4.740974322916957e21	4.621132996082306	1.8005949900585052e-26	1.9740273766959584e-28	4.527470337680973e-25	-1.2691910422843621e-26	-2.3342091020527506e-29	-1.1904806617804183e-25	-1.2790506573487196e-25	-2.647766304445185e-24
4.810245091527452e21	4.603487628102302	1.5937184999893345e-26	1.9738697092157689e-28	4.5228088817764365e-25	-1.2715482177610555e-26	-2.330963497650742e-29	-1.1415613373561268e-25	-1.3398873683335155e-25	-2.6436243608925562e-24
4.879515860891428e21	4.586912198215723	1.4089136594596708e-26	1.9739463766370462e-28	4.520601586552724e-25	-1.2742749267629185e-26	-2.3359863475369654e-29	-1.0984355730818655e-25	-1.4053107890285816e-25	-2.6390719446674997e-24
4.948786631301878e21	4.571562778949738	1.246576798453625e-26	1.9741530906172595e-28	4.516589080148993e-25	-1.2771689378448069e-26	-2.3456569122727137e-29	-1.0606991964814971e-25	-1.4740693268679555e-25	-2.6334537982037875e-24
5.018057403041055e21	4.558281414628029	1.1057719038803986e-26	1.9745607922826058e-28	4.513083709559424e-25	-1.2803882816065865e-26	-2.3627569003922274e-29	-1.0288706412704022e-25	-1.545211323694065e-25	-2.627242910985263e-24
5.08732817629919e21	4.545691263198853	9.795482514424984e-27	1.9750610570138954e-28	4.509645047973337e-25	-1.2835495021513013e-26	-2.3831963928110828e-29	-1.0006462667491886e-25	-1.6208225242869734e-25	-2.6203367953650335e-24
5.156598951305328e21	4.53386044511199	8.666583038497972e-27	1.9756431154674757e-28	4.506465018999228e-25	-1.2868112034221392e-26	-2.4066804863087297e-29	-9.758076784221424e-26	-1.7009048884351235e-25	-2.6127583786915836e-24
5.225869728260994e21	4.52311576449871	7.660687112234351e-27	1.9762964161849362e-28	4.503454546818294e-25	-1.2901409479665579e-26	-2.4329142391805877e-29	-9.541697482353465e-26	-1.7852876166390677e-25	-2.6045249396137252e-24
5.295140507333733e21	4.513889616727829	6.801013751189748e-27	1.977088660013543e-28	4.500718027049566e-25	-1.2936726377896842e-26	-2.4648138778028496e-29	-9.369018233507622e-26	-1.8702602113888438e-25	-2.5959468027646652e-24
5.364411288546594e21	4.505206672847271	6.029485874621737e-27	1.9779098790068746e-28	4.498140329701991e-25	-1.2970692848543547e-26	-2.498032590403826e-29	-9.218821813407319e-26	-1.9595170489782286e-25	-2.5867750560801297e-24
5.433682072020311e21	4.496764395922423	5.3386356500706175e-27	1.9787491154161457e-28	4.495533690698124e-25	-1.300433526667525e-26	-2.532179482764963e-29	-9.089342638972068e-26	-2.0529857805885202e-25	-2.5770081265425773e-24
5.502952857853504e21	4.4884455561637875	4.721286563155439e-27	1.9796001770952698e-28	4.4930661199254925e-25	-1.3037912245698815e-26	-2.567044409507206e-29	-8.979036521081696e-26	-2.1505811552647213e-25	-2.566675537330853e-24
5.572223646121612e21	4.481538382053376	4.1880920147473894e-27	1.980510130997424e-28	4.490759960087778e-25	-1.3072808215791157e-26	-2.6047210960775076e-29	-8.894078775694225e-26	-2.24876954624427e-25	-2.556100876969503e-24
5.641494436780071e21	4.475227710723877	3.715569247315284e-27	1.9814473931631241e-28	4.488054388887456e-25	-1.3106538342588679e-26	-2.6439688885479385e-29	-8.82674230633734e-26	-2.349795791338915e-25	-2.5452327880532317e-24
5.710765229842258e21	4.46908810377121	3.292036177789023e-27	1.9823513672185818e-28	4.486076810030308e-25	-1.3138578247987237e-26	-2.6820987323208117e-29	-8.770563389569608e-26	-2.4544993748039654e-25	-2.533777022885303e-24
5.780036025332945e21	4.46307970148325	2.9132375766466206e-27	1.9832300849694338e-28	4.483714815759874e-25	-1.3169722970147046e-26	-2.7194534989993906e-29	-8.725195332802234e-26	-2.56289343587858e-25	-2.5218195808498723e-24
5.84930682326733e21	4.457707428991794	2.5814172048921018e-27	1.9841172850787458e-28	4.481650053548076e-25	-1.320090775924479e-26	-2.757556960957689e-29	-8.693281713414795e-26	-2.6725775675907037e-25	-2.5096454711554435e-24
5.918577623590291e21	4.453001562356948	2.2916298745992153e-27	1.9850077583244314e-28	4.479507507364101e-25	-1.323133361918421e-26	-2.796209031415804e-29	-8.673216392879771e-26	-2.78280057057248e-25	-2.4973031826361282e-24
5.987848426228323e21	4.448396757364273	2.0316338643420283e-27	1.9858649128275249e-28	4.477502450951822e-25	-1.3260011783694276e-26	-2.8336915748835216e-29	-8.65977557206101e-26	-2.896472230496943e-25	-2.484562028876606e-24
6.057119231174177e21	4.443792018517852	1.7988838996462783e-27	1.986683261044804e-28	4.475510337872537e-25	-1.3287550464253497e-26	-2.869698825565992e-29	-8.651988360087043e-26	-3.013457039671815e-25	-2.4714149793476732e-24
6.126390038410163e21	4.439187147378922	1.5921324569593844e-27	1.9874712630838493e-28	4.47354188792145e-25	-1.3314304651532737e-26	-2.9045851742519715e-29	-8.649948207101739e-26	-3.132880546121963e-25	-2.4579588394233413e-24
6.195660847895806e21	4.435318618357181	1.414200073016215e-27	1.9882775039617951e-28	4.471670802665498e-25	-1.3341542747059905e-26	-2.940690751409884e-29	-8.656875882119005e-26	-3.250481101923771e-25	-2.444641432765693e-24
6.264931659500561e21	4.431481280863285	1.2544163564090487e-27	1.9890347725684235e-28	4.47064735696366e-25	-1.3366494031730404e-26	-2.974659197348089e-29	-8.666230426772978e-26	-3.3711536256168285e-25	-2.4309362697889076e-24
6.334202473207948e21	4.427915022581816	1.1112487113819977e-27	1.9897478189283226e-28	4.468814312240751e-25	-1.3390293775743477e-26	-3.0067858464795473e-29	-8.677947247577461e-26	-3.4950163736164372e-25	-2.4168871763188322e-24
6.403473288994831e21	4.424845169175416	9.83215981197085e-28	1.9904538733246776e-28	4.466054369821312e-25	-1.3413600638420745e-26	-3.0388453573156794e-29	-8.693708062336499e-26	-3.6224174892725464e-25	-2.402702536587986e-24
6.472744106821808e21	4.421775414466858	8.729435241589699e-28	1.9911109710745918e-28	4.464222447689484e-25	-1.3434935332033368e-26	-3.0686971355319624e-29	-8.711190517842987e-26	-3.746846868479779e-25	-2.388392117127249e-24
6.542014926572647e21	4.418705544471741	7.746697011915502e-28	1.9917422954449435e-28	4.462408256278919e-25	-1.3455602774728696e-26	-3.097427822903679e-29	-8.7304612850287e-26	-3.873413436304697e-25	-2.3739110812357276e-24
6.611285748201375e21	4.415635805994272	6.8653546971405e-28	1.992330892325149e-28	4.460590373587558e-25	-1.347515817605668e-26	-3.1241319489685255e-29	-8.750019695303736e-26	-4.0030870909201836e-25	-2.3591263469467227e-24
6.680556571676442e21	4.412565738543869	6.0765647852403535e-28	1.9928752885194852e-28	4.458769038735862e-25	-1.3493560927843066e-26	-3.1486824990062126e-29	-8.769436263349768e-26	-4.135799234828751e-25	-2.3440328173134727e-24
6.749827396956897e21	4.40949593424797	5.3879099864505905e-28	1.993475368093371e-28	4.457994292048856e-25	-1.3513388632883452e-26	-3.1761058695067496e-29	-8.794261824333233e-26	-4.268374025371324e-25	-2.329327836013782e-24
6.819098223963502e21	4.407069548189639	4.783171023165388e-28	1.993982843780992e-28	4.455929397525537e-25	-1.3530854079561988e-26	-3.199041031672983e-29	-8.815699436486647e-26	-4.400130295090549e-25	-2.3142165777809493e-24
6.888369052629754e21	4.404356062829494	4.240354622204981e-28	1.994475036812151e-28	4.454218568909625e-25	-1.35470457663276e-26	-3.221164849361658e-29	-8.837535293374601e-26	-4.535321357511233e-25	-2.2989441823091547e-24
6.957639882925019e21	4.401464677467943	3.754201799306871e-28	1.994916535745231e-28	4.452399281208004e-25	-1.3562294483065192e-26	-3.2406586164288004e-29	-8.85751694372682e-26	-4.673534732728768e-25	-2.283326233068798e-24
7.026910714817468e21	4.399162340521813	3.32407773335667e-28	1.9953394655450785e-28	4.450719841530526e-25	-1.35772976742078e-26	-3.259186854192664e-29	-8.877305646175647e-26	-4.813069041497565e-25	-2.26761581596997e-24
7.096181548253652e21	4.396859938025474	2.9517571356446696e-28	1.995773219737277e-28	4.448971710791182e-25	-1.359180380787612e-26	-3.2783512154171773e-29	-8.89844406655933e-26	-4.950016719742038e-25	-2.2521494408282097e-24
7.165452383167153e21	4.394557666450739	2.6173755029634746e-28	1.9960810661464412e-28	4.445457401868261e-25	-1.3603079285657824e-26	-3.290995074258199e-29	-8.912776133979179e-26	-5.089360300965827e-25	-2.235947021206144e-24
7.234723219512024e21	4.392255132853984	2.3177106915692916e-28	1.9964275870007797e-28	4.443743748399103e-25	-1.361529495810659e-26	-3.3054134464346245e-29	-8.929349457099363e-26	-5.232499979087072e-25	-2.219836175781711e-24
7.303994057258215e21	4.389952803900465	2.049721723757518e-28	1.996736321295077e-28	4.442025283184324e-25	-1.362651767128419e-26	-3.3177284178362286e-29	-8.943702846411486e-26	-5.378639338909935e-25	-2.203427828571391e-24
7.373264896375096e21	4.387650327682495	1.8197352998398673e-28	1.9970836205079848e-28	4.440382010719306e-25	-1.363876067091342e-26	-3.3321412948543664e-29	-8.960264549507162e-26	-5.520393571751569e-25	-2.187479910448492e-24
7.442535736771447e21	4.385898616790771	1.6137483096770324e-28	1.9973995177623303e-28	4.438723090272238e-25	-1.3650179228339147e-26	-3.3447810402289015e-29	-8.974673654208826e-26	-5.664733456948309e-25	-2.1712764599617443e-24
7.511806578417993e21	4.384045522689819	1.4290533960135899e-28	1.99768279659286e-28	4.437061715435894e-25	-1.3660002766780876e-26	-3.355548289753602e-29	-8.986704008204702e-26	-5.812064369042493e-25	-2.154781762150411e-24
7.581077421287618e21	4.381743218071758	1.2637997261574027e-28	1.9979368080905241e-28	4.4353928042072535e-25	-1.3669191310743404e-26	-3.3646050456910543e-29	-8.996415800897365e-26	-5.962230542594865e-25	-2.138010673307701e-24
7.650348265352705e21	4.379440717518329	1.1201289700394497e-28	1.998217574817546e-28	4.433802168822271e-25	-1.3679691775156346e-26	-3.3750808159614276e-29	-9.00711977522406e-26	-6.109775685119129e-25	-2.121519305597663e-24
7.719619110547878e21	4.377758876681328	9.932845740318087e-29	1.9985014633415713e-28	4.432183385656464e-25	-1.3690274121422648e-26	-3.38564137869894e-29	-9.017276338818778e-26	-6.257092303212968e-25	-2.1050551798281154e-24
7.788889956828592e21	4.375835781991482	8.794888904677098e-29	1.9987700550337599e-28	4.4306076946037795e-25	-1.369962525210391e-26	-3.395225518026171e-29	-9.025629340025742e-26	-6.40720648979941e-25	-2.0883632689375595e-24
7.858160804169918e21	4.373688876271247	7.776348362268577e-29	1.9990141622871087e-28	4.429035025793323e-25	-1.3708656808832624e-26	-3.4033321253942566e-29	-9.031553375321815e-26	-6.559623414440867e-25	-2.071403975176391e-24
7.927431652545548e21	4.372154071569443	6.879115909435237e-29	1.9992774623598696e-28	4.427461939227798e-25	-1.3718496297760023e-26	-3.4123874991200696e-29	-9.037632942980898e-26	-6.711407521460405e-25	-2.0545437263393342e-24
7.996702501911679e21	4.369928704857826	6.099126209018738e-29	1.9995852237542737e-28	4.425891899118035e-25	-1.372869541408458e-26	-3.4238529021531685e-29	-9.045452807940216e-26	-6.859438586519843e-25	-2.0380622377601796e-24
8.065973352211278e21	4.368084331721067	5.398728843918483e-29	1.9998903409228947e-28	4.424382323195358e-25	-1.3739752661984563e-26	-3.4350203739490616e-29	-9.0519247950787e-26	-7.0098213195554335e-25	-2.0213957051205974e-24
8.135244203421103e21	4.366549201413989	4.7714339313165243e-29	2.0001857025298205e-28	4.422886087089243e-25	-1.3750047352182746e-26	-3.445506437333921e-29	-9.056582532626107e-26	-7.161937279930251e-25	-2.004522116220918e-24
8.204515055516806e21	4.3650143314599985	4.2119510641983527e-29	2.000491323431675e-28	4.421321099381822e-25	-1.3760200497180242e-26	-3.4564073078442605e-29	-9.060550197693856e-26	-7.315259514314986e-25	-1.987560328679102e-24
8.273785908470825e21	4.363479396462441	3.7324964167207754e-29	2.0008854522294898e-28	4.419884751614627e-25	-1.3772704456166513e-26	-3.4722784046704367e-29	-9.068955521152637e-26	-7.4612109143458335e-25	-1.9713524273244117e-24
8.34305676221874e21	4.3614166920185085	3.302028439734077e-29	2.001286835488497e-28	4.418453779184397e-25	-1.3785406295950025e-26	-3.48843288412454e-29	-9.076452531198404e-26	-7.6086094999865745e-25	-1.9550115634361972e-24
8.412327616738578e21	4.359409526348115	2.9164745710217634e-29	2.0017016541948829e-28	4.417169420172528e-25	-1.379918042421554e-26	-3.505230613623413e-29	-9.083386344060936e-26	-7.757015586673216e-25	-1.938580815070399e-24
8.481598472007643e21	4.357874623805285	2.57190991356292e-29	2.0021367374196856e-28	4.415710177217865e-25	-1.381341773642372e-26	-3.523043375535686e-29	-9.090097519583174e-26	-7.906221021525726e-25	-1.9220923526882435e-24
8.550869328001973e21	4.356339656352997	2.2738307764369653e-29	2.0026508037077173e-28	4.414317226612586e-25	-1.3829133606328345e-26	-3.5454155037740567e-29	-9.100654825276491e-26	-8.049095509212911e-25	-1.9062245043644196e-24
8.59243184201461e21	4.355418565452099	2.111523339078759e-29	2.002988545541735e-28	4.413566454065886e-25	-1.384016654390795e-26	-3.5604972316151603e-29	-9.108144232493742e-26	-8.133751883048933e-25	-1.89683446396229e-24
8.661702699075916e21	4.353883662939072	1.8602129014749316e-29	2.0035323747123273e-28	4.4121998002255285e-25	-1.3855865011241598e-26	-3.5844654650608976e-29	-9.118138334959689e-26	-8.278490756871811e-25	-1.8808081650409227e-24
8.730973556783117e21	4.352348825216294	1.6430536532031933e-29	2.0041650911723532e-28	4.410962619842674e-25	-1.38747629170608e-26	-3.6137143558926445e-29	-9.132691193953422e-26	-8.416259727112408e-25	-1.8654792264940844e-24
8.800244415089979e21	4.350813890218735	1.4505568309811266e-29	2.0048500204415167e-28	4.409656971812444e-25	-1.3895060366512638e-26	-3.6460877278290594e-29	-9.149204856912838e-26	-8.552005027111257e-25	-1.850390995097221e-24
