NH	T	H	H2	C	CO
23240036980000000000	826.5	0.9994197072	1.19867110450765E-006	0.000000004	4.92119324172532E-013
24210038140000000000	810.2	0.9994333049	0.000001193	0.000000004	4.75363372537741E-013
25090039190000000000	802.6	0.9994401254	1.18725013315105E-006	0.000000004	4.66995591654887E-013
26240040540000000000	785.7	0.9994537272	1.17367043198691E-006	0.000000004	4.47714798408798E-013
27290041760000000000	771.4	0.9994660587	1.16672880630562E-006	0.000000004	4.33491922342822E-013
28650043330000000000	757.2	0.999478077	1.15725712178404E-006	0.000000004	4.19268563793891E-013
30420045380000000000	751	0.9994847133	1.15758099822615E-006	0.000000004	4.15793229354653E-013
32720048020000000000	730.8	0.9995027374	1.14748352866998E-006	0.000000004	3.98093624302976E-013
34810050400000000000	711.2	0.9995198147	1.13675220935737E-006	3.94305981938424E-009	3.81341631289286E-013
36710052540000000000	694.2	0.999534998	1.12412113825989E-006	3.93047137793825E-009	3.66485625666165E-013
38450054490000000000	681.3	0.9995460638	1.12065525152724E-006	3.92735277200009E-009	3.57635747595177E-013
40700056990000000000	669.5	0.9995571355	1.11149741575349E-006	3.92107196453578E-009	3.48785675555077E-013
43630060240000000000	658.6	0.9995672528	1.10866269802144E-006	3.92427383983061E-009	3.42464832275306E-013
47430064430000000000	644.2	0.9995808534	1.0998235394162E-006	3.92748946508029E-009	3.33299025458505E-013
50900068230000000000	627.6	0.9995963446	1.09731076106701E-006	3.92438805326847E-009	3.24766037929631E-013
54050071660000000000	612.6	0.9996105801	1.08657448689028E-006	3.91811929353042E-009	3.15536677246542E-013
56920074780000000000	606.8	0.9996159517	1.08879396450217E-006	3.9371143938577E-009	3.14905904691044E-013
60650078800000000000	587.3	0.9996342977	1.07774555090888E-006	3.91821225814583E-009	3.03274056138971E-013
64040082470000000000	581.5	0.999640618	0.00000108	3.93088670717579E-009	3.03054604303022E-013
68450087210000000000	568.6	0.9996529512	1.07586818731398E-006	3.93409766319399E-009	2.97808663137442E-013
72470091530000000000	556	0.9996659152	1.07366839040832E-006	3.93414868237984E-009	2.93511526697486E-013
76120095410000000000	542.6	0.9996785706	1.06419436573662E-006	3.9310359483228E-009	2.87316666054004E-013
79450098970000000000	538.8	0.9996831185	1.06894303715774E-006	3.94686659873629E-009	2.88804373234453E-013
83770103600000000000	533.6	0.9996885861	1.07084642597792E-006	0.000000004	2.89248712699173E-013
89390109600000000000	520.3	0.9997019639	1.06674935912882E-006	0.000000004	2.85299317186512E-013
94500115000000000000	503.8	0.9997180966	1.05885991374046E-006	0.000000004	2.79611125967128E-013
99150120000000000000	496.5	0.9997259944	1.06550992572957E-006	0.000000004	2.80815156739472E-013
105200126400000000000	487.7	0.9997352909	1.06488729024971E-006	0.000000004	2.80438241836775E-013
113100134800000000000	476.6	0.9997470536	1.06458354390301E-006	0.000000004	2.80315031182781E-013
120200142400000000000	460.3	0.9997636346	1.06363215271771E-006	0.000000004	2.78333942936206E-013
126700149400000000000	455.9	0.9997696913	1.07628590418793E-006	0.000000004	2.83394552268991E-013
135200158500000000000	440.6	0.9997853076	0.000001076	0.000000004	2.8241879721361E-013
142900166900000000000	436.3	0.9997909536	1.08864018126649E-006	4.08832923141902E-009	2.88427991098255E-013
152900177800000000000	420.7	0.999806981	0.000001089	4.09788060511445E-009	2.88875287101278E-013
162000187800000000000	409.7	0.9998189559	1.09562703425273E-006	4.12322554881836E-009	2.927679858628E-013
170300197000000000000	405.9	0.9998240977	0.000001107	4.1738387379305E-009	2.99441309456075E-013
181100208900000000000	395.4	0.9998354458	1.10860944749901E-006	4.19918239098312E-009	3.03207529722419E-013
190900219900000000000	383.9	0.9998479257	1.11684467857528E-006	4.22453140027344E-009	3.0836549562475E-013
199800230000000000000	381.5	0.9998517968	1.13455668782261E-006	4.28146531580774E-009	3.17473499045123E-013
211500243300000000000	372.9	0.9998611483	1.14152395490707E-006	4.32577498701627E-009	3.23800700782505E-013
222000255500000000000	364.7	0.9998703685	1.15355063384717E-006	4.36692276683921E-009	3.32025264676406E-013
231600266700000000000	357.5	0.9998785081	1.17126818282071E-006	4.40174219893744E-009	3.40565829616065E-013
240400277100000000000	355	0.999881877	1.18550194716418E-006	4.46816284700717E-009	3.49737304231417E-013
251700290700000000000	348.4	0.9998894578	1.19310022908717E-006	4.51246760378316E-009	3.57645470208742E-013
266500308500000000000	340.7	0.9998978529	1.208605184673E-006	4.57891236893383E-009	3.69348732521734E-013
280000325100000000000	333.8	0.9999058615	1.23138311974496E-006	4.65484322615453E-009	3.8389807585269E-013
292200340500000000000	328.3	0.9999121952	1.25321063560256E-006	4.72760509771845E-009	3.97814529292964E-013
308100360700000000000	325.2	0.9999161908	1.27345430114704E-006	4.84146643917585E-009	4.13943799404388E-013
328800387600000000000	316.5	0.9999256845	1.29750002643937E-006	4.94903129753257E-009	4.34186579649343E-013
347700412700000000000	308.4	0.99993523	1.33324697333584E-006	5.06292316012968E-009	4.59173293473347E-013
364800436100000000000	304	0.9999406035	1.36709147020202E-006	5.19893216981754E-009	4.83525990733031E-013
387100467300000000000	301	0.9999442375	1.40125013161387E-006	5.3950185613479E-009	5.11989158899311E-013
416000509200000000000	293.6	0.9999525389	1.44806536236511E-006	5.61643171775592E-009	5.50574753412898E-013
442400549100000000000	286.2	0.9999611378	1.51385640946471E-006	5.8441751508059E-009	5.9738348808833E-013
466300587100000000000	285	0.9999637543	1.58533153080242E-006	6.13829742925893E-009	6.45770394154906E-013
497500638300000000000	279.8	0.9999695386	1.64194871733575E-006	6.44509145980405E-009	6.98587195029791E-013
534500702800000000000	277.5	0.9999724982	1.74346881173995E-006	6.91631832264696E-009	7.75120997201999E-013
582500791800000000000	270.7	0.999979762	1.8544849222302E-006	7.48561700361337E-009	8.76642599662706E-013
626200881100000000000	268.7	0.999982124	2.04139298237245E-006	8.27625938786784E-009	1.01294836909976E-012
674000986600000000000	266.2	0.9999845992	0.00000221	9.16810674621685E-009	1.16190493913766E-012
731201125000000000000	263.6	0.9999869227	0.000002426	1.03477457654538E-008	1.36082976860476E-012
790601287000000000000	259.6	0.9999904748	2.71945543729339E-006	1.17930565480487E-008	1.6249054584037E-012
823501388000000000000	258	0.9999918796	3.07935513326953E-006	1.30991978658749E-008	1.89277400355532E-012
848901471000000000000	256.8	0.9999923656	3.24475701188037E-006	1.40574511869476E-008	2.06228659595243E-012
881901583000000000000	255.5	0.9999931911	3.41237398215944E-006	1.50821237450587E-008	2.24571525925062E-012
911101691000000000000	254.6	0.999993433	3.69067785043467E-006	1.62933781366233E-008	2.481957135408E-012
949001840000000000000	253.5	0.9999934147	3.93735547515716E-006	1.77607938542029E-008	2.7431824410854E-012
998302054000000000000	251.4	0.999993606	4.32634804867019E-006	1.98828583201678E-008	3.1302772650393E-012
1043002276000000000000	249.7	0.9999932742	0.000004943	2.24381792559272E-008	3.6464017874678E-012
1080002478000000000000	248.2	0.9999930427	5.57554628195995E-006	2.49144376683383E-008	4.15240627805639E-012
1111002674000000000000	246.6	0.9999927739	6.1701008916397E-006	2.72199171575309E-008	4.61729743813119E-012
1138002859000000000000	245.1	0.9999923403	6.81209203388075E-006	2.94115394220478E-008	5.06637485528179E-012
1166003063000000000000	243.7	0.9999918559	7.45091971028324E-006	3.16094832361125E-008	5.5122890725907E-012
1196003311000000000000	242.1	0.9999911652	8.25419652459389E-006	3.41236706897962E-008	6.02461470473232E-012
1227003601000000000000	240.5	0.9999901143	9.35158370614957E-006	3.70964074647056E-008	6.64446309320941E-012
1253003884000000000000	239	0.9999888227	1.07430804260938E-005	4.00691283481331E-008	7.29593363055588E-012
1274004133000000000000	237.9	0.9999874132	1.22041474620275E-005	4.26307094553332E-008	7.88098872126784E-012
1291004363000000000000	236.7	0.9999861189	1.35703366097183E-005	4.48444122875333E-008	8.36800528299105E-012
1308004616000000000000	235.6	0.9999847787	1.49428465511759E-005	0.000000047	8.82339510640866E-012
1326004922000000000000	234.6	0.9999831289	1.66094604454364E-005	4.92717809862717E-008	9.33570587108305E-012
1344005267000000000000	233.5	0.9999809417	1.88136831814428E-005	5.18332942248862E-008	9.91442204972655E-012
1360005603000000000000	232.5	0.9999782905	2.14827720665067E-005	5.42998964201266E-008	1.04994558016785E-011
1373005909000000000000	231.7	0.999975542	2.42467187878755E-005	5.64186074312898E-008	1.10085859006906E-011
1384006206000000000000	231	0.9999729047	2.68968044106105E-005	5.82843157304588E-008	1.1441815209593E-011
1395006539000000000000	230.2	0.9999701157	2.96955072307569E-005	6.0086755844982E-008	1.1862390588133E-011
1407006933000000000000	229.4	0.9999667094	3.31108521432269E-005	0.000000062	1.23209054393517E-011
1418007364000000000000	228.7	0.9999623833	3.74432467380486E-005	6.40709610568298E-008	1.28110297749861E-011
1428007788000000000000	228	0.9999571725	0.000042661	0.000000066	1.32916508415261E-011
1436008181000000000000	227.4	0.9999515512	4.82898804141669E-005	6.76121573840792E-008	1.371217560418E-011
1443008558000000000000	227	0.9999461499	5.3697297990796E-005	0.000000069	1.40599638908763E-011
1450008971000000000000	226.5	0.999940115	5.97370928918768E-005	7.03942661605705E-008	1.43919274616692E-011
1457009432000000000000	226.1	0.9999327507	6.71049113528489E-005	7.17219316438555E-008	1.47365168192402E-011
1461009746000000000000	225.8	0.9999236793	7.61801436855453E-005	7.28280908708223E-008	1.5049452212516E-011
1464009950000000000000	225.6	0.9999172634	8.25991110657293E-005	7.34600823145824E-008	1.5220119508398E-011
1465010080000000000000	225.5	0.9999128703	8.69943170872238E-005	7.38708559490203E-008	1.53244078736709E-011
1467010200000000000000	225.4	0.999909899	8.99665927449606E-005	7.41552407686934E-008	1.54065813656748E-011
1468010370000000000000	225.2	0.9999070224	0.000092844	7.45028761790287E-008	1.54855935759212E-011
1471010600000000000000	225.1	0.9999029128	9.69545329150781E-005	7.49136622556491E-008	1.55962086215644E-011
1473010880000000000000	224.9	0.9998972866	0.0001025828	7.54508199170589E-008	1.57162856239641E-011
1476011140000000000000	224.8	0.9998900152	0.0001098551	0.000000076	1.58647950861632E-011
1478011350000000000000	224.6	0.9998829347	0.0001169376	7.64300143345675E-008	1.59816835931694E-011
1479011530000000000000	224.6	0.9998770227	0.0001228502	7.67457790655772E-008	1.60922649223207E-011
1481011720000000000000	224.4	0.9998721139	0.0001277597	7.71176277653369E-008	1.61510503433064E-011
1482011980000000000000	224.3	0.9998663901	0.0001334842	7.74651309515476E-008	1.62521781473684E-011
1485012310000000000000	224.1	0.9998585801	0.0001412961	7.79389921326495E-008	1.63595968875837E-011
1487012640000000000000	224	0.9998482073	0.0001516695	7.84442756772437E-008	1.64922763460141E-011
1489012910000000000000	223.9	0.9998375818	0.0001622957	7.8854637499909E-008	1.6599644508605E-011
1490013140000000000000	223.8	0.9998287275	0.0001711507	7.91386104465702E-008	1.67133660111781E-011
1491013380000000000000	223.7	0.9998215185	0.0001783611	7.94543389617014E-008	1.67638533637348E-011
1493013700000000000000	223.6	0.9998130439	0.0001868363	7.98015915757714E-008	1.68680890952671E-011
1495014120000000000000	223.4	0.9998018191	0.0001980626	8.02435056987297E-008	1.6953298799574E-011
1497014560000000000000	223.3	0.9997868941	0.0002129885	8.06851112583666E-008	1.70795609876589E-011
1499014930000000000000	223.2	0.9997709262	0.0002289573	8.10949906602611E-008	1.7193150125943E-011
1500015240000000000000	223.1	0.9997573312	0.0002425542	8.14101667372246E-008	1.72783116117116E-011
1501015580000000000000	223.1	0.9997451581	0.0002547279	8.169382294465E-008	1.73761464675922E-011
1503016010000000000000	222.9	0.9997328277	0.0002670593	8.2072340646284E-008	1.74296982389854E-011
1505016610000000000000	222.8	0.9997160127	0.0002838751	8.2508207630184E-008	1.75488124127542E-011
1507017260000000000000	222.6	0.9996927364	0.0003071524	0.000000083	1.76749472097397E-011
1509017820000000000000	222.5	0.9996670893	0.0003328006	8.3421585902714E-008	1.78010338974051E-011
1510018300000000000000	222.4	0.9996446377	0.0003552535	8.37676898896883E-008	1.78955370734882E-011
1512018810000000000000	222.3	0.9996256654	0.000374227	8.40824372985514E-008	1.79742817430538E-011
1513019500000000000000	222.2	0.9996051129	0.0003947808	8.44603054277587E-008	1.80593214864073E-011
1516020450000000000000	222	0.9995769723	0.0004229223	8.49007782791175E-008	1.81790153789154E-011
1518021490000000000000	221.9	0.9995373055	0.0004625905	8.54621798702619E-008	1.8329596741519E-011
1520022410000000000000	221.8	0.9994939809	0.0005059167	8.59330690771145E-008	1.84648523981605E-011
1521023230000000000000	221.6	0.9994560355	0.0005438635	8.63094670760925E-008	1.85748856746239E-011
1522023820000000000000	221.6	0.9994225196	0.0005773808	8.66229458257762E-008	1.86596835091464E-011
1523024320000000000000	221.5	0.9993976677	0.0006022336	8.68381000667415E-008	1.87410797593019E-011
1524024930000000000000	221.4	0.9993780603	0.0006218423	8.70895637060583E-008	1.87723579907099E-011
1525025750000000000000	221.4	0.9993518119	0.0006480914	8.73404370095943E-008	1.886363568892E-011
1527026790000000000000	221.2	0.9993189241	0.0006809798	8.768564719984E-008	1.89104809695505E-011
1528027890000000000000	221.1	0.9992746564	0.0007252494	8.80614746252836E-008	1.90393781106838E-011
1530028800000000000000	221	0.999228567	0.0007713399	8.84018177869491E-008	1.91363190239848E-011
1531029570000000000000	221.1	0.9991899845	0.0008099231	8.86199542821752E-008	1.92368600759665E-011
1532030390000000000000	220.9	0.9991596274	0.0008402815	8.8902103053297E-008	1.9267924648931E-011
1533031490000000000000	220.7	0.9991264258	0.000873484	8.91839806132635E-008	1.93337451230102E-011
1534032960000000000000	220.7	0.9990825019	0.0009174085	8.95565398558573E-008	1.94118311204E-011
1536034550000000000000	220.6	0.9990205174	0.0009793946	8.99308393536922E-008	1.95530726746834E-011
1537035830000000000000	220.5	0.9989556942	0.0010442189	9.0304835095166E-008	1.96530922224285E-011
1538036870000000000000	220.5	0.9989028621	0.0010970518	9.05503069881292E-008	1.97627628048917E-011
1539037960000000000000	220.3	0.9988623831	0.0011375317	9.08315745514611E-008	1.9796787580003E-011
1540039430000000000000	220.3	0.9988181127	0.0011818029	9.10808149025697E-008	1.98877191247112E-011
1542041430000000000000	220.2	0.9987611231	0.0012387931	9.14844922192903E-008	1.99498892690041E-011
1544043680000000000000	220	0.9986785841	0.0013213335	9.18885621786417E-008	2.00907280159711E-011
1545045530000000000000	219.9	0.9985892888	0.0014106301	9.23212108098924E-008	2.02093189083336E-011
1546047000000000000000	219.9	0.9985181357	0.0014817844	9.25996520405107E-008	2.02933847563472E-011
1547048550000000000000	219.8	0.9984593232	0.0015405977	9.28475336393325E-008	2.03840236710908E-011
1548050600000000000000	219.7	0.9984000114	0.0015999107	9.31882244143971E-008	2.04462946497258E-011
1550053400000000000000	219.6	0.9983215896	0.0016783332	9.35609763823831E-008	2.05302047701627E-011
1551055810000000000000	219.5	0.9982097361	0.0017901883	0.000000094	2.06833112247205E-011
1552057330000000000000	219.5	0.9981158625	0.0018840625	9.42664981295539E-008	2.08020020242192E-011
1553058470000000000000	219.4	0.9980617851	0.0019381409	9.44514978261153E-008	2.08293910335083E-011
1553060000000000000000	219.4	0.9980187802	0.0019811465	9.46375268715392E-008	2.08791865444742E-011
1554062040000000000000	219.3	0.9979599565	0.0020399709	9.48838396213062E-008	2.09447994675088E-011
1556064790000000000000	219.2	0.9978846912	0.0021152367	9.51935729517214E-008	2.10129354941033E-011
1557068040000000000000	219.1	0.9977809119	0.0022190166	9.55942576323672E-008	2.11188507494848E-011
1558070960000000000000	219	0.9976601184	0.0023398109	0.000000096	2.12272156065002E-011
1559073290000000000000	218.9	0.9975496425	0.0024502888	9.62681367752765E-008	2.13457238407873E-011
1560075370000000000000	218.9	0.9974637865	0.0025361452	9.65123892622929E-008	2.14362767346374E-011
1561077910000000000000	218.8	0.9973897893	0.0026101431	9.67588568666334E-008	2.14885823015086E-011
1562081330000000000000	218.7	0.9972959765	0.0027039564	9.70976241694277E-008	2.15916957207587E-011
1564085570000000000000	218.6	0.9971711266	0.002828807	9.7496947940508E-008	2.17005243269016E-011
1565089800000000000000	218.5	0.9970234517	0.0029764829	9.78630525382175E-008	2.18114736020045E-011
1567093650000000000000	218.4	0.9968710354	0.0031289	9.82915475282545E-008	2.19356031850729E-011
1568097090000000000000	218.3	0.9967388052	0.0032611314	9.85952961985166E-008	2.20380155306015E-011
1569100900000000000000	218.3	0.996617593	0.0033823443	9.89319851953995E-008	2.21375388296441E-011
1570105800000000000000	218.1	0.9964868466	0.0035130922	9.92995969068437E-008	2.22368895981545E-011
1572111900000000000000	218	0.9963181012	0.0036818382	9.97587700520927E-008	2.2367166801053E-011
1573118200000000000000	217.9	0.9961113601	0.00388858	1.00214262709179E-007	2.25188463623349E-011
1575123800000000000000	217.8	0.99590011	0.0040998311	1.00701506661039E-007	2.26713357317299E-011
1576129000000000000000	217.7	0.995715349	0.0042845933	1.01064313889075E-007	2.27855244450102E-011
1577134900000000000000	217.6	0.9955495127	0.0044504303	1.01460917153395E-007	2.29033566899178E-011
1579142500000000000000	217.5	0.9953614895	0.0046384544	1.0191891663849E-007	2.30302439748259E-011
1581152000000000000000	217.3	0.9951165025	0.0048834421	1.02434725547243E-007	2.31939670128684E-011
1583161600000000000000	217.2	0.9948192582	0.0051806881	0.000000103	2.33830200721311E-011
1584170100000000000000	217.1	0.9945281348	0.0054718124	1.03554288206507E-007	2.35628133220271E-011
1586178300000000000000	217	0.994271595	0.005728353	0.000000104	2.37149360601932E-011
1587187700000000000000	216.9	0.9940325727	0.0059673763	1.0452451308138E-007	2.38536008398439E-011
1589199700000000000000	216.7	0.9937567522	0.006243198	1.05071559264981E-007	2.40245388386011E-011
1591213700000000000000	216.5	0.9934111616	0.0065887892	1.0573892595198E-007	2.42289194565464E-011
1593227700000000000000	216.4	0.9930220452	0.0069779067	1.06404318570375E-007	2.44592986118073E-011
1595240500000000000000	216.3	0.9926443182	0.0073556346	0.000000107	2.46631974043374E-011
1597253300000000000000	216.1	0.9923074993	0.0076924544	1.0757964411385E-007	2.48459266930001E-011
1598268300000000000000	216	0.9919768005	0.0080231543	1.08154797050734E-007	2.50257386279195E-011
1601287100000000000000	215.8	0.9915921471	0.0084078087	1.08820064248369E-007	2.5236179564191E-011
1603308300000000000000	215.6	0.9911254442	0.0088745123	1.09607564408958E-007	2.55006655961935E-011
1605329300000000000000	215.5	0.9906078591	0.009392099	1.10425800347073E-007	2.57755973403372E-011
1607349000000000000000	215.3	0.9901211053	0.0098788535	1.11149078912508E-007	2.60274093120123E-011
1609369500000000000000	215.1	0.9896782986	0.010321661	1.11810007915636E-007	2.62497952869367E-011
1611394100000000000000	214.9	0.9892223906	0.01077757	1.12569992239676E-007	2.64900651812163E-011
1614424100000000000000	214.7	0.9886838165	0.011316145	1.13449229658186E-007	2.67667277753289E-011
1617457000000000000000	214.5	0.9880461398	0.0119538225	1.144188146321E-007	2.71072762182089E-011
1619488900000000000000	214.3	0.9873688161	0.012631147	1.15390523663229E-007	2.74528883941492E-011
1622519800000000000000	214.1	0.9867355975	0.0132643671	1.16267513725028E-007	2.77561448834748E-011
1624553200000000000000	213.9	0.9861439376	0.0138560276	1.17144666704525E-007	2.80518837893978E-011
1627593600000000000000	213.7	0.9855060974	0.014493869	1.1811957847191E-007	2.83621725494339E-011
1630641500000000000000	213.4	0.9847582088	0.0152417581	1.19249820263887E-007	2.87528847728355E-011
1633692500000000000000	213.1	0.9839015137	0.0160984539	1.20465276776807E-007	2.91732261364798E-011
1636742300000000000000	212.9	0.9830213853	0.0169785833	1.21583377745057E-007	2.96096202665031E-011
1639792100000000000000	212.6	0.9821873645	0.0178126051	1.22741238799941E-007	2.99901836490994E-011
1641847100000000000000	212.4	0.9813773131	0.0186226571	1.23839703606733E-007	3.0404338154683E-011
1645913000000000000000	212.1	0.9805027654	0.0194972056	1.25166449694021E-007	3.08337650289522E-011
1648990400000000000000	211.8	0.979465091	0.020534881	1.26604334497229E-007	3.13428829119828E-011
1653071000000000000000	211.5	0.9782826156	0.0217173571	1.28165361161362E-007	3.19169549511747E-011
1656147000000000000000	211.2	0.9771038525	0.0228961211	1.29633639214047E-007	3.24730972482293E-011
1660225000000000000000	210.8	0.9760014774	0.0239984968	1.31083410108664E-007	3.29975283845674E-011
1663314000000000000000	210.6	0.974905954	0.0250940209	1.32537929496041E-007	3.3523536961572E-011
1667420000000000000000	210.2	0.9736750479	0.0263249277	1.34204877430017E-007	3.41110825100236E-011
1671541000000000000000	209.8	0.9722023355	0.0277976408	1.36095325264498E-007	3.48120595553564E-011
1675661000000000000000	209.4	0.9706051576	0.0293948195	0.000000138	3.55758362585355E-011
1679776000000000000000	209.1	0.9690472015	0.0309527762	1.39846683964508E-007	3.62903612153176E-011
1682897000000000000000	208.7	0.9675744814	0.032425497	1.4157795295978E-007	3.69532494236732E-011
1687037000000000000000	208.3	0.9660335213	0.0339664578	1.43482948384786E-007	3.76605961584127E-011
1692201000000000000000	207.9	0.9642658085	0.0357341711	1.45655232691379E-007	3.85182265898497E-011
1696382000000000000000	207.4	0.9612036213	0.0387963594	1.4818829582199E-007	3.95519193459712E-011
1699503000000000000000	207	0.9589176199	0.0410823615	1.5024030268398E-007	4.04898274104503E-011
1702617000000000000000	206.7	0.9575765393	0.0424234425	1.51728909129473E-007	4.10389945396901E-011
1705769000000000000000	206.4	0.9562633927	0.0437365894	1.53358637294898E-007	4.16900471165426E-011
1709973000000000000000	205.9	0.9546791674	0.045320815	1.55498989036802E-007	4.24779338674086E-011
1716252000000000000000	205.4	0.9522231633	0.0477768198	1.58339404913146E-007	4.36021462368068E-011
1721548000000000000000	204.8	0.9489147983	0.0510851855	1.61697740587064E-007	4.50360613556982E-011
1726794000000000000000	204.2	0.9455854746	0.0544145097	1.6484395580456E-007	4.64457181302088E-011
1730008000000000000000	203.8	0.9429106081	0.0570893768	1.67390865835108E-007	4.75633390741531E-011
1734253000000000000000	203.3	0.9406089701	0.0593910151	1.6979867769302E-007	4.8537834676896E-011
