#depth			Te			Htot		hden		eden		2H_2/H		HI		HII			HeI			HeII		HeIII			CO/C		C1			C2			C3			C4				O1			O2			O3				O4				O5				O6				H2O/O			AV(point)	AV(extend)
1.02533e+14	2.8852	-15.904	5.5000	2.3458	-6.2496	-0.0002	-3.2621	-0.0000	-6.7472	-14.1809	-8.7745	-4.3857	-0.0000	-9.2021	-35.9298	-0.0002	-3.4491	-15.3257	-35.9298	-35.9298	-35.9298	-15.0435	2.11e-02	1.58e-02
1.08181e+14	2.8721	-15.910	5.5000	2.3333	-6.2402	-0.0002	-3.2781	-0.0000	-6.7450	-14.1765	-8.7799	-4.3873	-0.0000	-9.2015	-35.9298	-0.0001	-3.4676	-15.3446	-35.9298	-35.9298	-35.9298	-15.0642	2.23e-02	1.67e-02
1.14278e+14	2.8684	-15.913	5.5000	2.3285	-6.2328	-0.0002	-3.2841	-0.0000	-6.7439	-14.1742	-8.7772	-4.3876	-0.0000	-9.2013	-35.9298	-0.0001	-3.4744	-15.3515	-35.9298	-35.9298	-35.9298	-15.0612	2.35e-02	1.76e-02
1.20960e+14	2.8537	-15.920	5.5000	2.3147	-6.2219	-0.0002	-3.3023	-0.0000	-6.7416	-14.1697	-8.7825	-4.3889	-0.0000	-9.2007	-35.9298	-0.0001	-3.4956	-15.3732	-35.9298	-35.9298	-35.9298	-15.0831	2.50e-02	1.87e-02
1.28172e+14	2.8497	-15.923	5.5000	2.3100	-6.2138	-0.0002	-3.3087	-0.0000	-6.7406	-14.1677	-8.7790	-4.3886	-0.0000	-9.2005	-35.9298	-0.0001	-3.5028	-15.3805	-35.9298	-35.9298	-35.9298	-15.0790	2.64e-02	1.98e-02
1.36076e+14	2.8360	-15.930	5.5000	2.2962	-6.2048	-0.0002	-3.3259	-0.0000	-6.7382	-14.1628	-8.7833	-4.3902	-0.0000	-9.1999	-35.9298	-0.0001	-3.5229	-15.4010	-35.9298	-35.9298	-35.9298	-15.0996	2.82e-02	2.11e-02
1.44609e+14	2.8323	-15.933	5.5000	2.2917	-6.2019	-0.0002	-3.3324	-0.0000	-6.7373	-14.1609	-8.7816	-4.3894	-0.0000	-9.1997	-35.9298	-0.0001	-3.5302	-15.4084	-35.9298	-35.9298	-35.9298	-15.1017	2.98e-02	2.23e-02
1.53960e+14	2.8188	-15.939	5.5000	2.2789	-6.1858	-0.0002	-3.3498	-0.0000	-6.7353	-14.1568	-8.7809	-4.3896	-0.0000	-9.1991	-35.9298	-0.0001	-3.5506	-15.4292	-35.9298	-35.9298	-35.9298	-15.1095	3.20e-02	2.39e-02
1.64054e+14	2.8150	-15.942	5.5000	2.2742	-6.1791	-0.0002	-3.3559	-0.0000	-6.7343	-14.1548	-8.7767	-4.3884	-0.0000	-9.1990	-35.9298	-0.0001	-3.5575	-15.4362	-35.9298	-35.9298	-35.9298	-15.1052	3.39e-02	2.54e-02
1.75116e+14	2.8016	-15.950	5.5000	2.2596	-6.1674	-0.0002	-3.3760	-0.0000	-6.7316	-14.1493	-8.7770	-4.3898	-0.0000	-9.1984	-35.9298	-0.0001	-3.5806	-15.4597	-35.9298	-35.9298	-35.9298	-15.1175	3.64e-02	2.73e-02
1.87057e+14	2.7879	-15.956	5.5000	2.2466	-6.1546	-0.0002	-3.3937	-0.0000	-6.7296	-14.1453	-8.7760	-4.3893	-0.0000	-9.1979	-35.9298	-0.0001	-3.6015	-15.4811	-35.9298	-35.9298	-35.9298	-15.1273	3.87e-02	2.90e-02
1.97924e+14	2.7840	-15.959	5.5000	2.2413	-6.1484	-0.0002	-3.4010	-0.0000	-6.7285	-14.1430	-8.7717	-4.3883	-0.0000	-9.1977	-35.9298	-0.0001	-3.6096	-15.4893	-35.9298	-35.9298	-35.9298	-15.1236	4.07e-02	3.05e-02
2.09832e+14	2.7710	-15.967	5.5000	2.2276	-6.1359	-0.0002	-3.4194	-0.0000	-6.7262	-14.1381	-8.7701	-4.3889	-0.0000	-9.1972	-35.9298	-0.0001	-3.6311	-15.5113	-35.9298	-35.9298	-35.9298	-15.1312	4.35e-02	3.26e-02
2.22688e+14	2.7668	-15.970	5.5000	2.2224	-6.1287	-0.0002	-3.4276	-0.0000	-6.7251	-14.1359	-8.7646	-4.3870	-0.0000	-9.1970	-35.9298	-0.0001	-3.6404	-15.5206	-35.9298	-35.9298	-35.9298	-15.1254	4.59e-02	3.44e-02
2.36775e+14	2.7528	-15.978	5.5000	2.2077	-6.1151	-0.0002	-3.4477	-0.0000	-6.7227	-14.1309	-8.7616	-4.3871	-0.0000	-9.1965	-35.9298	-0.0001	-3.6638	-15.5446	-35.9298	-35.9298	-35.9298	-15.1311	4.91e-02	3.68e-02
2.51983e+14	2.7489	-15.980	5.5000	2.2034	-6.1074	-0.0002	-3.4551	-0.0000	-6.7220	-14.1295	-8.7547	-4.3837	-0.0000	-9.1964	-35.9298	-0.0001	-3.6722	-15.5531	-35.9298	-35.9298	-35.9298	-15.1228	5.20e-02	3.90e-02
2.68648e+14	2.7354	-15.989	5.5000	2.1880	-6.0963	-0.0001	-3.4764	-0.0000	-6.7192	-14.1237	-8.7511	-4.3840	-0.0000	-9.1959	-35.9298	-0.0001	-3.6970	-15.5783	-35.9298	-35.9298	-35.9298	-15.1280	5.58e-02	4.18e-02
2.86640e+14	2.7313	-15.993	5.5000	2.1823	-6.0873	-0.0001	-3.4854	-0.0000	-6.7180	-14.1212	-8.7426	-4.3811	-0.0000	-9.1957	-35.9298	-0.0001	-3.7070	-15.5883	-35.9298	-35.9298	-35.9298	-15.1169	5.92e-02	4.44e-02
3.06355e+14	2.7165	-16.002	5.5000	2.1665	-6.0721	-0.0001	-3.5085	-0.0000	-6.7154	-14.1159	-8.7362	-4.3797	-0.0000	-9.1952	-35.9298	-0.0001	-3.7339	-15.6158	-35.9298	-35.9298	-35.9298	-15.1158	6.37e-02	4.77e-02
3.27638e+14	2.7050	-16.010	5.5000	2.1528	-6.0589	-0.0001	-3.5293	-0.0000	-6.7129	-14.1107	-8.7281	-4.3782	-0.0000	-9.1948	-35.9298	-0.0001	-3.7578	-15.6401	-35.9298	-35.9298	-35.9298	-15.1096	6.78e-02	5.08e-02
3.47006e+14	2.7011	-16.014	5.5000	2.1469	-6.0515	-0.0001	-3.5380	-0.0000	-6.7117	-14.1082	-8.7196	-4.3751	-0.0000	-9.1946	-35.9298	-0.0001	-3.7676	-15.6500	-35.9298	-35.9298	-35.9298	-15.0989	7.15e-02	5.35e-02
