# NH                 T_gas  H            H2           C            CO
  2.8570e+17      71.6246   9.9986e-01   6.6944e-05   4.6001e-06   2.1266e-11
  2.9644e+17      71.6243   9.9986e-01   6.7126e-05   4.6002e-06   2.1269e-11
  3.0759e+17      71.6240   9.9986e-01   6.7316e-05   4.6003e-06   2.1273e-11
  3.1916e+17      71.6231   9.9986e-01   6.7514e-05   4.6005e-06   2.1276e-11
  3.3116e+17      71.6233   9.9986e-01   6.7721e-05   4.6006e-06   2.1279e-11
  3.4361e+17      71.6230   9.9986e-01   6.7936e-05   4.6007e-06   2.1282e-11
  3.5653e+17      71.6226   9.9986e-01   6.8161e-05   4.6009e-06   2.1286e-11
  3.6994e+17      71.6223   9.9986e-01   6.8395e-05   4.6010e-06   2.1289e-11
  3.8385e+17      71.6219   9.9986e-01   6.8639e-05   4.6012e-06   2.1293e-11
  3.9829e+17      71.6215   9.9986e-01   6.8893e-05   4.6014e-06   2.1296e-11
  4.1326e+17      71.6210   9.9986e-01   6.9159e-05   4.6015e-06   2.1300e-11
  4.2880e+17      71.6207   9.9986e-01   6.9436e-05   4.6017e-06   2.1303e-11
  4.4493e+17      71.6195   9.9986e-01   6.9725e-05   4.6019e-06   2.1307e-11
  4.6166e+17      71.6198   9.9986e-01   7.0028e-05   4.6021e-06   2.1311e-11
  4.7902e+17      71.6193   9.9986e-01   7.0344e-05   4.6023e-06   2.1314e-11
  4.9704e+17      71.6189   9.9986e-01   7.0673e-05   4.6025e-06   2.1318e-11
  5.1573e+17      71.6184   9.9986e-01   7.1018e-05   4.6027e-06   2.1322e-11
  5.3512e+17      71.6178   9.9986e-01   7.1378e-05   4.6029e-06   2.1326e-11
  5.5524e+17      71.6173   9.9985e-01   7.1755e-05   4.6031e-06   2.1330e-11
  5.7612e+17      71.6167   9.9985e-01   7.2149e-05   4.6033e-06   2.1334e-11
  5.9779e+17      71.6161   9.9985e-01   7.2561e-05   4.6036e-06   2.1338e-11
  6.2027e+17      71.6155   9.9985e-01   7.2992e-05   4.6038e-06   2.1343e-11
  6.4359e+17      71.6149   9.9985e-01   7.3443e-05   4.6041e-06   2.1347e-11
  6.6780e+17      71.6142   9.9985e-01   7.3916e-05   4.6043e-06   2.1351e-11
  6.9291e+17      71.6136   9.9985e-01   7.4412e-05   4.6046e-06   2.1356e-11
  7.1896e+17      71.6129   9.9985e-01   7.4931e-05   4.6049e-06   2.1360e-11
  7.4600e+17      71.6121   9.9985e-01   7.5476e-05   4.6052e-06   2.1365e-11
  7.7406e+17      71.6114   9.9985e-01   7.6047e-05   4.6055e-06   2.1370e-11
  8.0316e+17      71.6106   9.9984e-01   7.6646e-05   4.6058e-06   2.1375e-11
  8.3337e+17      71.6098   9.9984e-01   7.7276e-05   4.6061e-06   2.1380e-11
  8.6471e+17      71.6089   9.9984e-01   7.7937e-05   4.6065e-06   2.1385e-11
  8.9722e+17      71.6080   9.9984e-01   7.8632e-05   4.6068e-06   2.1390e-11
  9.3096e+17      71.6071   9.9984e-01   7.9363e-05   4.6072e-06   2.1395e-11
  9.6597e+17      71.6054   9.9984e-01   8.0135e-05   4.6073e-06   2.1400e-11
  1.0023e+18      71.6041   9.9984e-01   8.0948e-05   4.6075e-06   2.1405e-11
  1.0400e+18      71.6041   9.9983e-01   8.1795e-05   4.6083e-06   2.1412e-11
  1.0791e+18      71.6031   9.9983e-01   8.2695e-05   4.6087e-06   2.1418e-11
  1.1197e+18      71.6020   9.9983e-01   8.3644e-05   4.6092e-06   2.1424e-11
  1.1618e+18      71.6008   9.9983e-01   8.4645e-05   4.6096e-06   2.1430e-11
  1.2055e+18      71.5988   9.9983e-01   8.5703e-05   4.6101e-06   2.1436e-11
  1.2508e+18      71.5984   9.9982e-01   8.6822e-05   4.6105e-06   2.1442e-11
  1.2978e+18      71.5971   9.9982e-01   8.8005e-05   4.6110e-06   2.1449e-11
  1.3466e+18      71.5958   9.9982e-01   8.9259e-05   4.6116e-06   2.1456e-11
  1.3973e+18      71.5944   9.9982e-01   9.0588e-05   4.6121e-06   2.1463e-11
  1.4498e+18      71.5930   9.9981e-01   9.1998e-05   4.6126e-06   2.1470e-11
  1.5044e+18      71.5915   9.9981e-01   9.3495e-05   4.6132e-06   2.1477e-11
  1.5609e+18      71.5899   9.9981e-01   9.5087e-05   4.6138e-06   2.1484e-11
  1.6196e+18      71.5883   9.9980e-01   9.6782e-05   4.6144e-06   2.1492e-11
  1.6805e+18      71.5861   9.9980e-01   9.8588e-05   4.6151e-06   2.1500e-11
  1.7437e+18      71.5850   9.9980e-01   1.0052e-04   4.6157e-06   2.1508e-11
  1.8093e+18      71.5832   9.9979e-01   1.0257e-04   4.6164e-06   2.1516e-11
  1.8773e+18      71.5813   9.9979e-01   1.0478e-04   4.6171e-06   2.1525e-11
  1.9479e+18      71.5794   9.9978e-01   1.0714e-04   4.6178e-06   2.1534e-11
  2.0212e+18      71.5774   9.9978e-01   1.0967e-04   4.6186e-06   2.1543e-11
  2.0972e+18      71.5753   9.9977e-01   1.1239e-04   4.6194e-06   2.1552e-11
  2.1761e+18      71.5729   9.9977e-01   1.1532e-04   4.6202e-06   2.1562e-11
  2.2579e+18      71.5709   9.9976e-01   1.1848e-04   4.6211e-06   2.1572e-11
  2.3428e+18      71.5686   9.9975e-01   1.2190e-04   4.6220e-06   2.1582e-11
  2.4309e+18      71.5662   9.9975e-01   1.2560e-04   4.6229e-06   2.1592e-11
  2.5223e+18      71.5637   9.9974e-01   1.2962e-04   4.6238e-06   2.1603e-11
  2.6172e+18      71.5611   9.9973e-01   1.3399e-04   4.6248e-06   2.1614e-11
  2.7156e+18      71.5575   9.9972e-01   1.3877e-04   4.6252e-06   2.1624e-11
  2.8177e+18      71.5557   9.9971e-01   1.4397e-04   4.6269e-06   2.1638e-11
  2.9237e+18      71.5528   9.9970e-01   1.4969e-04   4.6280e-06   2.1650e-11
  3.0336e+18      71.5498   9.9969e-01   1.5598e-04   4.6292e-06   2.1663e-11
  3.1477e+18      71.5467   9.9967e-01   1.6293e-04   4.6304e-06   2.1676e-11
  3.2660e+18      71.5436   9.9966e-01   1.7062e-04   4.6316e-06   2.1690e-11
  3.3889e+18      71.5402   9.9964e-01   1.7918e-04   4.6329e-06   2.1704e-11
  3.5163e+18      71.5368   9.9962e-01   1.8874e-04   4.6343e-06   2.1719e-11
  3.6485e+18      71.5333   9.9960e-01   1.9945e-04   4.6357e-06   2.1734e-11
  3.7857e+18      71.5296   9.9958e-01   2.1153e-04   4.6371e-06   2.1750e-11
  3.9281e+18      71.5259   9.9955e-01   2.2522e-04   4.6387e-06   2.1766e-11
  4.0758e+18      71.5220   9.9952e-01   2.4081e-04   4.6403e-06   2.1783e-11
  4.2291e+18      71.5180   9.9948e-01   2.5869e-04   4.6419e-06   2.1801e-11
  4.3881e+18      71.5139   9.9944e-01   2.7932e-04   4.6436e-06   2.1820e-11
  4.5531e+18      71.5098   9.9939e-01   3.0331e-04   4.6454e-06   2.1839e-11
  4.7244e+18      71.5054   9.9934e-01   3.3143e-04   4.6473e-06   2.1860e-11
  4.9020e+18      71.5010   9.9927e-01   3.6467e-04   4.6492e-06   2.1881e-11
  5.0864e+18      71.4966   9.9919e-01   4.0435e-04   4.6513e-06   2.1904e-11
  5.2776e+18      71.4921   9.9909e-01   4.5221e-04   4.6534e-06   2.1928e-11
  5.4761e+18      71.4878   9.9898e-01   5.1060e-04   4.6556e-06   2.1955e-11
  5.6820e+18      71.4832   9.9883e-01   5.8270e-04   4.6580e-06   2.1986e-11
  5.8957e+18      71.4793   9.9865e-01   6.7288e-04   4.6605e-06   2.2019e-11
  6.1174e+18      71.4755   9.9842e-01   7.8722e-04   4.6631e-06   2.2055e-11
  6.3475e+18      71.4722   9.9813e-01   9.3412e-04   4.6658e-06   2.2096e-11
  6.5862e+18      71.4697   9.9775e-01   1.1252e-03   4.6687e-06   2.2141e-11
  6.8338e+18      71.4683   9.9725e-01   1.3763e-03   4.6718e-06   2.2192e-11
  7.0908e+18      71.4684   9.9658e-01   1.7077e-03   4.6751e-06   2.2251e-11
  7.3575e+18      71.4698   9.9571e-01   2.1437e-03   4.6786e-06   2.2317e-11
  7.6341e+18      71.4758   9.9458e-01   2.7085e-03   4.6824e-06   2.2394e-11
  7.9212e+18      71.4832   9.9316e-01   3.4200e-03   4.6865e-06   2.2483e-11
  8.2191e+18      71.4953   9.9144e-01   4.2811e-03   4.6908e-06   2.2583e-11
  8.5282e+18      71.5095   9.8944e-01   5.2770e-03   4.6954e-06   2.2696e-11
  8.8489e+18      71.5259   9.8724e-01   6.3803e-03   4.7003e-06   2.2818e-11
  9.1816e+18      71.5438   9.8487e-01   7.5618e-03   4.7055e-06   2.3013e-11
  9.5269e+18      71.5628   9.8240e-01   8.7979e-03   4.7109e-06   2.3214e-11
  9.8852e+18      71.5824   9.7985e-01   1.0074e-02   4.7167e-06   2.3374e-11
  1.0257e+19      71.6017   9.7723e-01   1.1382e-02   4.7227e-06   2.3535e-11
  1.0643e+19      71.6227   9.7456e-01   1.2720e-02   4.7289e-06   2.3700e-11
  1.1043e+19      71.6434   9.7182e-01   1.4089e-02   4.7354e-06   2.3871e-11
