     NH               Temp.Gaz         Ab..h            Ab..h2           Ab..c            Ab..co        
   1.44913829E+22  5.84399893E+001  1.45849679E+002  1.57926571E+005  1.22177835E-002  2.83935207E+001
   1.45342568E+22  5.88817776E+001  1.40166254E+002  1.57929433E+005  1.37669852E-002  2.83951455E+001
   1.45771307E+22  5.93604126E+001  1.34316942E+002  1.57932378E+005  1.55454726E-002  2.83964576E+001
   1.46200047E+22  5.98764711E+001  1.28354886E+002  1.57935380E+005  1.76049107E-002  2.83973465E+001
   1.46628786E+22  6.04305610E+001  1.22331007E+002  1.57938412E+005  2.00124256E-002  2.83977012E+001
   1.47062590E+22  6.10324264E+001  1.16203433E+002  1.57941496E+005  2.28926833E-002  2.83973956E+001
   1.47496394E+22  6.16714619E+001  1.10139490E+002  1.57944548E+005  2.63397257E-002  2.83962851E+001
   1.47930199E+22  6.23497265E+001  1.04163340E+002  1.57947556E+005  3.05153069E-002  2.83942013E+001
   1.48364003E+22  6.30667348E+001  9.83190157E+001  1.57950498E+005  3.56386926E-002  2.83909278E+001
   1.48797807E+22  6.38216679E+001  9.26457856E+001  1.57953353E+005  4.20109837E-002  2.83861728E+001
   1.49231612E+22  6.46133656E+001  8.71774059E+001  1.57956106E+005  5.00507847E-002  2.83795318E+001
   1.49665416E+22  6.54403356E+001  8.19416295E+001  1.57958742E+005  6.03491849E-002  2.83704303E+001
   1.50099221E+22  6.63007852E+001  7.69599444E+001  1.57961250E+005  7.37499435E-002  2.83580423E+001
   1.50533025E+22  6.71926840E+001  7.22475760E+001  1.57963623E+005  9.14853206E-002  2.83411524E+001
   1.50966830E+22  6.81138798E+001  6.78136844E+001  1.57965856E+005  1.15384463E-001  2.83179470E+001
   1.51400634E+22  6.90623141E+001  6.36616815E+001  1.57967947E+005  1.48240586E-001  2.82856452E+001
   1.51611522E+22  6.93627904E+001  6.24549913E+001  1.57968558E+005  1.68499666E-001  2.82656149E+001
   1.51724498E+22  6.95387497E+001  6.17623846E+001  1.57968908E+005  1.80862405E-001  2.82533613E+001
   1.51833439E+22  6.97785275E+001  6.08218337E+001  1.57969382E+005  1.94013376E-001  2.82403043E+001
   1.51938489E+22  7.00117556E+001  5.99285152E+001  1.57969832E+005  2.07895357E-001  2.82265051E+001
   1.52056671E+22  7.02897075E+001  5.88883321E+001  1.57970356E+005  2.25117515E-001  2.82093661E+001
   1.52169928E+22  7.05439183E+001  5.79645844E+001  1.57970822E+005  2.43376085E-001  2.81911784E+001
   1.52278466E+22  7.07889296E+001  5.70964708E+001  1.57971260E+005  2.62716399E-001  2.81718971E+001
   1.52382482E+22  7.10251574E+001  5.62796767E+001  1.57971671E+005  2.83161137E-001  2.81515005E+001
   1.52502100E+22  7.13161243E+001  5.52965908E+001  1.57972167E+005  3.09346339E-001  2.81253592E+001
   1.52615737E+22  7.15773136E+001  5.44419906E+001  1.57972598E+005  3.37163301E-001  2.80975735E+001
   1.52723692E+22  7.18271255E+001  5.36459186E+001  1.57972999E+005  3.66674809E-001  2.80680808E+001
   1.52826250E+22  7.20662215E+001  5.29031556E+001  1.57973374E+005  3.97895908E-001  2.80368672E+001
   1.52948037E+22  7.23753006E+001  5.19646893E+001  1.57973847E+005  4.39709986E-001  2.79950468E+001
   1.53062212E+22  7.26456101E+001  5.11736397E+001  1.57974246E+005  4.84165853E-001  2.79505701E+001
   1.53169252E+22  7.29015808E+001  5.04455695E+001  1.57974614E+005  5.31319574E-001  2.79033815E+001
   1.53303051E+22  7.32586164E+001  4.94542257E+001  1.57975114E+005  5.99262421E-001  2.78353697E+001
   1.53425700E+22  7.35587610E+001  4.86586904E+001  1.57975516E+005  6.71635524E-001  2.77629079E+001
   1.53650558E+22  7.42412224E+001  4.69091086E+001  1.57976398E+005  8.37968562E-001  2.75963229E+001
   1.53931629E+22  7.50725956E+001  4.49674248E+001  1.57977379E+005  1.12924452E+000  2.73045234E+001
   1.54142433E+22  7.56316693E+001  4.38057481E+001  1.57977968E+005  1.43576188E+000  2.69973907E+001
   1.54458638E+22  7.67949537E+001  4.15263672E+001  1.57979120E+005  2.12175172E+000  2.63098544E+001
   1.54774844E+22  7.80690343E+001  3.93934854E+001  1.57980200E+005  3.20266728E+000  2.52261570E+001
   1.55019226E+22  7.91824435E+001  3.77758115E+001  1.57981019E+005  4.38697484E+000  2.40383380E+001
   1.55239170E+22  8.03852054E+001  3.61709404E+001  1.57981829E+005  5.71725589E+000  2.27035059E+001
   1.55459113E+22  8.17414242E+001  3.45211003E+001  1.57982659E+005  7.24101020E+000  2.11736868E+001
   1.55679057E+22  8.31939033E+001  3.29292112E+001  1.57983459E+005  8.88525214E+000  1.95217736E+001
   1.55899001E+22  8.47020957E+001  3.14457410E+001  1.57984202E+005  1.05708142E+001  1.78269498E+001
   1.56118945E+22  8.62321411E+001  3.01015423E+001  1.57984875E+005  1.22365275E+001  1.61504213E+001
   1.56338889E+22  8.77546788E+001  2.89136936E+001  1.57985469E+005  1.38321392E+001  1.45425021E+001
   1.56778776E+22  9.08546357E+001  2.68618814E+001  1.57986492E+005  1.67012275E+001  1.16443020E+001
   1.57218664E+22  9.36053599E+001  2.55816955E+001  1.57987129E+005  1.90495791E+001  9.26063497E+000
   1.57490199E+22  9.50790739E+001  2.51600777E+001  1.57987337E+005  2.02429698E+001  8.04192830E+000
   1.57942759E+22  9.76912931E+001  2.46052912E+001  1.57987610E+005  2.18831444E+001  6.35171454E+000
   1.58395318E+22  9.99889196E+001  2.46647697E+001  1.57987576E+005  2.31316246E+001  5.04176143E+000
   1.58847877E+22  1.02110207E+002  2.52580387E+001  1.57987275E+005  2.40551210E+001  4.04258091E+000
   1.59306915E+22  1.04099213E+002  2.64818723E+001  1.57986659E+005  2.47318885E+001  3.27094874E+000
   1.59765952E+22  1.05961687E+002  2.84648282E+001  1.57985663E+005  2.52097102E+001  2.67542509E+000
   1.60121521E+22  1.07216846E+002  3.07709516E+001  1.57984507E+005  2.54766978E+001  2.29802784E+000
   1.60477090E+22  1.08489321E+002  3.38233486E+001  1.57982978E+005  2.56657512E+001  1.97790400E+000
   1.60680742E+22  1.09043593E+002  3.61756195E+001  1.57981801E+005  2.57415476E+001  1.81665186E+000
   1.60986219E+22  1.10137429E+002  4.03216013E+001  1.57979725E+005  2.58121815E+001  1.59993511E+000
   1.61291697E+22  1.11085403E+002  4.60069236E+001  1.57976880E+005  2.58310577E+001  1.41130429E+000
   1.61530289E+22  1.11725946E+002  5.20074327E+001  1.57973878E+005  2.58089976E+001  1.28126274E+000
   1.61768882E+22  1.12404738E+002  5.99065722E+001  1.57969927E+005  2.57520331E+001  1.16520097E+000
   1.61937593E+22  1.12800820E+002  6.73571485E+001  1.57966201E+005  2.56901074E+001  1.09021577E+000
   1.62106303E+22  1.13258866E+002  7.69635194E+001  1.57961396E+005  2.56073695E+001  1.02087209E+000
   1.62228494E+22  1.13541264E+002  8.61017270E+001  1.57956826E+005  2.55333603E+001  9.73704656E-001
   1.62350685E+22  1.13873078E+002  9.79082567E+001  1.57950922E+005  2.54449527E+001  9.28898136E-001
   1.62432146E+22  1.14055968E+002  1.08162878E+002  1.57945794E+005  2.53770034E+001  9.00144969E-001
   1.62513606E+22  1.14286114E+002  1.21169469E+002  1.57939290E+005  2.53000238E+001  8.72084472E-001
   1.62605414E+22  1.14566289E+002  1.41245716E+002  1.57929252E+005  2.52004927E+001  8.41039208E-001
   1.62676528E+22  1.14763004E+002  1.63777219E+002  1.57917985E+005  2.51124412E+001  8.17161110E-001
   1.62717258E+22  1.14860425E+002  1.81475839E+002  1.57909136E+005  2.50570798E+001  8.03485434E-001
   1.62757988E+22  1.14992387E+002  2.04899907E+002  1.57897423E+005  2.49973101E+001  7.90104074E-001
   1.62781848E+22  1.15052777E+002  2.22914472E+002  1.57888416E+005  2.49606628E+001  7.82271630E-001
   1.62805707E+22  1.15130552E+002  2.45785076E+002  1.57876980E+005  2.49226191E+001  7.74714100E-001
   1.62822578E+22  1.15177265E+002  2.66422950E+002  1.57866661E+005  2.48953355E+001  7.69490355E-001
   1.62839449E+22  1.15229370E+002  2.92665866E+002  1.57853539E+005  2.48679212E+001  7.64573321E-001
   1.62851668E+22  1.15259934E+002  3.16995734E+002  1.57841374E+005  2.48484839E+001  7.61226624E-001
   1.62863887E+22  1.15291993E+002  3.48194777E+002  1.57825775E+005  2.48298499E+001  7.58211443E-001
   1.62872033E+22  1.15299190E+002  3.74866671E+002  1.57812439E+005  2.48185163E+001  7.56371498E-001
   1.62880179E+22  1.15320173E+002  4.08592422E+002  1.57795576E+005  2.48082738E+001  7.54976116E-001
   1.62889360E+22  1.15322453E+002  4.60635693E+002  1.57769554E+005  2.47998509E+001  7.53793416E-001
   1.62896471E+22  1.15315668E+002  5.19014930E+002  1.57740365E+005  2.47972940E+001  7.53530272E-001
   1.62900544E+22  1.15302201E+002  5.65138488E+002  1.57717303E+005  2.47987698E+001  7.53756994E-001
   1.62904618E+22  1.15282362E+002  6.27304267E+002  1.57686220E+005  2.48039276E+001  7.54467990E-001
   1.62909389E+22  1.15236804E+002  7.38962352E+002  1.57630391E+005  2.48189589E+001  7.56250431E-001
   1.62912764E+22  1.15170039E+002  8.73562497E+002  1.57563091E+005  2.48422354E+001  7.58669581E-001
   1.62915207E+22  1.15080473E+002  1.04309483E+003  1.57478325E+005  2.48746923E+001  7.61953667E-001
   1.62916837E+22  1.14974148E+002  1.23948183E+003  1.57380132E+005  2.49133373E+001  7.65897277E-001
   1.62917755E+22  1.14884005E+002  1.41746585E+003  1.57291140E+005  2.49478237E+001  7.69814603E-001
   1.62918466E+22  1.14772126E+002  1.62674192E+003  1.57186502E+005  2.49872346E+001  7.74536425E-001
   1.62919280E+22  1.14552244E+002  2.05049614E+003  1.56974626E+005  2.50621012E+001  7.84494064E-001
   1.62919758E+22  1.14307295E+002  2.54659278E+003  1.56726578E+005  2.51411392E+001  7.96432997E-001
   1.62920095E+22  1.13988180E+002  3.23713998E+003  1.56381305E+005  2.52371072E+001  8.13987324E-001
   1.62920339E+22  1.13558530E+002  4.24654167E+003  1.55876605E+005  2.53538668E+001  8.43142637E-001
   1.62920502E+22  1.13045462E+002  5.59314724E+003  1.55203303E+005  2.54778133E+001  8.85677065E-001
   1.62920594E+22  1.12588081E+002  6.96370216E+003  1.54518027E+005  2.55769453E+001  9.29741209E-001
   1.62920665E+22  1.12088525E+002  8.71374632E+003  1.53643006E+005  2.56752841E+001  9.85158882E-001
   1.62920747E+22  1.11280587E+002  1.25282590E+004  1.51735751E+005  2.58181534E+001  1.09651032E+000
   1.62920794E+22  1.10734672E+002  1.70953194E+004  1.49452221E+005  2.59148889E+001  1.21297608E+000
   1.62920828E+22  1.10560081E+002  2.33635617E+004  1.46318100E+005  2.59808295E+001  1.34777848E+000
   1.62920853E+22  1.11214670E+002  3.22258642E+004  1.41886946E+005  2.60109798E+001  1.50602158E+000
   1.62920869E+22  1.13317264E+002  4.31805191E+004  1.36409612E+005  2.59994106E+001  1.67307024E+000
   1.62920878E+22  1.16583797E+002  5.29152551E+004  1.31542235E+005  2.59613576E+001  1.81347459E+000
   1.62920885E+22  1.22220485E+002  6.30028250E+004  1.26498434E+005  2.58928072E+001  1.97036407E+000
   1.62920893E+22  1.39219964E+002  7.55483835E+004  1.20225611E+005  2.56985832E+001  2.26272277E+000
   1.62920898E+22  1.67694874E+002  7.89030209E+004  1.18548227E+005  2.53558095E+001  2.58992593E+000
   1.62920902E+22  2.14186661E+002  7.62284536E+004  1.19885414E+005  2.43531656E+001  3.12720399E+000
   1.62920903E+22  2.36408755E+002  7.47940505E+004  1.20602561E+005  2.33988130E+001  3.50435171E+000
   1.62920904E+22  2.62526193E+002  7.34988540E+004  1.21250064E+005  2.14284902E+001  4.19204052E+000
   1.62920904E+22  2.76256004E+002  7.30923902E+004  1.21453214E+005  1.97526423E+001  4.73747102E+000
   1.62920905E+22  2.89833486E+002  7.28975332E+004  1.21550521E+005  1.74591528E+001  5.44291638E+000
   1.62920905E+22  3.03577735E+002  7.28771930E+004  1.21560507E+005  1.45675448E+001  6.26533358E+000
   1.62920905E+22  3.10853989E+002  7.28953396E+004  1.21551310E+005  1.29951628E+001  6.68204292E+000
   1.62920906E+22  3.18582513E+002  7.29274529E+004  1.21535105E+005  1.14618273E+001  7.07350516E+000
   1.62920906E+22  3.26924543E+002  7.29657750E+004  1.21515764E+005  1.00390456E+001  7.43725144E+000
   1.62920906E+22  3.40839383E+002  7.30363523E+004  1.21480115E+005  8.18859480E+000  7.97212087E+000
   1.62920906E+22  3.48237165E+002  7.31082836E+004  1.21443908E+005  7.42184123E+000  8.25610245E+000
   1.62920907E+22  3.55735563E+002  7.32243810E+004  1.21385559E+005  6.76100905E+000  8.56381382E+000
   1.62920907E+22  3.63183629E+002  7.33930790E+004  1.21300834E+005  6.19646863E+000  8.89982221E+000
   1.62920907E+22  3.73989496E+002  7.37516541E+004  1.21120804E+005  5.50132860E+000  9.45355461E+000
   1.62920907E+22  3.84216252E+002  7.42284778E+004  1.20881380E+005  4.94617946E+000  1.00490038E+001
   1.62920908E+22  3.94087484E+002  7.47876794E+004  1.20600390E+005  4.47834359E+000  1.06752884E+001
   1.62920908E+22  4.04529640E+002  7.53627515E+004  1.20310767E+005  4.03660052E+000  1.13548864E+001
   1.62920908E+22  4.14848705E+002  7.56899321E+004  1.20144264E+005  3.63896750E+000  1.19803920E+001
   1.62920908E+22  4.29724150E+002  7.58482633E+004  1.20058904E+005  3.12158364E+000  1.26124483E+001
   1.62920909E+22  4.41777235E+002  7.60043824E+004  1.19973763E+005  2.74864839E+000  1.26909511E+001
   1.62920909E+22  4.47131163E+002  7.61354176E+004  1.19904494E+005  2.59648348E+000  1.25603186E+001
   1.62920909E+22  4.47873161E+002  7.64579398E+004  1.19742745E+005  2.57899284E+000  1.25393550E+001
   1.62920909E+22  4.20750271E+002  7.80312792E+004  1.18971650E+005  3.45510119E+000  1.22825948E+001
   1.62920909E+22  3.92234433E+002  8.01910035E+004  1.17899209E+005  4.66342565E+000  1.05408115E+001
   1.62920909E+22  3.74001898E+002  8.22636548E+004  1.16864952E+005  5.70653198E+000  9.44837940E+000
   1.62920909E+22  3.58622489E+002  8.48876481E+004  1.15553920E+005  6.90185976E+000  8.69001758E+000
   1.62920909E+22  3.50334638E+002  8.69160491E+004  1.14540076E+005  7.74388597E+000  8.33336496E+000
   1.62920910E+22  3.46974013E+002  8.83583045E+004  1.13819075E+005  8.16073116E+000  8.19305965E+000
