# NH	T	H	H2	C	CO 
  2.981E+20  5.047E+01  1.683E-03  4.992E-01  8.172E-05  1.390E-05
  3.154E+20  5.003E+01  1.580E-03  4.992E-01  8.057E-05  1.537E-05
  3.327E+20  4.960E+01  1.486E-03  4.993E-01  7.928E-05  1.695E-05
  3.500E+20  4.917E+01  1.399E-03  4.993E-01  7.787E-05  1.865E-05
  3.673E+20  4.871E+01  1.318E-03  4.993E-01  7.633E-05  2.045E-05
  3.846E+20  4.825E+01  1.243E-03  4.994E-01  7.468E-05  2.234E-05
  4.019E+20  4.779E+01  1.173E-03  4.994E-01  7.293E-05  2.433E-05
  4.192E+20  4.730E+01  1.109E-03  4.994E-01  7.108E-05  2.639E-05
  4.364E+20  4.685E+01  1.048E-03  4.995E-01  6.917E-05  2.851E-05
  4.537E+20  4.637E+01  9.915E-04  4.995E-01  6.719E-05  3.068E-05
  4.710E+20  4.594E+01  9.387E-04  4.995E-01  6.517E-05  3.287E-05
  4.883E+20  4.547E+01  8.893E-04  4.996E-01  6.313E-05  3.507E-05
  5.056E+20  4.504E+01  8.432E-04  4.996E-01  6.109E-05  3.726E-05
  5.229E+20  4.461E+01  8.000E-04  4.996E-01  5.905E-05  3.943E-05
  5.402E+20  4.423E+01  7.597E-04  4.996E-01  5.704E-05  4.157E-05
  5.575E+20  4.384E+01  7.220E-04  4.996E-01  5.506E-05  4.366E-05
  5.748E+20  4.346E+01  6.867E-04  4.997E-01  5.313E-05  4.570E-05
  5.921E+20  4.312E+01  6.537E-04  4.997E-01  5.125E-05  4.767E-05
  6.093E+20  4.282E+01  6.228E-04  4.997E-01  4.944E-05  4.957E-05
  6.266E+20  4.251E+01  5.940E-04  4.997E-01  4.768E-05  5.141E-05
  6.439E+20  4.221E+01  5.670E-04  4.997E-01  4.599E-05  5.317E-05
  6.612E+20  4.194E+01  5.417E-04  4.997E-01  4.437E-05  5.486E-05
  6.785E+20  4.168E+01  5.181E-04  4.997E-01  4.281E-05  5.648E-05
  6.958E+20  4.145E+01  4.961E-04  4.998E-01  4.131E-05  5.803E-05
  7.131E+20  4.122E+01  4.754E-04  4.998E-01  3.987E-05  5.952E-05
  7.304E+20  4.100E+01  4.561E-04  4.998E-01  3.849E-05  6.095E-05
  7.477E+20  4.080E+01  4.379E-04  4.998E-01  3.716E-05  6.232E-05
  7.650E+20  4.061E+01  4.210E-04  4.998E-01  3.589E-05  6.362E-05
  7.822E+20  4.042E+01  4.051E-04  4.998E-01  3.467E-05  6.488E-05
  7.995E+20  4.026E+01  3.902E-04  4.998E-01  3.350E-05  6.609E-05
  8.168E+20  4.007E+01  3.763E-04  4.998E-01  3.237E-05  6.724E-05
  8.341E+20  3.991E+01  3.633E-04  4.998E-01  3.129E-05  6.835E-05
  8.514E+20  3.975E+01  3.510E-04  4.998E-01  3.025E-05  6.942E-05
  8.687E+20  3.963E+01  3.396E-04  4.998E-01  2.924E-05  7.045E-05
  8.860E+20  3.947E+01  3.289E-04  4.998E-01  2.828E-05  7.144E-05
  9.033E+20  3.932E+01  3.187E-04  4.998E-01  2.735E-05  7.239E-05
  9.206E+20  3.919E+01  3.092E-04  4.998E-01  2.645E-05  7.330E-05
  9.379E+20  3.907E+01  3.003E-04  4.998E-01  2.559E-05  7.418E-05
  9.551E+20  3.892E+01  2.918E-04  4.999E-01  2.476E-05  7.503E-05
  9.724E+20  3.879E+01  2.837E-04  4.999E-01  2.396E-05  7.583E-05
  9.897E+20  3.867E+01  2.760E-04  4.999E-01  2.320E-05  7.661E-05
  1.007E+21  3.855E+01  2.687E-04  4.999E-01  2.247E-05  7.736E-05
  1.024E+21  3.843E+01  2.617E-04  4.999E-01  2.177E-05  7.807E-05
  1.042E+21  3.831E+01  2.549E-04  4.999E-01  2.110E-05  7.874E-05
  1.059E+21  3.816E+01  2.484E-04  4.999E-01  2.047E-05  7.939E-05
  1.076E+21  3.807E+01  2.421E-04  4.999E-01  1.986E-05  8.001E-05
  1.093E+21  3.795E+01  2.359E-04  4.999E-01  1.929E-05  8.058E-05
  1.111E+21  3.783E+01  2.299E-04  4.999E-01  1.875E-05  8.113E-05
  1.128E+21  3.771E+01  2.240E-04  4.999E-01  1.823E-05  8.165E-05
  1.145E+21  3.759E+01  2.182E-04  4.999E-01  1.775E-05  8.214E-05
  1.163E+21  3.747E+01  2.126E-04  4.999E-01  1.730E-05  8.261E-05
  1.180E+21  3.735E+01  2.070E-04  4.999E-01  1.687E-05  8.304E-05
  1.197E+21  3.724E+01  2.016E-04  4.999E-01  1.646E-05  8.345E-05
  1.214E+21  3.712E+01  1.963E-04  4.999E-01  1.609E-05  8.383E-05
  1.232E+21  3.700E+01  1.911E-04  4.999E-01  1.573E-05  8.419E-05
  1.249E+21  3.688E+01  1.861E-04  4.999E-01  1.540E-05  8.453E-05
  1.266E+21  3.677E+01  1.811E-04  4.999E-01  1.508E-05  8.485E-05
  1.284E+21  3.665E+01  1.763E-04  4.999E-01  1.479E-05  8.515E-05
  1.301E+21  3.654E+01  1.717E-04  4.999E-01  1.451E-05  8.543E-05
  1.318E+21  3.642E+01  1.671E-04  4.999E-01  1.425E-05  8.569E-05
  1.336E+21  3.631E+01  1.628E-04  4.999E-01  1.400E-05  8.594E-05
  1.353E+21  3.619E+01  1.585E-04  4.999E-01  1.377E-05  8.618E-05
  1.370E+21  3.608E+01  1.544E-04  4.999E-01  1.355E-05  8.640E-05
  1.387E+21  3.597E+01  1.505E-04  4.999E-01  1.334E-05  8.661E-05
  1.405E+21  3.585E+01  1.467E-04  4.999E-01  1.314E-05  8.681E-05
  1.422E+21  3.571E+01  1.430E-04  4.999E-01  1.296E-05  8.700E-05
  1.439E+21  3.560E+01  1.394E-04  4.999E-01  1.278E-05  8.717E-05
  1.457E+21  3.549E+01  1.360E-04  4.999E-01  1.261E-05  8.735E-05
  1.474E+21  3.538E+01  1.327E-04  4.999E-01  1.245E-05  8.751E-05
  1.491E+21  3.524E+01  1.296E-04  4.999E-01  1.230E-05  8.767E-05
  1.508E+21  3.513E+01  1.266E-04  4.999E-01  1.215E-05  8.781E-05
  1.526E+21  3.499E+01  1.237E-04  4.999E-01  1.201E-05  8.796E-05
  1.543E+21  3.488E+01  1.209E-04  4.999E-01  1.188E-05  8.809E-05
  1.560E+21  3.474E+01  1.183E-04  4.999E-01  1.175E-05  8.822E-05
  1.578E+21  3.463E+01  1.157E-04  4.999E-01  1.163E-05  8.834E-05
  1.595E+21  3.449E+01  1.133E-04  4.999E-01  1.150E-05  8.847E-05
  1.612E+21  3.439E+01  1.109E-04  4.999E-01  1.139E-05  8.858E-05
  1.629E+21  3.425E+01  1.087E-04  4.999E-01  1.128E-05  8.870E-05
  1.647E+21  3.412E+01  1.065E-04  4.999E-01  1.117E-05  8.880E-05
  1.664E+21  3.401E+01  1.045E-04  4.999E-01  1.107E-05  8.890E-05
  1.681E+21  3.387E+01  1.025E-04  4.999E-01  1.097E-05  8.901E-05
  1.699E+21  3.374E+01  1.006E-04  4.999E-01  1.087E-05  8.911E-05
  1.716E+21  3.361E+01  9.881E-05  5.000E-01  1.078E-05  8.920E-05
  1.733E+21  3.348E+01  9.707E-05  5.000E-01  1.069E-05  8.929E-05
  1.750E+21  3.334E+01  9.541E-05  5.000E-01  1.060E-05  8.938E-05
  1.768E+21  3.324E+01  9.382E-05  5.000E-01  1.051E-05  8.947E-05
  1.785E+21  3.311E+01  9.232E-05  5.000E-01  1.042E-05  8.956E-05
  1.802E+21  3.295E+01  9.083E-05  5.000E-01  1.034E-05  8.964E-05
  1.820E+21  3.285E+01  8.943E-05  5.000E-01  1.026E-05  8.972E-05
  1.837E+21  3.269E+01  8.809E-05  5.000E-01  1.018E-05  8.980E-05
  1.854E+21  3.256E+01  8.681E-05  5.000E-01  1.010E-05  8.988E-05
  1.872E+21  3.244E+01  8.558E-05  5.000E-01  1.003E-05  8.996E-05
  1.889E+21  3.231E+01  8.440E-05  5.000E-01  9.949E-06  9.004E-05
  1.906E+21  3.218E+01  8.327E-05  5.000E-01  9.872E-06  9.011E-05
  2.286E+21  2.857E+01  6.742E-05  5.000E-01  9.225E-06  9.077E-05
  2.666E+21  2.580E+01  6.104E-05  5.000E-01  6.775E-06  9.322E-05
  3.046E+21  2.306E+01  5.849E-05  5.000E-01  4.865E-06  9.513E-05
  3.426E+21  2.049E+01  5.750E-05  5.000E-01  3.477E-06  9.652E-05
  3.806E+21  1.817E+01  5.712E-05  5.000E-01  2.488E-06  9.751E-05
  4.186E+21  1.613E+01  5.698E-05  5.000E-01  1.780E-06  9.822E-05
  4.566E+21  1.445E+01  5.694E-05  5.000E-01  1.269E-06  9.873E-05
  4.946E+21  1.312E+01  5.693E-05  5.000E-01  8.982E-07  9.910E-05
  5.326E+21  1.207E+01  5.693E-05  5.000E-01  6.306E-07  9.937E-05
  5.706E+21  1.133E+01  5.694E-05  5.000E-01  4.388E-07  9.956E-05
  6.086E+21  1.083E+01  5.694E-05  5.000E-01  3.031E-07  9.969E-05
  6.466E+21  1.050E+01  5.692E-05  5.000E-01  2.082E-07  9.979E-05
  6.846E+21  1.031E+01  5.687E-05  5.000E-01  1.425E-07  9.985E-05
  7.226E+21  1.018E+01  5.677E-05  5.000E-01  9.710E-08  9.990E-05
  7.606E+21  1.013E+01  5.660E-05  5.000E-01  6.601E-08  9.993E-05
  7.986E+21  1.009E+01  5.632E-05  5.000E-01  4.481E-08  9.995E-05
  8.366E+21  1.009E+01  5.589E-05  5.000E-01  3.051E-08  9.996E-05
  8.746E+21  1.009E+01  5.526E-05  5.000E-01  2.100E-08  9.997E-05
  9.126E+21  1.010E+01  5.440E-05  5.000E-01  1.478E-08  9.998E-05
  9.506E+21  1.014E+01  5.329E-05  5.000E-01  1.081E-08  9.998E-05
  9.886E+21  1.014E+01  5.202E-05  5.000E-01  8.316E-09  9.998E-05
  1.027E+22  1.014E+01  5.073E-05  5.000E-01  6.768E-09  9.998E-05
  1.065E+22  1.014E+01  4.954E-05  5.000E-01  5.806E-09  9.998E-05
  1.103E+22  1.014E+01  4.853E-05  5.000E-01  5.201E-09  9.998E-05
  1.141E+22  1.014E+01  4.773E-05  5.000E-01  4.814E-09  9.998E-05
  1.179E+22  1.013E+01  4.712E-05  5.000E-01  4.560E-09  9.998E-05
  1.217E+22  1.014E+01  4.667E-05  5.000E-01  4.393E-09  9.998E-05
  1.255E+22  1.015E+01  4.634E-05  5.000E-01  4.279E-09  9.998E-05
  1.293E+22  1.015E+01  4.610E-05  5.000E-01  4.202E-09  9.998E-05
  1.331E+22  1.015E+01  4.594E-05  5.000E-01  4.149E-09  9.998E-05
  1.369E+22  1.015E+01  4.583E-05  5.000E-01  4.112E-09  9.998E-05
  1.407E+22  1.017E+01  4.573E-05  5.000E-01  4.088E-09  9.998E-05
  1.445E+22  1.018E+01  4.567E-05  5.000E-01  4.071E-09  9.998E-05
  1.483E+22  1.018E+01  4.564E-05  5.000E-01  4.058E-09  9.998E-05
  1.521E+22  1.018E+01  4.561E-05  5.000E-01  4.050E-09  9.998E-05
  1.559E+22  1.019E+01  4.558E-05  5.000E-01  4.045E-09  9.998E-05
  1.597E+22  1.020E+01  4.557E-05  5.000E-01  4.041E-09  9.998E-05
  1.635E+22  1.022E+01  4.554E-05  5.000E-01  4.040E-09  9.998E-05
  1.673E+22  1.022E+01  4.553E-05  5.000E-01  4.038E-09  9.998E-05
  1.711E+22  1.022E+01  4.553E-05  5.000E-01  4.037E-09  9.998E-05
  1.749E+22  1.022E+01  4.553E-05  5.000E-01  4.036E-09  9.998E-05
  1.787E+22  1.023E+01  4.552E-05  5.000E-01  4.036E-09  9.998E-05
  1.825E+22  1.024E+01  4.551E-05  5.000E-01  4.036E-09  9.998E-05
  1.863E+22  1.025E+01  4.550E-05  5.000E-01  4.037E-09  9.998E-05
  1.901E+22  1.025E+01  4.550E-05  5.000E-01  4.036E-09  9.998E-05
