# NH	T	H	H2	C	CO 
  3.499E+20  3.515E+03  9.999E-01  1.702E-07  1.748E-09  1.154E-12
  3.672E+20  3.449E+03  9.999E-01  1.841E-07  1.793E-09  1.257E-12
  3.845E+20  3.384E+03  9.999E-01  1.990E-07  1.841E-09  1.367E-12
  4.018E+20  3.320E+03  9.999E-01  2.150E-07  1.891E-09  1.486E-12
  4.191E+20  3.262E+03  9.999E-01  2.317E-07  1.944E-09  1.611E-12
  4.364E+20  3.203E+03  9.999E-01  2.499E-07  2.000E-09  1.748E-12
  4.537E+20  3.148E+03  9.999E-01  2.693E-07  2.059E-09  1.894E-12
  4.710E+20  3.093E+03  9.999E-01  2.900E-07  2.121E-09  2.050E-12
  4.883E+20  3.042E+03  9.999E-01  3.118E-07  2.186E-09  2.217E-12
  5.055E+20  2.992E+03  1.000E+00  3.353E-07  2.255E-09  2.397E-12
  5.228E+20  2.945E+03  1.000E+00  3.604E-07  2.327E-09  2.589E-12
  5.401E+20  2.898E+03  1.000E+00  3.871E-07  2.402E-09  2.795E-12
  5.574E+20  2.853E+03  1.000E+00  4.157E-07  2.482E-09  3.016E-12
  5.747E+20  2.810E+03  1.000E+00  4.458E-07  2.565E-09  3.251E-12
  5.920E+20  2.770E+03  1.000E+00  4.781E-07  2.653E-09  3.504E-12
  6.093E+20  2.731E+03  1.000E+00  5.125E-07  2.745E-09  3.775E-12
  6.266E+20  2.694E+03  1.000E+00  5.489E-07  2.840E-09  4.064E-12
  6.439E+20  2.658E+03  1.000E+00  5.880E-07  2.942E-09  4.375E-12
  6.611E+20  2.627E+03  1.000E+00  6.290E-07  3.046E-09  4.707E-12
  6.784E+20  2.590E+03  1.000E+00  6.748E-07  3.159E-09  5.066E-12
  6.957E+20  2.559E+03  1.000E+00  7.218E-07  3.275E-09  5.448E-12
  7.130E+20  2.529E+03  1.000E+00  7.726E-07  3.397E-09  5.859E-12
  7.303E+20  2.499E+03  1.000E+00  8.273E-07  3.524E-09  6.301E-12
  7.476E+20  2.472E+03  1.000E+00  8.856E-07  3.658E-09  6.776E-12
  7.649E+20  2.444E+03  1.000E+00  9.482E-07  3.799E-09  7.286E-12
  7.822E+20  2.419E+03  1.000E+00  1.015E-06  3.945E-09  7.833E-12
  7.995E+20  2.394E+03  1.000E+00  1.087E-06  4.099E-09  8.422E-12
  8.168E+20  2.372E+03  1.000E+00  1.164E-06  4.259E-09  9.057E-12
  8.340E+20  2.349E+03  1.000E+00  1.246E-06  4.427E-09  9.740E-12
  8.513E+20  2.327E+03  1.000E+00  1.336E-06  4.604E-09  1.048E-11
  8.686E+20  2.307E+03  1.000E+00  1.431E-06  4.787E-09  1.127E-11
  8.859E+20  2.287E+03  1.000E+00  1.535E-06  4.980E-09  1.213E-11
  9.032E+20  2.267E+03  1.000E+00  1.648E-06  5.183E-09  1.305E-11
  9.205E+20  2.250E+03  1.000E+00  1.770E-06  5.394E-09  1.405E-11
  9.378E+20  2.232E+03  1.000E+00  1.902E-06  5.615E-09  1.514E-11
  9.551E+20  2.216E+03  1.000E+00  2.044E-06  5.845E-09  1.631E-11
  9.724E+20  2.200E+03  1.000E+00  2.200E-06  6.086E-09  1.758E-11
  9.897E+20  2.185E+03  1.000E+00  2.369E-06  6.338E-09  1.896E-11
  1.007E+21  2.169E+03  1.000E+00  2.556E-06  6.603E-09  2.046E-11
  1.024E+21  2.157E+03  1.000E+00  2.755E-06  6.877E-09  2.209E-11
  1.042E+21  2.140E+03  1.000E+00  2.983E-06  7.169E-09  2.387E-11
  1.059E+21  2.129E+03  1.000E+00  3.224E-06  7.469E-09  2.581E-11
  1.076E+21  2.117E+03  1.000E+00  3.491E-06  7.783E-09  2.793E-11
  1.093E+21  2.102E+03  1.000E+00  3.793E-06  8.116E-09  3.025E-11
  1.111E+21  2.090E+03  1.000E+00  4.120E-06  8.461E-09  3.279E-11
  1.128E+21  2.079E+03  1.000E+00  4.483E-06  8.822E-09  3.558E-11
  1.145E+21  2.067E+03  1.000E+00  4.887E-06  9.199E-09  3.866E-11
  1.163E+21  2.056E+03  1.000E+00  5.335E-06  9.594E-09  4.204E-11
  1.180E+21  2.046E+03  1.000E+00  5.833E-06  1.000E-08  4.578E-11
  1.197E+21  2.035E+03  1.000E+00  6.388E-06  1.044E-08  4.989E-11
  1.214E+21  2.025E+03  1.000E+00  7.010E-06  1.089E-08  5.447E-11
  1.232E+21  2.016E+03  1.000E+00  7.701E-06  1.136E-08  5.954E-11
  1.249E+21  2.006E+03  1.000E+00  8.476E-06  1.185E-08  6.518E-11
  1.266E+21  1.998E+03  1.000E+00  9.325E-06  1.236E-08  7.145E-11
  1.284E+21  1.989E+03  1.000E+00  1.030E-05  1.290E-08  7.844E-11
  1.301E+21  1.981E+03  1.000E+00  1.137E-05  1.346E-08  8.627E-11
  1.318E+21  1.972E+03  1.000E+00  1.259E-05  1.405E-08  9.501E-11
  1.335E+21  1.964E+03  1.000E+00  1.393E-05  1.466E-08  1.048E-10
  1.353E+21  1.956E+03  1.000E+00  1.545E-05  1.530E-08  1.159E-10
  1.370E+21  1.948E+03  1.000E+00  1.716E-05  1.598E-08  1.283E-10
  1.387E+21  1.941E+03  1.000E+00  1.909E-05  1.668E-08  1.425E-10
  1.405E+21  1.932E+03  9.999E-01  2.133E-05  1.742E-08  1.585E-10
  1.422E+21  1.927E+03  9.999E-01  2.370E-05  1.819E-08  1.767E-10
  1.439E+21  1.916E+03  9.999E-01  2.658E-05  1.900E-08  1.973E-10
  1.456E+21  1.912E+03  9.999E-01  2.965E-05  1.984E-08  2.211E-10
  1.474E+21  1.901E+03  9.999E-01  3.337E-05  2.074E-08  2.482E-10
  1.491E+21  1.892E+03  9.999E-01  3.761E-05  2.168E-08  2.796E-10
  1.508E+21  1.888E+03  9.999E-01  4.208E-05  2.265E-08  3.155E-10
  1.526E+21  1.878E+03  9.999E-01  4.759E-05  2.370E-08  3.568E-10
  1.543E+21  1.867E+03  9.999E-01  5.391E-05  2.479E-08  4.046E-10
  1.560E+21  1.857E+03  9.999E-01  6.116E-05  2.595E-08  4.601E-10
  1.578E+21  1.847E+03  9.999E-01  6.948E-05  2.717E-08  5.244E-10
  1.595E+21  1.836E+03  9.998E-01  7.903E-05  2.846E-08  5.991E-10
  1.612E+21  1.826E+03  9.998E-01  9.001E-05  2.981E-08  6.860E-10
  1.629E+21  1.816E+03  9.998E-01  1.026E-04  3.125E-08  7.871E-10
  1.647E+21  1.806E+03  9.998E-01  1.171E-04  3.278E-08  9.050E-10
  1.664E+21  1.785E+03  9.997E-01  1.367E-04  3.446E-08  1.045E-09
  1.681E+21  1.775E+03  9.997E-01  1.565E-04  3.619E-08  1.207E-09
  1.699E+21  1.754E+03  9.996E-01  1.836E-04  3.811E-08  1.401E-09
  1.716E+21  1.733E+03  9.996E-01  2.161E-04  4.017E-08  1.643E-09
  1.733E+21  1.713E+03  9.995E-01  2.550E-04  4.240E-08  1.933E-09
  1.750E+21  1.693E+03  9.994E-01  3.018E-04  4.480E-08  2.284E-09
  1.768E+21  1.662E+03  9.993E-01  3.679E-04  4.752E-08  2.720E-09
  1.785E+21  1.629E+03  9.991E-01  4.543E-04  5.055E-08  3.263E-09
  1.802E+21  1.593E+03  9.988E-01  5.720E-04  5.399E-08  3.955E-09
  1.820E+21  1.552E+03  9.985E-01  7.353E-04  5.792E-08  4.820E-09
  1.837E+21  1.503E+03  9.980E-01  9.842E-04  6.262E-08  5.976E-09
  1.854E+21  1.444E+03  9.972E-01  1.381E-03  6.836E-08  7.505E-09
  1.871E+21  1.382E+03  9.960E-01  2.001E-03  7.534E-08  9.529E-09
  1.889E+21  1.313E+03  9.939E-01  3.044E-03  8.423E-08  1.229E-08
  1.906E+21  1.248E+03  9.906E-01  4.690E-03  9.534E-08  1.597E-08
  2.286E+21  6.789E+02  5.914E-01  2.043E-01  8.711E-07  6.148E-08
  2.666E+21  5.694E+02  2.861E-01  3.569E-01  2.133E-06  1.426E-07
  3.046E+21  5.194E+02  1.300E-01  4.350E-01  3.832E-06  3.210E-07
  3.426E+21  4.793E+02  5.631E-02  4.718E-01  6.148E-06  6.362E-07
  3.806E+21  4.368E+02  2.273E-02  4.886E-01  1.021E-05  1.040E-06
  4.186E+21  3.868E+02  8.605E-03  4.957E-01  1.874E-05  1.251E-06
  4.566E+21  3.272E+02  3.183E-03  4.984E-01  3.487E-05  1.110E-06
  4.946E+21  2.605E+02  1.302E-03  4.993E-01  5.627E-05  1.351E-06
  5.326E+21  2.001E+02  5.684E-04  4.997E-01  7.328E-05  2.582E-06
  5.706E+21  1.596E+02  2.489E-04  4.999E-01  8.002E-05  5.411E-06
  6.086E+21  1.363E+02  1.128E-04  4.999E-01  7.797E-05  1.088E-05
  6.466E+21  1.203E+02  5.729E-05  5.000E-01  7.041E-05  1.933E-05
  6.846E+21  1.075E+02  3.464E-05  5.000E-01  6.322E-05  2.672E-05
  7.226E+21  9.712E+01  2.517E-05  5.000E-01  5.975E-05  3.023E-05
  7.606E+21  8.821E+01  2.103E-05  5.000E-01  5.629E-05  3.371E-05
  7.986E+21  8.038E+01  1.925E-05  5.000E-01  5.088E-05  3.911E-05
  8.366E+21  7.381E+01  1.855E-05  5.000E-01  4.431E-05  4.569E-05
  8.746E+21  6.845E+01  1.833E-05  5.000E-01  3.778E-05  5.222E-05
  9.126E+21  6.415E+01  1.829E-05  5.000E-01  3.189E-05  5.811E-05
  9.506E+21  6.057E+01  1.832E-05  5.000E-01  2.672E-05  6.328E-05
  9.886E+21  5.766E+01  1.835E-05  5.000E-01  2.216E-05  6.784E-05
  1.027E+22  5.526E+01  1.836E-05  5.000E-01  1.809E-05  7.190E-05
  1.065E+22  5.334E+01  1.834E-05  5.000E-01  1.448E-05  7.551E-05
  1.103E+22  5.183E+01  1.829E-05  5.000E-01  1.133E-05  7.867E-05
  1.141E+22  5.069E+01  1.821E-05  5.000E-01  8.645E-06  8.135E-05
  1.179E+22  4.989E+01  1.812E-05  5.000E-01  6.442E-06  8.356E-05
  1.217E+22  4.934E+01  1.803E-05  5.000E-01  4.701E-06  8.530E-05
  1.255E+22  4.899E+01  1.796E-05  5.000E-01  3.372E-06  8.663E-05
  1.293E+22  4.872E+01  1.791E-05  5.000E-01  2.387E-06  8.761E-05
  1.331E+22  4.857E+01  1.789E-05  5.000E-01  1.673E-06  8.833E-05
  1.369E+22  4.845E+01  1.787E-05  5.000E-01  1.164E-06  8.884E-05
  1.407E+22  4.834E+01  1.788E-05  5.000E-01  8.049E-07  8.919E-05
  1.445E+22  4.819E+01  1.790E-05  5.000E-01  5.537E-07  8.944E-05
  1.483E+22  4.796E+01  1.793E-05  5.000E-01  3.790E-07  8.962E-05
  1.521E+22  4.762E+01  1.799E-05  5.000E-01  2.579E-07  8.974E-05
  1.559E+22  4.721E+01  1.805E-05  5.000E-01  1.743E-07  8.982E-05
  1.597E+22  4.676E+01  1.812E-05  5.000E-01  1.167E-07  8.988E-05
  1.635E+22  4.632E+01  1.818E-05  5.000E-01  7.722E-08  8.992E-05
  1.673E+22  4.592E+01  1.822E-05  5.000E-01  5.037E-08  8.994E-05
  1.711E+22  4.567E+01  1.822E-05  5.000E-01  3.236E-08  8.996E-05
  1.749E+22  4.559E+01  1.817E-05  5.000E-01  2.048E-08  8.997E-05
  1.787E+22  4.572E+01  1.804E-05  5.000E-01  1.282E-08  8.998E-05
  1.825E+22  4.610E+01  1.779E-05  5.000E-01  7.999E-09  8.998E-05
  1.863E+22  4.673E+01  1.740E-05  5.000E-01  5.046E-09  8.998E-05
  1.901E+22  4.760E+01  1.684E-05  5.000E-01  3.288E-09  8.998E-05
