     200   number of z grid-points
           5          14   important heating & cooling processes
      32   number of CO lines
        N<H>       Tdust        Tgas           H          H2          e-           O          C+           C          CO          CH         CH4          OH         H2O
 3.43585E-18 3.95233E-22 3.00954E-18 2.23719E-16 2.95242E-19 8.95450E-18 6.40773E-40 1.22432E-17 6.67943E-20 1.95393E-16 7.97063E-19 7.31808E-21 1.21003E-18 9.44999E-18 2.27564E-19 3.73987E-20 5.34699E-23 6.26131E-23 3.34590E-21
 3.65747E-18 4.01141E-22 3.23429E-18 1.95576E-16 3.44770E-19 8.31929E-18 6.74725E-42 1.10566E-17 7.98242E-20 1.69734E-16 6.75345E-19 3.01077E-21 1.40590E-18 9.22221E-18 1.68931E-19 3.89658E-20 4.09639E-23 9.63909E-24 2.45570E-21
 3.87541E-18 4.08048E-22 3.45634E-18 1.69568E-16 4.07860E-19 7.73363E-18 5.46506E-44 9.91927E-18 1.00246E-19 1.46059E-16 5.62433E-19 1.16172E-21 1.69584E-18 9.19033E-18 1.21815E-19 4.09297E-20 3.16248E-23 1.32282E-24 1.75587E-21
 4.08845E-18 4.16210E-22 3.67471E-18 1.45749E-16 4.90454E-19 7.18479E-18 0.00000E+00 8.83391E-18 1.32789E-19 1.23903E-16 4.58702E-19 4.12673E-22 2.13214E-18 9.32963E-18 8.49188E-20 4.34747E-20 2.44622E-23 1.55184E-25 1.22410E-21
 4.28949E-18 4.25873E-22 3.88263E-18 1.24091E-16 5.99637E-19 6.67138E-18 0.00000E+00 7.80096E-18 1.87491E-19 1.03439E-16 3.62269E-19 1.33124E-22 2.82261E-18 9.67442E-18 5.68973E-20 4.69258E-20 1.89239E-23 1.54029E-26 8.27055E-22
 4.47481E-18 4.37304E-22 4.07675E-18 1.04579E-16 7.44826E-19 6.18436E-18 0.00000E+00 6.81915E-18 2.83242E-19 8.43888E-17 2.76056E-19 3.81128E-23 3.92160E-18 1.02356E-17 3.64053E-20 5.18240E-20 1.46426E-23 1.22484E-27 5.36171E-22
 4.64271E-18 4.50713E-22 4.25562E-18 8.72257E-17 9.36128E-19 5.71335E-18 0.00000E+00 5.88621E-18 4.54650E-19 6.65448E-17 2.02328E-19 9.33951E-24 5.61931E-18 1.09787E-17 2.21427E-20 5.90417E-20 1.13578E-23 7.12211E-29 3.32691E-22
 4.79561E-18 4.66208E-22 4.42187E-18 7.20903E-17 1.18235E-18 5.24538E-18 0.00000E+00 5.00305E-18 7.55768E-19 4.99331E-17 1.42347E-19 1.84528E-24 7.97424E-18 1.17672E-17 1.28454E-20 6.98203E-20 8.85435E-24 2.58634E-30 1.98423E-22
 4.93564E-18 4.83668E-22 4.57769E-18 5.92646E-17 1.48504E-18 4.77364E-18 0.00000E+00 4.18485E-18 1.23884E-18 3.53155E-17 9.87214E-20 2.81253E-25 1.06973E-17 1.23490E-17 7.23863E-21 8.51281E-20 6.94525E-24 4.86154E-32 1.15891E-22
 5.11081E-18 5.02750E-22 4.76981E-18 4.90090E-17 1.83596E-18 4.24973E-18 0.00000E+00 3.47026E-18 1.78136E-18 2.55657E-17 7.07081E-20 2.59871E-26 1.18164E-17 1.22517E-17 4.22440E-21 9.95880E-20 5.43157E-24 2.20168E-34 7.09120E-23
 5.27620E-18 5.22943E-22 4.95423E-18 4.06820E-17 2.21294E-18 3.73044E-18 0.00000E+00 2.84487E-18 2.35463E-18 1.94896E-17 5.23640E-20 1.50321E-27 1.13654E-17 1.18319E-17 2.53303E-21 1.11676E-19 4.23556E-24 2.62304E-37 4.48558E-23
 5.37991E-18 5.43925E-22 5.07974E-18 3.37545E-17 2.59366E-18 3.25758E-18 0.00000E+00 2.28868E-18 2.92634E-18 1.54136E-17 3.91258E-20 5.80982E-29 1.01326E-17 1.13677E-17 1.52498E-21 1.23080E-19 3.29471E-24 1.04569E-40 2.87609E-23
 5.39288E-18 5.65216E-22 5.11684E-18 2.79763E-17 2.95107E-18 2.84574E-18 0.00000E+00 1.80716E-18 3.28914E-18 1.25592E-17 2.95924E-20 1.62100E-30 8.68344E-18 1.09068E-17 9.11232E-22 1.35817E-19 2.58096E-24 1.68156E-44 1.89563E-23
 5.30000E-18 5.86081E-22 5.04920E-18 2.31876E-17 3.25422E-18 2.50496E-18 0.00000E+00 1.41277E-18 3.26807E-18 1.05047E-17 2.23669E-20 3.84710E-32 7.41397E-18 1.04334E-17 5.35393E-22 1.53327E-19 2.05336E-24 0.00000E+00 1.24978E-23
 5.10863E-18 6.05909E-22 4.88281E-18 1.92555E-17 3.48112E-18 2.23367E-18 0.00000E+00 1.10611E-18 2.92701E-18 8.99322E-18 1.70267E-20 9.53911E-34 6.41616E-18 9.89641E-18 3.08724E-22 1.78162E-19 1.66137E-24 0.00000E+00 8.29505E-24
 4.84420E-18 6.24473E-22 4.64227E-18 1.60344E-17 3.62499E-18 2.01721E-18 0.00000E+00 8.72712E-19 2.45661E-18 7.82082E-18 1.30610E-20 2.65790E-35 5.61356E-18 9.26493E-18 1.74728E-22 2.10913E-19 1.37242E-24 0.00000E+00 5.57565E-24
 4.53034E-18 6.41724E-22 4.35078E-18 1.33910E-17 3.68753E-18 1.84309E-18 0.00000E+00 6.99268E-19 1.98740E-18 6.87181E-18 1.01768E-20 8.74266E-37 4.94623E-18 8.54529E-18 9.70047E-23 2.52050E-19 1.14977E-24 0.00000E+00 3.86551E-24
 4.18882E-18 6.57693E-22 4.02997E-18 1.12113E-17 3.67588E-18 1.69935E-18 0.00000E+00 5.71229E-19 1.58230E-18 6.06745E-18 8.00582E-21 3.28074E-38 4.36324E-18 7.77175E-18 5.25503E-23 3.00778E-19 9.69939E-25 0.00000E+00 2.71949E-24
 3.83571E-18 6.72421E-22 3.69585E-18 9.40403E-18 3.59959E-18 1.57772E-18 0.00000E+00 4.71525E-19 1.25539E-18 5.36580E-18 6.39262E-21 1.36246E-39 3.83743E-18 6.98322E-18 2.80744E-23 3.56950E-19 8.23370E-25 0.00000E+00 1.94039E-24
 3.48276E-18 6.85951E-22 3.36022E-18 7.89803E-18 3.46954E-18 1.47221E-18 0.00000E+00 3.92242E-19 9.93701E-19 4.74228E-18 5.15356E-21 5.96463E-41 3.34889E-18 6.21090E-18 1.41798E-23 4.20267E-19 7.00586E-25 0.00000E+00 1.41004E-24
 3.13855E-18 6.98335E-22 3.03173E-18 6.63793E-18 3.29711E-18 1.37799E-18 0.00000E+00 3.27931E-19 7.85029E-19 4.18039E-18 4.17347E-21 2.56858E-42 2.89570E-18 5.47463E-18 4.35581E-24 4.89524E-19 5.95505E-25 0.00000E+00 1.03757E-24
 2.80902E-18 7.09621E-22 2.71640E-18 5.58014E-18 3.09335E-18 1.29127E-18 0.00000E+00 2.74832E-19 6.17854E-19 3.66951E-18 3.39163E-21 1.00893E-43 2.47769E-18 4.78387E-18 5.56806E-25 5.62027E-19 5.05136E-25 0.00000E+00 7.67786E-25
 2.49785E-18 7.19851E-22 2.41798E-18 4.68978E-18 2.86832E-18 1.20997E-18 0.00000E+00 2.30355E-19 4.83579E-19 3.20549E-18 2.76835E-21 2.80260E-45 2.09574E-18 4.14389E-18 1.77554E-25 6.34007E-19 4.27666E-25 0.00000E+00 5.69738E-25
 2.20744E-18 7.29069E-22 2.13896E-18 3.93886E-18 2.63103E-18 1.13271E-18 0.00000E+00 1.92682E-19 3.76041E-19 2.78461E-18 2.24984E-21 0.00000E+00 1.75210E-18 3.55673E-18 7.39585E-26 7.00223E-19 3.59563E-25 0.00000E+00 4.22697E-25
 1.93913E-18 7.37318E-22 1.88065E-18 3.30453E-18 2.38922E-18 1.05906E-18 0.00000E+00 1.60508E-19 2.90266E-19 2.40557E-18 1.81612E-21 0.00000E+00 1.44851E-18 3.01983E-18 3.09049E-26 7.55107E-19 3.00395E-25 0.00000E+00 3.13208E-25
 1.69356E-18 7.44646E-22 1.64393E-18 2.76819E-18 2.14942E-18 9.89170E-19 0.00000E+00 1.32913E-19 2.22535E-19 2.06762E-18 1.46036E-21 0.00000E+00 1.19342E-18 2.52837E-18 1.22849E-26 7.93045E-19 2.52968E-25 0.00000E+00 2.33496E-25
 1.47108E-18 7.51113E-22 1.42916E-18 2.31531E-18 1.91720E-18 9.22092E-19 0.00000E+00 1.09314E-19 1.69242E-19 1.76730E-18 1.16418E-21 0.00000E+00 9.76761E-19 2.09604E-18 4.53540E-27 8.05701E-19 2.10897E-25 0.00000E+00 1.72543E-25
 1.27185E-18 7.56778E-22 1.23662E-18 1.93317E-18 1.69709E-18 8.55826E-19 0.00000E+00 8.89874E-20 1.26858E-19 1.50083E-18 9.10661E-22 0.00000E+00 7.95564E-19 1.73195E-18 1.56662E-27 7.90979E-19 1.74269E-25 0.00000E+00 1.25552E-25
 1.09460E-18 7.61701E-22 1.06513E-18 1.61128E-18 1.49180E-18 7.92688E-19 0.00000E+00 7.17329E-20 9.43428E-20 1.26887E-18 7.02090E-22 0.00000E+00 6.50040E-19 1.42968E-18 5.04179E-28 7.43510E-19 1.42816E-25 0.00000E+00 8.99931E-26
 9.37741E-19 7.65955E-22 9.13135E-19 1.34060E-18 1.30276E-18 7.35118E-19 0.00000E+00 5.73322E-20 7.03266E-20 1.06974E-18 5.37940E-22 0.00000E+00 5.33353E-19 1.17598E-18 1.50683E-28 6.71674E-19 1.16524E-25 0.00000E+00 6.37883E-26
 8.00065E-19 7.69614E-22 7.79532E-19 1.11386E-18 1.13109E-18 6.83472E-19 0.00000E+00 4.55343E-20 5.27739E-20 8.99971E-19 4.08956E-22 0.00000E+00 4.39138E-19 9.65087E-19 4.16624E-29 5.83980E-19 9.45273E-26 0.00000E+00 4.48506E-26
 6.80257E-19 7.72744E-22 6.63126E-19 9.25209E-19 9.77257E-19 6.38436E-19 0.00000E+00 3.62426E-20 4.01087E-20 7.56662E-19 3.11624E-22 0.00000E+00 3.63256E-19 7.89671E-19 1.06628E-29 4.89975E-19 7.58540E-26 0.00000E+00 3.15417E-26
 5.76629E-19 7.75415E-22 5.62342E-19 7.68491E-19 8.40725E-19 5.99192E-19 0.00000E+00 2.89999E-20 3.08890E-20 6.35817E-19 2.40352E-22 0.00000E+00 3.00849E-19 6.43039E-19 2.51346E-30 3.98827E-19 6.06302E-26 0.00000E+00 2.26495E-26
 4.87438E-19 7.77693E-22 4.75540E-19 6.38295E-19 7.20464E-19 5.63525E-19 0.00000E+00 2.33484E-20 2.39276E-20 5.33333E-19 1.85734E-22 0.00000E+00 2.48786E-19 5.20113E-19 5.41830E-31 3.15664E-19 4.81302E-26 0.00000E+00 1.62726E-26
 4.10954E-19 7.79632E-22 4.01061E-19 5.30030E-19 6.15173E-19 5.30164E-19 0.00000E+00 1.89015E-20 1.85543E-20 4.46191E-19 1.43283E-22 0.00000E+00 2.04812E-19 4.16889E-19 1.06047E-31 2.43611E-19 3.79898E-26 0.00000E+00 1.16346E-26
 3.45573E-19 7.81280E-22 3.37360E-19 4.39907E-19 5.23464E-19 4.98235E-19 0.00000E+00 1.53596E-20 1.43459E-20 3.72053E-19 1.09917E-22 0.00000E+00 1.67416E-19 3.30378E-19 1.87612E-32 1.83627E-19 2.98409E-26 0.00000E+00 8.25434E-27
 2.89849E-19 7.82678E-22 2.83043E-19 3.64830E-19 4.43960E-19 4.67021E-19 0.00000E+00 1.25033E-20 1.10147E-20 3.09033E-19 8.39630E-23 0.00000E+00 1.35506E-19 2.58174E-19 2.99665E-33 1.35120E-19 2.34641E-26 0.00000E+00 5.78896E-27
 2.42499E-19 7.83861E-22 2.36871E-19 3.02270E-19 3.75343E-19 4.35865E-19 0.00000E+00 1.01675E-20 8.35849E-21 2.55575E-19 6.30464E-23 0.00000E+00 1.08268E-19 1.98238E-19 4.24696E-34 9.67321E-20 1.83818E-26 0.00000E+00 3.99335E-27
 2.02387E-19 7.84859E-22 1.97741E-19 2.50155E-19 3.16373E-19 4.04760E-19 0.00000E+00 8.23948E-21 6.26100E-21 2.10478E-19 4.63023E-23 0.00000E+00 8.50749E-20 1.49234E-19 5.09649E-35 6.71667E-20 1.43457E-26 0.00000E+00 2.69946E-27
 1.68515E-19 7.85698E-22 1.64686E-19 2.06771E-19 2.65905E-19 3.73412E-19 0.00000E+00 6.63027E-21 4.61271E-21 1.72679E-19 3.31077E-23 0.00000E+00 6.56151E-20 1.09718E-19 5.12962E-36 4.49752E-20 1.11913E-26 0.00000E+00 1.77731E-27
 1.40004E-19 7.86402E-22 1.36855E-19 1.70694E-19 2.22887E-19 3.41640E-19 0.00000E+00 5.27403E-21 3.33006E-21 1.41211E-19 2.28377E-23 0.00000E+00 4.94337E-20 7.83805E-20 4.34278E-37 2.87744E-20 8.73976E-27 0.00000E+00 1.13094E-27
 1.16083E-19 7.86990E-22 1.13497E-19 1.40731E-19 1.86359E-19 3.09483E-19 0.00000E+00 4.12469E-21 2.34916E-21 1.15226E-19 1.49348E-23 0.00000E+00 3.62120E-20 5.41092E-20 3.04456E-38 1.76871E-20 6.80474E-27 0.00000E+00 6.89196E-28
 9.60732E-20 7.87479E-22 9.39522E-20 1.15883E-19 1.55454E-19 2.77363E-19 0.00000E+00 3.15414E-21 1.61932E-21 9.39408E-20 9.21440E-24 0.00000E+00 2.57380E-20 3.59464E-20 1.73861E-39 1.02222E-20 5.31970E-27 0.00000E+00 3.98604E-28
 7.93819E-20 7.87886E-22 7.76431E-20 9.53054E-20 1.29395E-19 2.45679E-19 0.00000E+00 2.34193E-21 1.09030E-21 7.65550E-20 5.25051E-24 0.00000E+00 1.78010E-20 2.28679E-20 7.94410E-41 5.46392E-21 4.15973E-27 0.00000E+00 2.16909E-28
 6.54947E-20 7.88223E-22 6.40710E-20 7.82885E-20 1.07487E-19 2.14811E-19 0.00000E+00 1.67320E-21 7.16508E-22 6.24964E-20 2.71466E-24 0.00000E+00 1.18568E-20 1.38230E-20 2.84884E-42 2.64894E-21 3.26778E-27 0.00000E+00 1.11779E-28
 5.39694E-20 7.88502E-22 5.28045E-20 6.42481E-20 8.91280E-20 1.85501E-19 0.00000E+00 1.13999E-21 4.61250E-22 5.10844E-20 1.24804E-24 0.00000E+00 7.60592E-21 7.96411E-21 7.84727E-44 1.14375E-21 2.55534E-27 0.00000E+00 5.24229E-29
 4.44144E-20 7.88734E-22 3.96192E-20 5.26668E-20 7.37707E-20 1.58389E-19 0.00000E+00 7.35162E-22 2.92048E-22 3.79505E-20 5.02503E-25 0.00000E+00 4.71084E-21 4.36632E-21 1.40130E-45 4.32690E-22 2.00402E-27 0.00000E+00 2.22738E-29
 3.65011E-20 7.88927E-22 2.44650E-20 4.31164E-20 6.09454E-20 1.33898E-19 0.00000E+00 4.45434E-22 1.82507E-22 2.29465E-20 1.72247E-25 0.00000E+00 2.82808E-21 2.27486E-21 0.00000E+00 1.40905E-22 1.57469E-27 0.00000E+00 8.51084E-30
 2.99550E-20 7.89088E-22 2.01836E-20 3.52480E-20 5.02534E-20 1.12255E-19 0.00000E+00 2.51710E-22 1.12934E-22 1.88547E-20 4.96101E-26 0.00000E+00 1.65451E-21 1.12894E-21 0.00000E+00 3.87989E-23 1.25056E-27 0.00000E+00 2.82271E-30
 2.45458E-20 7.89224E-22 1.81140E-20 2.87708E-20 4.13543E-20 9.34524E-20 0.00000E+00 1.31586E-22 6.93278E-23 1.69800E-20 1.16755E-26 0.00000E+00 9.47703E-22 5.34910E-22 0.00000E+00 8.84250E-24 1.00152E-27 0.00000E+00 8.00317E-31
 2.00805E-20 7.89338E-22 1.62397E-20 2.34437E-20 3.39587E-20 7.73970E-20 0.00000E+00 6.32345E-23 4.23290E-23 1.52861E-20 2.19714E-27 0.00000E+00 5.34165E-22 2.43015E-22 0.00000E+00 1.63725E-24 8.08418E-28 0.00000E+00 1.99499E-31
 1.63990E-20 7.89435E-22 9.42524E-21 1.90669E-20 2.78223E-20 6.38343E-20 0.00000E+00 2.77005E-23 2.57278E-23 8.63035E-21 3.24422E-28 0.00000E+00 2.96582E-22 1.06050E-22 0.00000E+00 2.40476E-25 6.61950E-28 0.00000E+00 4.09371E-32
 1.33682E-20 7.89518E-22 2.02316E-21 1.54751E-20 2.27394E-20 5.24404E-20 0.00000E+00 1.09280E-23 1.55583E-23 1.36431E-21 3.62961E-29 0.00000E+00 1.61689E-22 4.43918E-23 0.00000E+00 2.70901E-26 5.49275E-28 0.00000E+00 6.76592E-33
 1.08771E-20 7.89588E-22 7.07094E-22 1.25315E-20 1.85368E-20 4.29485E-20 0.00000E+00 3.84324E-24 9.37176E-24 1.63649E-22 2.98785E-30 0.00000E+00 8.63289E-23 1.78245E-23 0.00000E+00 2.27543E-27 4.60756E-28 0.00000E+00 8.87361E-34
 8.83337E-21 7.89648E-22 4.60835E-22 1.01230E-20 1.50694E-20 3.50810E-20 0.00000E+00 1.18958E-24 5.62603E-24 1.45247E-23 1.75772E-31 0.00000E+00 4.50570E-23 6.84194E-24 0.00000E+00 1.37724E-28 3.91449E-28 0.00000E+00 9.30450E-35
 7.16016E-21 7.89699E-22 3.65996E-22 8.15597E-21 1.22153E-20 2.85889E-20 0.00000E+00 3.19775E-25 3.36858E-24 9.27649E-25 7.17849E-33 0.00000E+00 2.30308E-23 2.49725E-24 0.00000E+00 5.80516E-30 3.37308E-28 0.00000E+00 7.29105E-36
 5.79321E-21 7.89744E-22 2.97628E-22 6.55283E-21 9.87211E-21 2.32424E-20 0.00000E+00 7.34204E-26 2.01206E-24 4.11635E-26 1.94600E-34 0.00000E+00 1.15758E-23 8.58122E-25 0.00000E+00 1.63355E-31 2.92582E-28 0.00000E+00 4.14781E-37
 4.67882E-21 7.89781E-22 2.41889E-22 5.24937E-21 7.95393E-21 1.88774E-20 0.00000E+00 1.43215E-26 1.20285E-24 1.25645E-27 3.46207E-36 0.00000E+00 5.76516E-24 2.76248E-25 0.00000E+00 3.02649E-33 2.54012E-28 0.00000E+00 1.78662E-38
 3.77243E-21 7.89814E-22 1.96118E-22 4.19241E-21 6.38853E-21 1.53179E-20 0.00000E+00 2.34610E-27 7.20388E-25 2.56665E-29 3.95657E-38 0.00000E+00 2.84766E-24 8.24045E-26 0.00000E+00 3.57998E-35 2.20119E-28 0.00000E+00 5.35440E-40
 3.03701E-21 7.89842E-22 1.58666E-22 3.33791E-21 5.11529E-21 1.24254E-20 0.00000E+00 3.21586E-28 4.33137E-25 3.46759E-31 2.84756E-40 0.00000E+00 1.39280E-24 2.25940E-26 0.00000E+00 2.66703E-37 1.85113E-28 0.00000E+00 1.10829E-41
 2.44188E-21 7.89866E-22 1.28139E-22 2.64935E-21 4.08326E-21 1.00885E-20 0.00000E+00 3.72095E-29 2.62341E-25 3.14149E-33 1.31302E-42 0.00000E+00 6.73968E-25 5.67936E-27 0.00000E+00 1.27068E-39 1.45096E-28 0.00000E+00 1.61149E-43
 1.96174E-21 7.89886E-22 1.03354E-22 2.09623E-21 3.24940E-21 8.19812E-21 0.00000E+00 3.63401E-30 1.60236E-25 1.90328E-35 4.20390E-45 0.00000E+00 3.21576E-25 1.30164E-27 0.00000E+00 3.86058E-42 9.97779E-29 0.00000E+00 1.40130E-45
 1.57558E-21 7.89903E-22 8.33107E-23 1.65289E-21 2.57707E-21 6.67735E-21 0.00000E+00 3.04269E-31 9.90685E-26 8.09801E-38 0.00000E+00 0.00000E+00 1.51186E-25 2.75529E-28 0.00000E+00 8.40779E-45 5.49025E-29 0.00000E+00 0.00000E+00
 1.26609E-21 7.89918E-22 6.71690E-23 1.29823E-21 2.03593E-21 5.45660E-21 0.00000E+00 2.21779E-32 6.21723E-26 2.56327E-40 0.00000E+00 0.00000E+00 6.98902E-26 5.48867E-29 0.00000E+00 0.00000E+00 2.34838E-29 0.00000E+00 0.00000E+00
 1.01910E-21 7.89930E-22 5.42307E-23 1.01556E-21 1.60186E-21 4.47969E-21 0.00000E+00 1.45882E-33 3.97285E-26 6.89439E-43 0.00000E+00 0.00000E+00 3.19372E-26 1.05173E-29 0.00000E+00 0.00000E+00 8.60162E-30 0.00000E+00 0.00000E+00
 8.22886E-22 7.89941E-22 4.39133E-23 7.91380E-22 1.25537E-21 3.70354E-21 0.00000E+00 9.25059E-35 2.59631E-26 9.80909E-45 0.00000E+00 0.00000E+00 1.46498E-26 2.00008E-30 0.00000E+00 0.00000E+00 2.92324E-30 0.00000E+00 0.00000E+00
 6.67701E-22 7.89949E-22 3.57256E-23 6.14435E-22 9.80059E-22 3.08771E-21 0.00000E+00 5.99317E-36 1.73917E-26 1.40130E-45 0.00000E+00 0.00000E+00 6.84100E-27 3.89536E-31 0.00000E+00 0.00000E+00 9.75276E-31 0.00000E+00 0.00000E+00
 5.45446E-22 7.89956E-22 2.92540E-23 4.75336E-22 7.62205E-22 2.60123E-21 0.00000E+00 4.23821E-37 1.19728E-26 0.00000E+00 0.00000E+00 0.00000E+00 3.30322E-27 8.18836E-32 0.00000E+00 0.00000E+00 3.32186E-31 0.00000E+00 0.00000E+00
 4.49477E-22 7.89962E-22 2.41602E-23 3.66390E-22 5.90452E-22 2.22060E-21 0.00000E+00 3.52602E-38 8.49639E-27 0.00000E+00 0.00000E+00 0.00000E+00 1.67838E-27 2.03964E-32 0.00000E+00 0.00000E+00 1.19306E-31 0.00000E+00 0.00000E+00
 3.74406E-22 7.89966E-22 2.01652E-23 2.81354E-22 4.55535E-22 1.92094E-21 0.00000E+00 3.53918E-39 6.20653E-27 0.00000E+00 0.00000E+00 0.00000E+00 9.02103E-28 6.74104E-33 0.00000E+00 0.00000E+00 4.58092E-32 0.00000E+00 0.00000E+00
 3.15862E-22 7.89970E-22 1.70444E-23 2.15204E-22 3.49930E-22 1.68814E-21 0.00000E+00 4.52863E-40 4.67460E-27 0.00000E+00 0.00000E+00 0.00000E+00 5.19257E-28 3.21731E-33 0.00000E+00 0.00000E+00 1.92160E-32 0.00000E+00 0.00000E+00
 2.70348E-22 7.89973E-22 1.46149E-23 1.63918E-22 2.67576E-22 1.50576E-21 0.00000E+00 7.34056E-41 3.61903E-27 0.00000E+00 0.00000E+00 0.00000E+00 3.19173E-28 2.05058E-33 0.00000E+00 0.00000E+00 8.82983E-33 0.00000E+00 0.00000E+00
 2.35067E-22 7.89975E-22 1.27304E-23 1.24297E-22 2.03600E-22 1.36607E-21 0.00000E+00 1.55838E-41 2.88224E-27 0.00000E+00 0.00000E+00 0.00000E+00 2.10933E-28 1.54128E-33 0.00000E+00 0.00000E+00 4.50743E-33 0.00000E+00 0.00000E+00
 2.07811E-22 7.89977E-22 1.12738E-23 9.38020E-23 1.54112E-22 1.25716E-21 0.00000E+00 4.14364E-42 2.34962E-27 0.00000E+00 0.00000E+00 0.00000E+00 1.48042E-28 1.25412E-33 0.00000E+00 0.00000E+00 2.52963E-33 0.00000E+00 0.00000E+00
 1.86831E-22 7.89978E-22 1.01525E-23 7.04277E-23 1.16007E-22 1.17332E-21 0.00000E+00 1.36907E-42 1.95750E-27 0.00000E+00 0.00000E+00 0.00000E+00 1.10004E-28 1.06668E-33 0.00000E+00 0.00000E+00 1.55966E-33 0.00000E+00 0.00000E+00
 1.70751E-22 7.89979E-22 9.29338E-24 5.25937E-23 8.68177E-23 1.10901E-21 0.00000E+00 5.46506E-43 1.66200E-27 0.00000E+00 0.00000E+00 0.00000E+00 8.59022E-29 9.34292E-34 0.00000E+00 0.00000E+00 1.04820E-33 0.00000E+00 0.00000E+00
 1.58489E-22 7.89980E-22 8.63908E-24 3.90560E-23 6.45845E-23 1.06038E-21 0.00000E+00 2.59240E-43 1.43502E-27 0.00000E+00 0.00000E+00 0.00000E+00 7.01023E-29 8.37096E-34 0.00000E+00 0.00000E+00 7.60649E-34 0.00000E+00 0.00000E+00
 1.49194E-22 7.89980E-22 8.14411E-24 2.88367E-23 4.77531E-23 1.02358E-21 0.00000E+00 1.41531E-43 1.25636E-27 0.00000E+00 0.00000E+00 0.00000E+00 5.92936E-29 7.63949E-34 0.00000E+00 0.00000E+00 5.89215E-34 0.00000E+00 0.00000E+00
 1.42191E-22 7.89981E-22 7.77248E-24 2.11679E-23 3.50928E-23 9.96420E-22 0.00000E+00 8.68805E-44 1.11340E-27 0.00000E+00 0.00000E+00 0.00000E+00 5.17485E-29 7.07854E-34 0.00000E+00 0.00000E+00 4.83844E-34 0.00000E+00 0.00000E+00
heat 1  heating by formation of H2 on dust           
heat 2  cosmic ray heating                           
heat 3  background/formation heating by H2           
heat 4  X-ray Coulomb heating                        
heat 5  X-ray H2 dissociation heating                
cool 1  cooling by thermal accomodation on grains    
cool 2  Ly-alpha line cooling                        
cool 3  OI line cooling                              
cool 4  CO rot & ro-vib cooling                      
cool 5  H2 line cooling                              
cool 6  FeII line cooling                            
cool 7  SII line cooling                             
cool 8  H2O rotational cooling                       
cool 9  OH rot cooling                               
cool 10  PAH recombination cooling                    
cool 11  SI 17, 25, 56 mic cooling                    
cool 12  NII line cooling                             
cool 13  Chemical cooling                             
cool 14  SIII line cooling                            

JIline[erg/s/cm^2/sr]
       1   5.2138698e-06
       2   5.8486177e-05
       3   0.00023212072
       4   0.00059995527
       5    0.0012283192
       6    0.0021685850
       7    0.0034363479
       8    0.0050579189
       9    0.0070337539
      10    0.0093401868
      11     0.011962170
      12     0.014720496
      13     0.017628388
      14     0.020529441
      15     0.023381703
      16     0.026092605
      17     0.028503917
      18     0.030442817
      19     0.031762016
      20     0.032285500
      21     0.031789376
      22     0.029810349
      23     0.026420467
      24     0.021515763
      25     0.015170565
      26    0.0087350788
      27    0.0044218486
      28    0.0022879194
      29    0.0012421359
      30   0.00069224906
      31   0.00038977257
      32   0.00022228030

 ----------------------------------------------
 ***  unshielded photo-dissociation rates   ***
 ***    H2:  5.424328588588593E-026
 ***    CO:  3.802124713854344E-025
 ----------------------------------------------
 
