NH	T	H	H2	C	CO
2070847000000000000000	36.34	0.0008208446	0.9991791539	2.27534594674671E-007	0.0001945237
2198952000000000000000	36.61	0.0008164215	0.9991835771	0.000000226	0.0001945246
2327056000000000000000	36.87	0.0008119983	0.9991880002	2.24437861574642E-007	0.0001945255
2455159000000000000000	37.13	0.0008075751	0.9991924235	2.22857854448397E-007	0.0001945263
2583262000000000000000	37.33	0.0008037838	0.9991962148	2.21340933663236E-007	0.0001945271
2711364000000000000000	37.53	0.0007999924	0.9992000062	2.19824001366352E-007	0.0001945278
2839466000000000000000	37.71	0.0007956978	0.9992043008	2.18169085798716E-007	0.0001944056
2967568000000000000000	37.88	0.0007925403	0.9992074584	2.1665295175926E-007	0.0001944062
3096670000000000000000	38.03	0.0007893827	0.9992106159	2.15263210492455E-007	0.0001944068
3224771000000000000000	38.17	0.0007862251	0.9992137735	2.13810259065072E-007	0.0001943442
3352871000000000000000	38.3	0.0007836991	0.9992162996	2.12420365778552E-007	0.0001943447
3481972000000000000000	38.41	0.000781173	0.9992188257	0.000000211	0.0001943452
3610072000000000000000	38.5	0.0007786469	0.9992213518	2.09703759979599E-007	0.0001943457
3739172000000000000000	38.58	0.0007761208	0.9992238779	2.084402498028E-007	0.0001943462
3868272000000000000000	38.65	0.0007742262	0.9992257725	2.07176602297335E-007	0.0001943466
3996371000000000000000	38.71	0.0007717	0.9992282987	2.05913080141642E-007	0.0001943471
4125470000000000000000	38.76	0.0007698054	0.9992301933	2.04712624669493E-007	0.0001943474
4254569000000000000000	38.79	0.0007679108	0.9992320879	2.03512164645018E-007	0.0001943478
4383668000000000000000	38.81	0.0007666477	0.999233351	2.02374774817403E-007	0.000194348
4512767000000000000000	38.82	0.0007647531	0.9992352456	2.01237509301859E-007	0.0001942852
4640865000000000000000	38.82	0.00076349	0.9992365087	2.0010011300461E-007	0.0001942855
4769964000000000000000	38.81	0.0007622269	0.9992377718	1.99089119621988E-007	0.0001942857
4900062000000000000000	38.78	0.0007609638	0.9992390349	0.000000198	0.0001942859
5029160000000000000000	38.75	0.0007597007	0.999240298	0.000000197	0.0001942862
5158258000000000000000	38.7	0.0007590692	0.9992409296	0.000000196	0.0001942863
5287356000000000000000	38.64	0.0007578061	0.9992421927	0.000000195	0.0001942866
5416454000000000000000	38.57	0.0007571745	0.9992428242	1.94097072312686E-007	0.0001942867
5545552000000000000000	38.49	0.000756543	0.9992434558	1.93212349424543E-007	0.0001942868
5675650000000000000000	38.4	0.0007559114	0.9992440874	1.92264422123336E-007	0.0001942869
5804748000000000000000	38.3	0.0007559114	0.9992440874	1.91442779294717E-007	0.0001942237
5972875000000000000000	38.17	0.0007552798	0.9992447189	1.90431646941412E-007	0.0001942238
6192040000000000000000	37.98	0.0007552798	0.9992447189	1.8885156358017E-007	0.0001942238
6476255000000000000000	37.69	0.0007546483	0.9992453505	1.86513158087868E-007	0.000194224
6845534000000000000000	37.24	0.0007552798	0.999244719	1.83289670147884E-007	0.0001941606
7325898000000000000000	36.53	0.0007571745	0.9992428243	1.79054707233465E-007	0.0001940971
7950374000000000000000	35.34	0.0007622269	0.999237772	1.73934367392031E-007	0.0001939697
8504806000000000000000	33.18	0.0007792784	0.9992207205	1.69380868500952E-007	0.00019384
8781032000000000000000	29.97	0.0008170534	0.9991829455	1.71884762399907E-007	0.0001938921
8920152000000000000000	26.88	0.0008625465	0.9991374524	1.78769720117415E-007	0.0001938833
8989215000000000000000	24.02	0.0009130896	0.9990869093	1.85210478312478E-007	0.0001938102
9023247000000000000000	22.52	0.0009427812	0.9990572176	1.88872399307747E-007	0.0001937412
9041264000000000000000	21.67	0.0009617324	0.9990382664	0.000000191	0.0001937375
9054277000000000000000	21.12	0.0009743661	0.9990256327	1.92470507968595E-007	0.0001936719
9069292000000000000000	20.62	0.0009857362	0.9990142626	1.93606434941902E-007	0.0001936697
9088311000000000000000	20.1	0.0009983693	0.9990016295	1.94742089795951E-007	0.000193604
9110333000000000000000	19.04	0.0010261611	0.9989738377	1.96759910315694E-007	0.0001935354
9121345000000000000000	18.97	0.0010274243	0.9989725745	1.97075792069586E-007	0.0001935351
9137361000000000000000	18.93	0.0010286875	0.9989713113	1.97391673024599E-007	0.0001935349
9156381000000000000000	18.87	0.0010299508	0.9989700481	1.97581101276169E-007	0.0001935346
9182408000000000000000	18.78	0.0010324772	0.9989675216	1.97770278964699E-007	0.0001935342
9215442000000000000000	18.67	0.0010350036	0.9989649952	0.000000198	0.0001935337
9259487000000000000000	18.49	0.0010394248	0.998960574	1.9833793168925E-007	0.0001935328
9281510000000000000000	18.45	0.001040688	0.9989593108	1.98527356708238E-007	0.0001935326
 
