NH	T	H	H2	C	CO
49885000000000000	884.3	0.8446691249	0.1550042343	8.65575061089225E-005	1.12938256569662E-005
54879000000000000	884.7	0.8447843346	0.1548886782	8.65805765901414E-005	1.12788064354687E-005
60369000000000000	884.6	0.84480187	0.1548707188	8.65820863892198E-005	1.12532459620723E-005
66410000000000000	885.2	0.8449350721	0.1547373236	8.65951633962625E-005	1.1235777301582E-005
73050000000000000	885	0.844952586	0.1547193858	8.65966711546835E-005	1.12079184919802E-005
80360000000000000	885.8	0.8451831201	0.15448839	8.66197235950996E-005	1.1188284745888E-005
88410000000000000	885.4	0.8452005057	0.1544704653	8.6621218330957E-005	1.11523519802352E-005
97250000000000000	886.3	0.8453335177	0.154337145	8.66342762597957E-005	1.11372084923985E-005
106980000000000000	886	0.84544827	0.154221585	8.66572933188347E-005	0.000011091
117690000000000000	886.9	0.8455990591	0.154070526	8.6660343042931E-005	1.10676879715236E-005
129450000000000000	886.6	0.8457136869	0.1539549752	8.66833447376193E-005	1.10203602569502E-005
142440000000000000	887.4	0.8458818693	0.1537862155	8.66878937022295E-005	1.09784668148844E-005
156730000000000000	887.8	0.8461120207	0.1535553722	8.67224442231165E-005	1.09426950040742E-005
172340000000000000	888.4	0.8462445418	0.1534221975	8.67354513363823E-005	1.09056650742673E-005
189580000000000000	888.4	0.8463944565	0.1532713221	0.00008675	1.08443208535033E-005
208590000000000000	888.7	0.8465268988	0.1531382266	8.67744845883903E-005	1.08015494636472E-005
229480000000000000	889.7	0.8467921794	0.1528722165	8.68005217023785E-005	1.07586992764855E-005
252490000000000000	889.8	0.8469241391	0.1527391431	0.000086825	1.06963510099977E-005
277750000000000000	890.2	0.8471716224	0.152490892	8.68494989815499E-005	1.06478523104387E-005
305590000000000000	890.6	0.8473212009	0.1523403546	0.000086864	1.05923792717094E-005
336140000000000000	891.6	0.8475860158	0.1520746963	0.00008689	1.05392372877939E-005
369860000000000000	891.8	0.8477354291	0.1519243249	8.69043996316958E-005	1.04769041623579E-005
406880000000000000	892.2	0.8479650107	0.1516938222	8.69503920887928E-005	1.04227592795269E-005
447550000000000000	892.7	0.84813179	0.1515261248	8.69548096360944E-005	1.03638803169291E-005
492440000000000000	893.6	0.8483787492	0.1512782842	8.69907698372285E-005	1.03143238085195E-005
541790000000000000	893.8	0.8486255535	0.1510304838	8.70152002051804E-005	1.02555684432855E-005
595990000000000000	894.2	0.8487574922	0.1508978943	8.70396549537212E-005	1.02094913969784E-005
655690000000000000	894.6	0.848906594	0.1507479515	8.70655725971064E-005	1.01553486408864E-005
721400000000000000	895.4	0.8490384545	0.1506154407	0.00008709	1.01139016325839E-005
793700000000000000	895.6	0.8491701867	0.1504829433	8.71144377914672E-005	1.0063259209746E-005
873100000000000000	895.8	0.8493021814	0.1503505284	8.71273834786281E-005	1.00264361552644E-005
960500000000000000	896.1	0.849434048	0.1502181268	8.71403161527964E-005	9.98732002580163E-006
1056800000000000000	896.6	0.8495487764	0.1501030535	8.71632903831562E-005	9.96086163523532E-006
1162600000000000000	896.4	0.8495656887	0.1500857214	8.71762274338068E-005	9.92520900730544E-006
1278600000000000000	897.3	0.8496807947	0.1499707304	8.71877382826741E-005	9.92521014878615E-006
1406900000000000000	896.7	0.8496804038	0.1499706614	8.71876981734632E-005	9.89070313008552E-006
1548000000000000000	897	0.8496976898	0.1499534155	8.71891715234784E-005	9.88266605213365E-006
1703200000000000000	896.9	0.8496805015	0.1499706787	8.71992090196783E-005	9.8769032848984E-006
1872800000000000000	896.8	0.8495828902	0.150068445	8.7189191576112E-005	9.87346872688601E-006
2061000000000000000	896.7	0.8495657864	0.1500857386	8.7199239105558E-005	9.87690669267386E-006
2266900000000000000	896.5	0.8495487764	0.1501030535	8.7197796832239E-005	9.88609766222258E-006
2494000000000000000	896.6	0.8494341457	0.1502181441	8.71863347957557E-005	9.90335544315905E-006
2743500000000000000	896	0.8493022791	0.1503505457	8.71734074403159E-005	9.92060524894807E-006
3017800000000000000	895.7	0.8491702844	0.1504829606	8.71604670678165E-005	9.94015886306672E-006
3319300000000000000	895.4	0.8490384545	0.1506154407	8.71475437601714E-005	9.96662297399795E-006
3651400000000000000	895.4	0.848906594	0.1507479515	8.71346174603872E-005	1.00011484462259E-005
4016500000000000000	894.3	0.848659615	0.1509955811	8.71101793578913E-005	1.00241731035438E-005
4418200000000000000	894.4	0.8485106342	0.1511456332	8.70958005457819E-005	1.00805964232013E-005
4859000000000000000	893.5	0.8483785539	0.1512782494	8.70713394376525E-005	1.01059396745169E-005
5344600000000000000	893.7	0.8482294563	0.1514284191	8.70569466434193E-005	1.01658561503718E-005
5878700000000000000	892.4	0.8479648153	0.1516937873	0.000087031	1.02062160128745E-005
6466900000000000000	892.7	0.8477354291	0.1519243249	8.69965447870376E-005	1.02661221195137E-005
7112000000000000000	891.6	0.8475683568	0.1520922011	8.69806080139224E-005	1.03111599035182E-005
7823000000000000000	890.9	0.8473037026	0.1523579291	8.69431329215751E-005	1.03734774579414E-005
8605000000000000000	890.9	0.8470566539	0.1526062063	8.69071597552999E-005	1.04415379339955E-005
9464000000000000000	889.5	0.8467913984	0.1528720755	8.68696145306406E-005	0.000010482
10409000000000000000	889.9	0.8466419209	0.1530228588	8.6855174992075E-005	1.05628439050373E-005
11448000000000000000	889.1	0.8463944565	0.1532713221	8.6807617849962E-005	1.0620583934905E-005
12594000000000000000	888.3	0.8461466417	0.1535197901	8.67715537863678E-005	0.000010668
13847000000000000000	887.6	0.8458812838	0.153786109	0.000086734	1.07304171041533E-005
15230000000000000000	887.3	0.8457311004	0.1539371385	8.66848414037821E-005	1.07952168707718E-005
16754000000000000000	887.3	0.8456163883	0.1540526581	8.66618323750143E-005	1.08471534530644E-005
18422000000000000000	886.5	0.8454479772	0.1542215316	8.66457197810932E-005	1.0887855435322E-005
20266000000000000000	886.6	0.8453331274	0.1543370738	8.66111491855401E-005	0.000010941
22289000000000000000	885.9	0.8452000178	0.1544703761	0.000086575	1.09641641426692E-005
24513000000000000000	885.5	0.8450670725	0.1546037451	8.65503863303964E-005	1.10012284012275E-005
26962000000000000000	885.7	0.8450495719	0.1546216694	8.65257781113223E-005	1.10383012540522E-005
29659000000000000000	885.1	0.8449342915	0.1547371806	8.64796078913652E-005	1.10602441498664E-005
32617000000000000000	885.2	0.8449166759	0.1547551047	8.64665275102606E-005	1.10903975381466E-005
35872000000000000000	884.8	0.8448012846	0.1548706114	8.64318908269594E-005	1.11065672646027E-005
39457000000000000000	885	0.8448013822	0.1548706293	8.63972541356579E-005	0.000011132
43398000000000000000	884.6	0.844783554	0.1548885351	0.000086361	1.11448133881907E-005
47730000000000000000	884.9	0.844783554	0.1548885351	8.63379418351392E-005	1.11644487729559E-005
52499000000000000000	884.5	0.8446682468	0.1550040732	8.62917608635968E-005	1.11852417641958E-005
57753000000000000000	884.6	0.8446682468	0.1550040732	8.62571101765949E-005	1.12025671076968E-005
63517000000000000000	884.5	0.8446682468	0.1550040732	8.62109092605925E-005	1.12198924511977E-005
69870000000000000000	884.4	0.8446503036	0.1550219786	8.61746617153586E-005	1.12385158690177E-005
76840000000000000000	884.4	0.8446504011	0.1550219965	8.61284654116123E-005	1.12581548270061E-005
84530000000000000000	884.4	0.8446504011	0.1550219965	8.60822591533442E-005	1.12789476432267E-005
92980000000000000000	884.2	0.8445528421	0.1551195934	8.60145653024613E-005	1.12972802903636E-005
102270000000000000000	884.2	0.8445348855	0.1551375121	8.59667435076742E-005	1.13193781192112E-005
112490000000000000000	884.1	0.8445348855	0.1551375121	0.000085909	1.13424812483452E-005
123740000000000000000	884.1	0.8445348855	0.1551375121	8.58512278620041E-005	1.1366739533936E-005
136060000000000000000	883.9	0.8445169248	0.155155435	8.5791828773096E-005	1.13934690999229E-005
149670000000000000000	883.9	0.8445169248	0.155155435	8.57225113784503E-005	0.00001142
164700000000000000000	883.7	0.8444193698	0.1552530278	8.56317481352309E-005	1.14464453294483E-005
181150000000000000000	883.7	0.8444014933	0.1552709819	8.55723335761368E-005	1.14778065894278E-005
199260000000000000000	883.5	0.8444014933	0.1552709819	8.54914632730407E-005	1.15101547106663E-005
219160000000000000000	883.4	0.8443836127	0.1552889403	0.000085432	0.000011545
241060000000000000000	883.2	0.8442680703	0.1554044826	8.53395917241163E-005	1.15773450998598E-005
265110000000000000000	883.1	0.8442501721	0.1554224585	8.5268574052677E-005	1.16133509856268E-005
291630000000000000000	882.8	0.844134714	0.1555380322	8.51876948847632E-005	1.16595746254376E-005
320770000000000000000	882.7	0.8441349091	0.1555380681	8.5106825532741E-005	1.16942440514778E-005
352860000000000000000	882.1	0.8440014243	0.1556716306	8.50357726935318E-005	1.17302676384799E-005
388160000000000000000	882.3	0.8439836862	0.1556896775	8.49762813075529E-005	1.17894187885887E-005
426900000000000000000	881.7	0.8438682012	0.1558052781	8.48953833439765E-005	1.18240949163905E-005
469660000000000000000	881.4	0.8437349472	0.1559389565	8.48011997936381E-005	1.18832651837323E-005
516580000000000000000	880.9	0.8436013697	0.1560726119	8.47878915399396E-005	1.19077622424513E-005
568150000000000000000	881	0.843486248	0.1561883115	8.4730135846836E-005	1.19655738301917E-005
624920000000000000000	880.1	0.8434499531	0.1562244155	8.469190371303E-005	1.19799033651965E-005
687400000000000000000	879.6	0.8432011343	0.1564738904	8.46554972296141E-005	1.20275569834425E-005
756100000000000000000	879.1	0.8430677256	0.156607724	8.46306290009283E-005	1.2063652596415E-005
831600000000000000000	878.6	0.8429343833	0.1567416069	8.46057647827868E-005	1.21113256395376E-005
914600000000000000000	877.8	0.8426854177	0.156991229	8.45924735605137E-005	1.21474421825136E-005
1006000000000000000000	877.4	0.8425338781	0.1571433878	8.46005381524589E-005	1.21965486544511E-005
1106500000000000000000	876.1	0.842266427	0.1574113427	0.000084597	1.22225277854169E-005
1217300000000000000000	875.7	0.8419992417	0.157679495	8.4616698165905E-005	1.22716787598658E-005
1338500000000000000000	874.4	0.8417315422	0.1579476989	8.46247642074766E-005	1.23092671527843E-005
1472600000000000000000	873.8	0.8414643031	0.1582161374	8.46560576916729E-005	1.2358464024766E-005
1618900000000000000000	872.4	0.8410807958	0.1586004972	8.46757511888376E-005	1.23960943729725E-005
1780600000000000000000	871.9	0.8407949296	0.1588876428	8.47053086204137E-005	0.00001247
1958900000000000000000	870	0.8403925418	0.1592908473	8.47464406205109E-005	1.2509084737282E-005
2154200000000000000000	869	0.8399905552	0.1596944629	8.47760728754142E-005	0.000012583
2368600000000000000000	866.9	0.8394532589	0.1602328888	8.48271289016157E-005	1.26353089008151E-005
2604600000000000000000	865.8	0.8390322249	0.160655866	8.48550852747175E-005	1.2745674915409E-005
2852500000000000000000	863.4	0.838378041	0.1613114142	8.49062454344457E-005	1.28096824940765E-005
3099500000000000000000	861.8	0.8377238312	0.1619676866	0.000084911	1.29202344000079E-005
3345600000000000000000	860.2	0.837281998	0.1624108513	0.000084914	1.30091440680744E-005
3592800000000000000000	858.3	0.8367423158	0.1629519022	8.48954985147649E-005	1.31082650809892E-005
3839100000000000000000	856.6	0.8361050304	0.1635908256	8.4855468785451E-005	1.32059450255707E-005
4085600000000000000000	854.8	0.8355645514	0.1641329085	8.48252840110451E-005	1.33168827924572E-005
4332200000000000000000	853	0.8350042542	0.1646946597	8.47932901485455E-005	1.34294867501749E-005
4577800000000000000000	851.3	0.8344625943	0.1652378102	0.000084763	1.35406442480054E-005
4824700000000000000000	849.5	0.8339204275	0.165781469	8.47327508287033E-005	1.36402474504104E-005
5070600000000000000000	847.8	0.8333777529	0.1663256369	8.47024386534248E-005	1.3751607707572E-005
5315600000000000000000	846	0.8328150608	0.1668897894	8.46703092211044E-005	1.38646901936143E-005
5561800000000000000000	844.3	0.832271199	0.1674350308	8.46399259456109E-005	1.3976271397006E-005
5807100000000000000000	842.5	0.8316297771	0.1680779844	8.45996415115011E-005	1.40863133595016E-005
6052500000000000000000	840.7	0.8310849129	0.1686242308	8.45575144765012E-005	1.4198090117323E-005
6298000000000000000000	839	0.8305198203	0.1691907898	8.45369322915296E-005	1.43116466286075E-005
6544000000000000000000	837.2	0.8299739567	0.1697381552	8.44947412171618E-005	1.44236488883789E-005
6788000000000000000000	835.5	0.8294075179	0.1703059467	8.44740905545396E-005	1.45491609476642E-005
7033000000000000000000	834.1	0.8288805932	0.1708344096	8.44219392129252E-005	1.46713855525375E-005
7278000000000000000000	832.5	0.8283130766	0.171403399	8.44012362601958E-005	1.47854469961642E-005
7522000000000000000000	830.2	0.8276475785	0.1720700531	8.43588673336374E-005	1.48861694475086E-005
7768000000000000000000	829	0.8270991114	0.1726201463	8.4328225012237E-005	1.50221744181165E-005
8012000000000000000000	827.5	0.8265701842	0.173150382	8.42876351622909E-005	1.51330618454218E-005
8256000000000000000000	825.8	0.8260205632	0.1737013972	8.42451776443015E-005	1.52458185789841E-005
8500000000000000000000	823.6	0.8254293307	0.1742938427	8.42224492113732E-005	1.53622874868883E-005
8744000000000000000000	822.3	0.8247818029	0.1749430348	0.00008417	0.000015497
8988000000000000000000	820.8	0.8243477509	0.1753781327	8.41509417993796E-005	1.55983097873693E-005
9231000000000000000000	818.8	0.823678281	0.1760488844	8.41083247484512E-005	1.57115103277308E-005
9475000000000000000000	817.6	0.8231259325	0.1766026336	8.40656773546361E-005	1.58483509302582E-005
9718000000000000000000	815.3	0.8225519808	0.1771777202	8.4032861581466E-005	1.59518811211665E-005
9963000000000000000000	813.9	0.8219985129	0.1777325915	8.40019113614941E-005	1.60772026091474E-005
10205000000000000000000	812.7	0.8214655596	0.178266981	8.39492557677557E-005	1.6200733569216E-005
10449000000000000000000	810.5	0.8208897157	0.1788438459	8.39281040666049E-005	1.63164062407896E-005
10691000000000000000000	809.3	0.8203347721	0.1794003146	8.38734804345144E-005	1.64538750114116E-005
10935000000000000000000	807.8	0.8197790125	0.1799572469	8.38423763324949E-005	1.65678671880117E-005
11177000000000000000000	806.2	0.8192227266	0.1805147066	8.38112427723281E-005	1.66937733878112E-005
11420000000000000000000	804.2	0.8186659136	0.1810726945	8.3768268055623E-005	0.000016808
11662000000000000000000	802.9	0.8179905935	0.1817494269	8.37252723877951E-005	1.6945947862258E-005
11905000000000000000000	801.5	0.8175508965	0.182190301	0.000083694	1.70603896413287E-005
12217000000000000000000	798.9	0.8168525494	0.182889796	0.000083649	1.71888016554247E-005
12632000000000000000000	796.6	0.8158740123	0.1838706053	8.37422273822284E-005	0.000017357
13160000000000000000000	793.5	0.8146355667	0.1851121262	8.38811542226956E-005	1.75394332084755E-005
13849000000000000000000	789.6	0.8130915814	0.1866598157	8.40265833006511E-005	1.7787861653393E-005
14748000000000000000000	784	0.8110014733	0.1887542635	8.41073783542364E-005	1.81384764511821E-005
15625000000000000000000	778.7	0.8088591513	0.1909012396	8.41132536192636E-005	0.000018578
 
