 NH	T	H	H2	C	CO
70923000000000000000	164.4	0.0294395798	0.9705399327	0.0001728713	9.09807242921433E-006
78022000000000000000	164.4	0.0294395798	0.9705399327	0.0001728515	0.000009102
85821000000000000000	164.4	0.0294204421	0.9705590898	0.0001728352	9.10811140914098E-006
94404000000000000000	164.4	0.0294204421	0.9705590898	0.0001728352	9.11205516814039E-006
103861000000000000000	164.4	0.0294146419	0.970564894	0.0001727814	9.11617320713322E-006
114267000000000000000	164.4	0.0293955071	0.9705840481	0.0001727651	9.12029617422502E-006
125603000000000000000	164.4	0.0293955071	0.9705840481	0.0001727257	9.12621076318366E-006
138172000000000000000	164.4	0.0293955077	0.9705840672	0.000172706	9.13212553218487E-006
152078000000000000000	164.4	0.0293763722	0.9706032221	0.0001726897	9.14019203275328E-006
167225000000000000000	164.4	0.0293763722	0.9706032221	0.0001726503	9.14610673855532E-006
183916000000000000000	164.4	0.0293572358	0.9706223777	0.000172634	9.15220206674152E-006
202355000000000000000	164.4	0.0293572358	0.9706223777	0.0001726142	9.1600884967861E-006
222549000000000000000	164.4	0.0293380988	0.9706415341	0.0001725782	9.16618422121731E-006
244802000000000000000	164.5	0.029318961	0.9706606913	0.0001725422	9.17425187160259E-006
269320000000000000000	164.5	0.0293189615	0.9706607104	0.0001725225	9.18016710861666E-006
296309000000000000000	164.5	0.029299823	0.9706798683	0.0001724864	9.1882351943716E-006
325876000000000000000	164.5	0.0292806831	0.9706990078	0.0001724504	9.19433165411409E-006
358430000000000000000	164.5	0.029261543	0.9707181672	0.0001724341	9.20042853569107E-006
394280000000000000000	164.5	0.0292424021	0.9707373274	0.0001723981	9.20455381694391E-006
433730000000000000000	164.5	0.0292232605	0.9707564883	0.0001723817	9.20867926105062E-006
477100000000000000000	164.5	0.0292041182	0.9707756499	0.0001723457	9.21280486802085E-006
524790000000000000000	164.5	0.0291849751	0.9707948124	0.0001723294	0.000009215
577320000000000000000	164.5	0.0291658312	0.9708139756	0.0001722934	9.21514058048957E-006
635000000000000000000	164.4	0.0291275406	0.9708522851	0.0001722804	9.21550422109732E-006
698550000000000000000	164.4	0.0291083945	0.9708714505	0.0001722641	9.21371402958746E-006
768380000000000000000	164.4	0.0290700994	0.9709097645	0.0001722512	9.20816106160374E-006
845210000000000000000	164.4	0.0290318013	0.9709480816	0.000172258	9.2026076553231E-006
929760000000000000000	164.4	0.0289877827	0.970992123	0.0001722111	9.19129627428705E-006
1022650000000000000000	164.4	0.0289494864	0.971030458	0.0001722179	9.17982693294962E-006
1124810000000000000000	164.4	0.0289111866	0.9710687768	0.0001722247	9.16441227778026E-006
1237050000000000000000	164.4	0.0288537308	0.971126251	0.0001722349	9.14523238445713E-006
1361620000000000000000	164.3	0.0287962683	0.9711837321	0.0001722648	9.12210552633129E-006
1493430000000000000000	164.3	0.0287387989	0.97124122	0.0001722947	0.000009095
1626240000000000000000	164.3	0.0286813233	0.9712987339	0.0001723049	0.000009068
1759040000000000000000	164.2	0.0286181948	0.9713618849	0.0001723206	9.03514476053316E-006
1891830000000000000000	164.2	0.028560716	0.9714193822	0.0001723702	9.00214834573985E-006
2024620000000000000000	164.2	0.0285032299	0.9714768671	0.0001724396	8.96717530565375E-006
2157390000000000000000	164.1	0.0284457375	0.9715343781	0.0001724893	8.93219830237732E-006
2290160000000000000000	164.1	0.0283882383	0.9715918958	0.0001725587	8.89327160676857E-006
2422920000000000000000	164	0.0283307318	0.9716494012	0.0001726281	8.85434012704676E-006
2555670000000000000000	164	0.028273219	0.9717069326	0.0001727172	8.81343120352405E-006
2688410000000000000000	164	0.0282101326	0.9717700217	0.0001727525	8.77078667564814E-006
2821140000000000000000	163.9	0.0281526166	0.9718275365	0.0001728417	8.72790300727158E-006
2953870000000000000000	163.9	0.0280950938	0.9718850581	0.0001729308	0.000008685
3085580000000000000000	163.8	0.0280375648	0.9719426057	0.00017302	8.64014752376115E-006
3218290000000000000000	163.8	0.0279800284	0.9720001409	0.0001731092	8.59527530187303E-006
3350990000000000000000	163.7	0.0279224852	0.9720576829	0.0001732181	8.548424446639E-006
3483680000000000000000	163.7	0.0278649346	0.9721152126	0.000173327	8.50156787619823E-006
3616400000000000000000	163.6	0.0278018909	0.972178259	0.000173382	0.000008453
3748000000000000000000	163.6	0.0277443383	0.9722358105	0.0001734909	8.40420604169078E-006
3880700000000000000000	163.5	0.0276867789	0.9722933687	0.0001735999	8.355368628247E-006
4013400000000000000000	163.4	0.0276292127	0.9723509338	0.0001737285	8.30652543192057E-006
4146000000000000000000	163.4	0.027571639	0.9724084865	0.0001738375	8.25570265670801E-006
4277600000000000000000	163.3	0.0275140592	0.9724660652	0.0001739465	8.20487402676171E-006
4410300000000000000000	163.3	0.0274510534	0.9725290539	0.0001740409	8.15243003592832E-006
4541900000000000000000	163.2	0.027393471	0.9725866352	0.0001741696	8.09962571203289E-006
4674500000000000000000	163.2	0.0273358811	0.9726442041	0.0001742786	8.04681497609176E-006
4807100000000000000000	163.1	0.027278285	0.9727017991	0.0001744073	0.000007994
4938700000000000000000	163	0.0272206816	0.9727593816	0.0001745361	7.94117490304483E-006
5071300000000000000000	163	0.0271630713	0.972816971	0.0001746846	7.8863713455182E-006
5202900000000000000000	162.9	0.0271054542	0.9728745672	0.0001748134	7.83156129863909E-006
5335500000000000000000	162.9	0.0270424912	0.9729375131	0.0001749077	7.77323580166074E-006
5467000000000000000000	162.8	0.0269848715	0.9729951119	0.0001750562	7.71842338706764E-006
5599600000000000000000	162.7	0.026927245	0.9730527175	0.0001752048	7.66163034400444E-006
5731100000000000000000	162.7	0.0268888234	0.9730911186	0.0001753301	7.60468043995643E-006
5862700000000000000000	162.6	0.0268311855	0.9731487356	0.0001754787	7.54590072496915E-006
5995200000000000000000	162.5	0.0267735407	0.9732063594	0.0001756273	7.48711404884686E-006
6166800000000000000000	162.4	0.0266966701	0.9732831889	0.0001758189	7.41464470325822E-006
6388700000000000000000	162.3	0.0266145317	0.9733652903	0.000176035	0.000007317
6678400000000000000000	162.2	0.0264992069	0.9734805533	0.000176352	7.19546275128707E-006
7055300000000000000000	162	0.0263453987	0.9736342992	0.0001767749	7.03070609539309E-006
7545100000000000000000	161.7	0.0261671373	0.973812482	0.0001772058	0.000006841
8180600000000000000000	161.4	0.0259170528	0.9740624032	0.0001779822	6.552352446633E-006
8905100000000000000000	160.9	0.0256232682	0.9743558894	0.0001790073	6.16380854617982E-006
9398700000000000000000	160.6	0.0253872002	0.9745918973	0.0001794885	5.95660768367225E-006
