# NH                 T_gas  H            H2           C            CO
  1.1003e+18      96.5012   2.0691e-01   3.9654e-01   4.3139e-05   5.3824e-05
  1.1417e+18      96.5029   2.0690e-01   3.9654e-01   4.3138e-05   5.3825e-05
  1.1846e+18      96.5046   2.0690e-01   3.9654e-01   4.3137e-05   5.3825e-05
  1.2291e+18      96.5063   2.0690e-01   3.9654e-01   4.3137e-05   5.3826e-05
  1.2754e+18      96.5081   2.0690e-01   3.9654e-01   4.3136e-05   5.3826e-05
  1.3233e+18      96.5100   2.0690e-01   3.9654e-01   4.3136e-05   5.3827e-05
  1.3731e+18      96.5120   2.0690e-01   3.9654e-01   4.3135e-05   5.3828e-05
  1.4247e+18      96.5140   2.0690e-01   3.9654e-01   4.3134e-05   5.3829e-05
  1.4783e+18      96.5161   2.0690e-01   3.9654e-01   4.3134e-05   5.3829e-05
  1.5339e+18      96.5182   2.0690e-01   3.9654e-01   4.3133e-05   5.3830e-05
  1.5916e+18      96.5205   2.0690e-01   3.9654e-01   4.3131e-05   5.3832e-05
  1.6514e+18      96.5228   2.0690e-01   3.9654e-01   4.3131e-05   5.3832e-05
  1.7135e+18      96.5252   2.0690e-01   3.9654e-01   4.3130e-05   5.3833e-05
  1.7780e+18      96.5277   2.0690e-01   3.9654e-01   4.3129e-05   5.3833e-05
  1.8448e+18      96.5303   2.0689e-01   3.9654e-01   4.3129e-05   5.3834e-05
  1.9142e+18      96.5329   2.0689e-01   3.9654e-01   4.3128e-05   5.3835e-05
  1.9862e+18      96.5357   2.0689e-01   3.9654e-01   4.3127e-05   5.3836e-05
  2.0609e+18      96.5386   2.0689e-01   3.9654e-01   4.3126e-05   5.3837e-05
  2.1384e+18      96.5415   2.0689e-01   3.9654e-01   4.3125e-05   5.3838e-05
  2.2188e+18      96.5446   2.0689e-01   3.9654e-01   4.3124e-05   5.3839e-05
  2.3022e+18      96.5477   2.0689e-01   3.9654e-01   4.3123e-05   5.3840e-05
  2.3888e+18      96.5510   2.0689e-01   3.9654e-01   4.3122e-05   5.3842e-05
  2.4786e+18      96.5544   2.0688e-01   3.9655e-01   4.3120e-05   5.3843e-05
  2.5718e+18      96.5579   2.0688e-01   3.9655e-01   4.3119e-05   5.3844e-05
  2.6685e+18      96.5616   2.0688e-01   3.9655e-01   4.3118e-05   5.3845e-05
  2.7689e+18      96.5653   2.0688e-01   3.9655e-01   4.3117e-05   5.3847e-05
  2.8730e+18      96.5692   2.0688e-01   3.9655e-01   4.3115e-05   5.3848e-05
  2.9811e+18      96.5732   2.0688e-01   3.9655e-01   4.3114e-05   5.3850e-05
  3.0932e+18      96.5774   2.0688e-01   3.9655e-01   4.3112e-05   5.3851e-05
  3.2095e+18      96.5816   2.0687e-01   3.9655e-01   4.3111e-05   5.3853e-05
  3.3302e+18      96.5861   2.0687e-01   3.9655e-01   4.3109e-05   5.3854e-05
  3.4554e+18      96.5907   2.0687e-01   3.9655e-01   4.3108e-05   5.3856e-05
  3.5853e+18      96.5954   2.0687e-01   3.9655e-01   4.3106e-05   5.3858e-05
  3.7202e+18      96.6003   2.0687e-01   3.9655e-01   4.3104e-05   5.3859e-05
  3.8601e+18      96.6054   2.0686e-01   3.9656e-01   4.3102e-05   5.3862e-05
  4.0052e+18      96.6106   2.0686e-01   3.9656e-01   4.3101e-05   5.3863e-05
  4.1558e+18      96.6160   2.0686e-01   3.9656e-01   4.3098e-05   5.3865e-05
