     NH               Temp.Gaz         Ab..h            Ab..h2           Ab..c            Ab..co        
   9.54134006E+21  4.13307541E+001  2.72973150E+000  1.57998632E+005  1.60252215E+000  2.99964216E+001
   9.63488844E+21  4.12385122E+001  2.72408238E+000  1.57998634E+005  1.47321976E+000  3.01258099E+001
   9.72843683E+21  4.11547638E+001  2.71924788E+000  1.57998636E+005  1.35442453E+000  3.02446646E+001
   9.82198521E+21  4.10787505E+001  2.71512294E+000  1.57998638E+005  1.24522828E+000  3.03538981E+001
   9.91553359E+21  4.10097716E+001  2.71161977E+000  1.57998639E+005  1.14473928E+000  3.04544053E+001
   1.00090820E+22  4.09471807E+001  2.70866445E+000  1.57998640E+005  1.05212927E+000  3.05470165E+001
   1.01026304E+22  4.08903685E+001  2.70619518E+000  1.57998641E+005  9.66665366E-001  3.06324660E+001
   1.01961787E+22  4.08388008E+001  2.70415873E+000  1.57998641E+005  8.87696094E-001  3.07114057E+001
   1.02897271E+22  4.07919719E+001  2.70251009E+000  1.57998642E+005  8.14660733E-001  3.07843965E+001
   1.03832755E+22  4.07494169E+001  2.70121083E+000  1.57998642E+005  7.47071202E-001  3.08519257E+001
   1.04768239E+22  4.07107080E+001  2.70022806E+000  1.57998641E+005  6.84505349E-001  3.09144144E+001
   1.05703723E+22  4.06754524E+001  2.69953347E+000  1.57998641E+005  6.26596051E-001  3.09722281E+001
   1.06639207E+22  4.06432887E+001  2.69910244E+000  1.57998640E+005  5.73019516E-001  3.10256884E+001
   1.07574690E+22  4.06138852E+001  2.69891326E+000  1.57998639E+005  5.23485452E-001  3.10750826E+001
   1.08510174E+22  4.05869365E+001  2.69894652E+000  1.57998638E+005  4.77731541E-001  3.11206697E+001
   1.09445658E+22  4.05621627E+001  2.69918447E+000  1.57998637E+005  4.35514972E-001  3.11626881E+001
   1.10381142E+22  4.05393061E+001  2.69961060E+000  1.57998635E+005  3.96609169E-001  3.12013591E+001
   1.11316626E+22  4.05181284E+001  2.70020927E+000  1.57998633E+005  3.60800457E-001  3.12368902E+001
   1.12252109E+22  4.04984087E+001  2.70096545E+000  1.57998631E+005  3.27885797E-001  3.12694767E+001
   1.13187593E+22  4.04799402E+001  2.70186455E+000  1.57998629E+005  2.97671958E-001  3.12993029E+001
   1.14123077E+22  4.04625291E+001  2.70289226E+000  1.57998626E+005  2.69973948E-001  3.13265431E+001
   1.15058561E+22  4.04459913E+001  2.70403454E+000  1.57998623E+005  2.44614736E-001  3.13513617E+001
   1.15994044E+22  4.04301496E+001  2.70527756E+000  1.57998620E+005  2.21425066E-001  3.13739131E+001
   1.16929528E+22  4.04148313E+001  2.70660780E+000  1.57998617E+005  2.00243376E-001  3.13943413E+001
   1.17865012E+22  4.03998648E+001  2.70801209E+000  1.57998613E+005  1.80915912E-001  3.14127802E+001
   1.18800495E+22  4.03850800E+001  2.70947763E+000  1.57998609E+005  1.63296783E-001  3.14293524E+001
   1.19735979E+22  4.03703065E+001  2.71099202E+000  1.57998605E+005  1.47248027E-001  3.14441696E+001
   1.20671463E+22  4.03553759E+001  2.71254314E+000  1.57998600E+005  1.32639711E-001  3.14573326E+001
   1.21606946E+22  4.03401161E+001  2.71411931E+000  1.57998595E+005  1.19349994E-001  3.14689308E+001
   1.22542430E+22  4.03243557E+001  2.71570906E+000  1.57998590E+005  1.07265137E-001  3.14790435E+001
   1.23477913E+22  4.03086921E+001  2.71728104E+000  1.57998584E+005  9.62799377E-002  3.14877394E+001
   1.24413397E+22  4.02925459E+001  2.71882820E+000  1.57998578E+005  8.62963731E-002  3.14950805E+001
   1.25348880E+22  4.02753474E+001  2.72035231E+000  1.57998571E+005  7.72243995E-002  3.15011220E+001
   1.26284364E+22  4.02570079E+001  2.72184276E+000  1.57998564E+005  6.89819698E-002  3.15059161E+001
   1.27219847E+22  4.02374634E+001  2.72328387E+000  1.57998557E+005  6.14945149E-002  3.15095151E+001
   1.28155331E+22  4.02167061E+001  2.72465725E+000  1.57998549E+005  5.46946971E-002  3.15119765E+001
   1.29090814E+22  4.01947990E+001  2.72594133E+000  1.57998540E+005  4.85220913E-002  3.15133678E+001
   1.30026297E+22  4.01723619E+001  2.72709829E+000  1.57998532E+005  4.29229565E-002  3.15137716E+001
   1.30961780E+22  4.01501874E+001  2.72808013E+000  1.57998522E+005  3.78496113E-002  3.15132917E+001
   1.31913119E+22  4.01272318E+001  2.72888265E+000  1.57998513E+005  3.31856321E-002  3.15120314E+001
   1.32864458E+22  4.01042525E+001  2.72946466E+000  1.57998502E+005  2.89822147E-002  3.15101571E+001
   1.33815797E+22  4.00818198E+001  2.72977968E+000  1.57998492E+005  2.52047023E-002  3.15078643E+001
   1.34767135E+22  4.00603407E+001  2.72978612E+000  1.57998481E+005  2.18220596E-002  3.15053735E+001
   1.35718474E+22  4.00406454E+001  2.72943267E+000  1.57998469E+005  1.88061183E-002  3.15029206E+001
   1.36669812E+22  4.00234513E+001  2.72866773E+000  1.57998458E+005  1.61306058E-002  3.15007441E+001
   1.37621151E+22  4.00093572E+001  2.72744379E+000  1.57998446E+005  1.37704063E-002  3.14990682E+001
   1.38572489E+22  3.99988563E+001  2.72571728E+000  1.57998434E+005  1.17009945E-002  3.14980852E+001
   1.39523827E+22  3.99923411E+001  2.72344795E+000  1.57998422E+005  9.89809376E-003  3.14979399E+001
   1.40475166E+22  3.99900199E+001  2.72060052E+000  1.57998410E+005  8.33756885E-003  3.14987188E+001
   1.41426504E+22  3.99917270E+001  2.71368034E+000  1.57998401E+005  6.99542350E-003  3.15004449E+001
   1.42377842E+22  3.99973183E+001  2.70939698E+000  1.57998390E+005  5.84856088E-003  3.15030783E+001
   1.43329180E+22  4.00069388E+001  2.70465480E+000  1.57998379E+005  4.87447501E-003  3.15065244E+001
   1.44280517E+22  4.00200510E+001  2.69924030E+000  1.57998369E+005  4.05194537E-003  3.15106464E+001
   1.45231855E+22  4.00362303E+001  2.69311874E+000  1.57998360E+005  3.36128586E-003  3.15152788E+001
   1.46183193E+22  4.00550646E+001  2.68626489E+000  1.57998352E+005  2.78450398E-003  3.15202425E+001
   1.47134531E+22  4.00761702E+001  2.67865560E+000  1.57998346E+005  2.30537712E-003  3.15253593E+001
   1.48085868E+22  4.00991846E+001  2.67027388E+000  1.57998340E+005  1.90944385E-003  3.15304648E+001
   1.49037206E+22  4.01237958E+001  2.66111428E+000  1.57998336E+005  1.58393622E-003  3.15354179E+001
   1.49988543E+22  4.01497480E+001  2.65119009E+000  1.57998334E+005  1.31767513E-003  3.15401083E+001
   1.50939881E+22  4.01768363E+001  2.64054173E+000  1.57998334E+005  1.10094939E-003  3.15444597E+001
   1.51891218E+22  4.02048929E+001  2.62924558E+000  1.57998335E+005  9.25390391E-004  3.15484302E+001
   1.52842556E+22  4.02337649E+001  2.61742155E+000  1.57998339E+005  7.83845959E-004  3.15520083E+001
   1.53793893E+22  4.02632915E+001  2.60523684E+000  1.57998344E+005  6.70249964E-004  3.15552069E+001
   1.54745230E+22  4.02932882E+001  2.59290093E+000  1.57998351E+005  5.79480752E-004  3.15580542E+001
   1.55696568E+22  4.03235509E+001  2.58064484E+000  1.57998359E+005  5.07205348E-004  3.15605846E+001
   1.56647905E+22  4.03545239E+001  2.56866558E+000  1.57998368E+005  4.49730168E-004  3.15628296E+001
   1.57599243E+22  4.03852685E+001  2.55711739E+000  1.57998378E+005  4.03865031E-004  3.15648154E+001
   1.58550580E+22  4.04159513E+001  2.54603477E+000  1.57998389E+005  3.66912866E-004  3.15665609E+001
   1.59501918E+22  4.04466986E+001  2.53534803E+000  1.57998400E+005  3.36675720E-004  3.15680828E+001
   1.60453255E+22  4.04777092E+001  2.52492698E+000  1.57998411E+005  3.11462107E-004  3.15693977E+001
   1.61404593E+22  4.05092025E+001  2.51462555E+000  1.57998423E+005  2.90035143E-004  3.15705238E+001
   1.62355930E+22  4.05413761E+001  2.50431191E+000  1.57998434E+005  2.71518951E-004  3.15714798E+001
   1.63307268E+22  4.05743756E+001  2.49388171E+000  1.57998446E+005  2.55299958E-004  3.15722842E+001
   1.64258606E+22  4.06083429E+001  2.48325920E+000  1.57998458E+005  2.40945776E-004  3.15729539E+001
   1.65209944E+22  4.06432668E+001  2.47239794E+000  1.57998470E+005  2.28145634E-004  3.15735045E+001
   1.66161281E+22  4.06791193E+001  2.46127558E+000  1.57998482E+005  2.16670768E-004  3.15739500E+001
   1.67112619E+22  4.07158133E+001  2.44989080E+000  1.57998494E+005  2.06347600E-004  3.15743024E+001
   1.68063957E+22  4.07532055E+001  2.43826080E+000  1.57998506E+005  1.97040212E-004  3.15745726E+001
   1.69015295E+22  4.07911029E+001  2.42641882E+000  1.57998518E+005  1.88638756E-004  3.15747700E+001
   1.69966633E+22  4.08292686E+001  2.41441165E+000  1.57998530E+005  1.81051753E-004  3.15749032E+001
   1.70917971E+22  4.08674308E+001  2.40229712E+000  1.57998542E+005  1.74200930E-004  3.15749796E+001
   1.71869309E+22  4.09052919E+001  2.39014147E+000  1.57998554E+005  1.68017758E-004  3.15750061E+001
   1.72820647E+22  4.09425396E+001  2.37801650E+000  1.57998565E+005  1.62441126E-004  3.15749889E+001
   1.73771985E+22  4.09788571E+001  2.36599677E+000  1.57998576E+005  1.57415782E-004  3.15749337E+001
   1.74723323E+22  4.10139346E+001  2.35415676E+000  1.57998587E+005  1.52891307E-004  3.15748456E+001
   1.75674661E+22  4.10474789E+001  2.34256825E+000  1.57998598E+005  1.48821421E-004  3.15747294E+001
   1.76625999E+22  4.10792218E+001  2.33129809E+000  1.57998608E+005  1.45163536E-004  3.15745894E+001
   1.77577337E+22  4.11089272E+001  2.32040625E+000  1.57998618E+005  1.41878437E-004  3.15744297E+001
   1.78528676E+22  4.11363957E+001  2.30994450E+000  1.57998627E+005  1.38930055E-004  3.15742538E+001
   1.79480014E+22  4.11614674E+001  2.29995547E+000  1.57998636E+005  1.36285291E-004  3.15740651E+001
   1.80431352E+22  4.11840227E+001  2.29047231E+000  1.57998644E+005  1.33913852E-004  3.15738665E+001
   1.81382690E+22  4.12039813E+001  2.28151869E+000  1.57998652E+005  1.31788102E-004  3.15736606E+001
   1.82334029E+22  4.12213000E+001  2.27310924E+000  1.57998659E+005  1.29882909E-004  3.15734498E+001
   1.83285367E+22  4.12359691E+001  2.26525027E+000  1.57998666E+005  1.28175484E-004  3.15732362E+001
   1.84236705E+22  4.12480088E+001  2.25794060E+000  1.57998672E+005  1.26645225E-004  3.15730214E+001
   1.85188044E+22  4.12569316E+001  2.25118268E+000  1.57998678E+005  1.25272838E-004  3.15728072E+001
   1.86139382E+22  4.12650688E+001  2.24492391E+000  1.57998684E+005  1.24044628E-004  3.15725942E+001
   1.87090720E+22  4.12708646E+001  2.23916485E+000  1.57998689E+005  1.22943343E-004  3.15723840E+001
   1.88042059E+22  4.12743633E+001  2.23389457E+000  1.57998693E+005  1.21955461E-004  3.15721774E+001
   1.88993397E+22  4.12756621E+001  2.22909081E+000  1.57998697E+005  1.21068920E-004  3.15719753E+001
   1.89944736E+22  4.12748223E+001  2.22729407E+000  1.57998700E+005  1.20273957E-004  3.15717817E+001
   1.90896074E+22  4.12719336E+001  2.22350511E+000  1.57998703E+005  1.19558804E-004  3.15715905E+001
   1.91847412E+22  4.12671985E+001  2.21995594E+000  1.57998706E+005  1.18915916E-004  3.15714050E+001
   1.92798751E+22  4.12607224E+001  2.21676095E+000  1.57998709E+005  1.18337650E-004  3.15712257E+001
   1.93750089E+22  4.12526136E+001  2.21390319E+000  1.57998711E+005  1.17817136E-004  3.15710527E+001
   1.94701428E+22  4.12429744E+001  2.21135830E+000  1.57998713E+005  1.17348234E-004  3.15708862E+001
   1.95652766E+22  4.12319090E+001  2.20910224E+000  1.57998716E+005  1.16925470E-004  3.15707262E+001
   1.96604105E+22  4.12195120E+001  2.20711217E+000  1.57998717E+005  1.16543948E-004  3.15705727E+001
   1.97555443E+22  4.12058724E+001  2.20536651E+000  1.57998719E+005  1.16199297E-004  3.15704257E+001
   1.98506782E+22  4.11910736E+001  2.20384500E+000  1.57998720E+005  1.15887612E-004  3.15702851E+001
   1.99458120E+22  4.11751768E+001  2.20252902E+000  1.57998722E+005  1.15605383E-004  3.15701508E+001
   2.00409458E+22  4.11582722E+001  2.20140073E+000  1.57998723E+005  1.15349513E-004  3.15700227E+001
